# x y rho R
66 95 6.67223e-05 1
67 95 6.82128e-05 1
68 95 7.01043e-05 1
69 95 7.24244e-05 1
70 95 7.51839e-05 1
71 95 7.82559e-05 1
72 95 8.14756e-05 1
73 95 8.45716e-05 1
74 95 8.73736e-05 1
75 95 8.96983e-05 1
76 95 9.14381e-05 1
77 95 9.26138e-05 1
78 95 9.34616e-05 1
79 95 9.42755e-05 1
80 95 9.56825e-05 1
81 95 9.81272e-05 1
82 95 0.000102065 1
83 95 0.00010769 1
84 95 0.000114963 1
85 95 0.000122616 1
86 95 0.000128435 1
87 95 0.0001304 1
88 95 0.000128626 1
89 95 0.000124602 1
90 95 0.000118975 1
91 95 0.000113004 1
92 95 0.000107015 1
93 95 0.000101084 1
94 95 9.43921e-05 1
95 95 8.58623e-05 1
96 95 6.50906e-05 1
97 95 3.57467e-05 1
98 95 2.21274e-05 1
99 95 1.68272e-05 1
100 95 1.22576e-05 1
101 95 8.69244e-06 1
102 95 5.96166e-06 1
103 95 4.07457e-06 1
104 95 3.18834e-06 1
105 95 3.0017e-06 1
106 95 2.94066e-06 1
107 95 3.15888e-06 1
108 95 3.57551e-06 1
109 95 4.55754e-06 1
110 95 5.66303e-06 1
111 95 6.3824e-06 1
112 95 7.15173e-06 1
113 95 8.1326e-06 1
114 95 9.21825e-06 1
115 95 1.0241e-05 1
116 95 1.001e-05 1
117 95 9.34313e-06 1
118 95 9.36242e-06 1
119 95 1.11843e-05 1
120 95 1.37801e-05 1
121 95 1.55086e-05 1
122 95 1.45708e-05 1
123 95 1.30973e-05 1
124 95 1.24849e-05 1
125 95 1.4178e-05 1
126 95 1.91818e-05 1
127 95 2.68937e-05 1
0 96 4.8042e-05 1
1 96 6.39702e-05 1
2 96 8.91023e-05 1
3 96 0.000125202 1
4 96 0.000171534 1
5 96 0.000195064 1
6 96 0.000162103 1
7 96 0.000120752 1
8 96 0.000115105 1
9 96 0.000132896 1
10 96 0.000164161 1
11 96 0.000212446 1
12 96 0.000255883 1
13 96 0.00027031 1
14 96 0.000265718 1
15 96 0.000281022 1
16 96 0.000322289 1
17 96 0.000375515 1
18 96 0.000395406 1
19 96 0.000376945 1
20 96 0.000324855 1
21 96 0.000256543 1
22 96 0.000188085 1
23 96 0.000144063 1
24 96 0.000112935 1
25 96 8.51569e-05 1
26 96 6.69994e-05 1
27 96 5.73978e-05 1
28 96 5.59245e-05 1
29 96 5.96526e-05 1
30 96 6.6961e-05 1
31 96 7.38032e-05 1
32 96 7.97618e-05 1
33 96 8.72775e-05 1
34 96 9.64022e-05 1
35 96 0.000105481 1
36 96 0.00011325 1
37 96 0.000118323 1
38 96 0.000120073 1
39 96 0.000118287 1
40 96 0.000113235 1
41 96 0.000105799 1
42 96 9.70161e-05 1
43 96 8.78122e-05 1
44 96 7.88741e-05 1
45 96 7.04747e-05 1
46 96 6.29999e-05 1
47 96 5.66967e-05 1
48 96 5.14575e-05 1
49 96 4.6903e-05 1
50 96 4.30684e-05 1
51 96 4.00028e-05 1
52 96 3.7685e-05 1
53 96 3.59211e-05 1
54 96 3.47054e-05 1
55 96 3.3985e-05 1
56 96 3.38183e-05 1
57 96 3.41527e-05 1
58 96 3.50373e-05 1
59 96 3.64023e-05 1
60 96 3.82574e-05 1
61 96 4.04961e-05 1
62 96 4.3112e-05 1
63 96 4.59578e-05 1
64 96 4.8992e-05 1
65 96 5.20192e-05 1
66 96 5.49809e-05 1
67 96 5.76861e-05 1
68 96 6.01224e-05 1
69 96 6.21923e-05 1
70 96 6.40517e-05 1
71 96 6.57825e-05 1
72 96 6.77322e-05 1
73 96 7.01388e-05 1
74 96 7.3336e-05 1
75 96 7.72542e-05 1
76 96 8.17308e-05 1
77 96 8.60673e-05 1
78 96 8.97012e-05 1
79 96 9.21571e-05 1
80 96 9.36483e-05 1
81 96 9.46804e-05 1
82 96 9.63051e-05 1
83 96 9.92109e-05 1
84 96 0.00010368 1
85 96 0.000109322 1
86 96 0.000115377 1
87 96 0.000120794 1
88 96 0.000125071 1
89 96 0.000127862 1
90 96 0.000128894 1
91 96 0.000127038 1
92 96 0.000124452 1
93 96 0.00012195 1
94 96 0.000119262 1
95 96 0.000113412 1
96 96 9.69994e-05 1
97 96 6.22019e-05 1
98 96 3.90953e-05 1
99 96 3.00175e-05 1
100 96 2.25483e-05 1
101 96 1.5675e-05 1
102 96 1.03087e-05 1
103 96 6.74278e-06 1
104 96 4.54371e-06 1
105 96 3.60977e-06 1
106 96 3.22772e-06 1
107 96 3.38104e-06 1
108 96 3.67519e-06 1
109 96 4.49993e-06 1
110 96 5.64691e-06 1
111 96 6.30286e-06 1
112 96 6.84454e-06 1
113 96 7.88597e-06 1
114 96 9.16628e-06 1
115 96 9.86983e-06 1
116 96 9.65261e-06 1
117 96 9.60251e-06 1
118 96 1.08737e-05 1
119 96 1.36737e-05 1
120 96 1.64986e-05 1
121 96 1.74755e-05 1
122 96 1.65585e-05 1
123 96 1.65707e-05 1
124 96 1.79125e-05 1
125 96 2.08777e-05 1
126 96 2.74933e-05 1
127 96 3.75055e-05 1
0 97 6.5328e-05 1
1 97 8.46591e-05 1
2 97 0.000114022 1
3 97 0.000154895 1
4 97 0.000193133 1
5 97 0.000182608 1
6 97 0.000137181 1
7 97 0.000117196 1
8 97 0.000123131 1
9 97 0.000142437 1
10 97 0.00017809 1
11 97 0.000218066 1
12 97 0.000248189 1
13 97 0.000246026 1
14 97 0.000245563 1
15 97 0.000274096 1
16 97 0.000324765 1
17 97 0.000365671 1
18 97 0.000365298 1
19 97 0.000332428 1
20 97 0.000276041 1
21 97 0.000210794 1
22 97 0.000155978 1
23 97 0.000123523 1
24 97 9.72811e-05 1
25 97 7.88163e-05 1
26 97 7.03553e-05 1
27 97 7.07002e-05 1
28 97 7.6964e-05 1
29 97 8.79211e-05 1
30 97 0.000103478 1
31 97 0.000118823 1
32 97 0.000128745 1
33 97 0.000134046 1
34 97 0.000135232 1
35 97 0.00013185 1
36 97 0.000124112 1
37 97 0.00011282 1
38 97 9.94561e-05 1
39 97 8.51262e-05 1
40 97 7.12255e-05 1
41 97 5.83588e-05 1
42 97 4.71785e-05 1
43 97 3.76916e-05 1
44 97 3.00172e-05 1
45 97 2.38758e-05 1
46 97 1.90605e-05 1
47 97 1.52938e-05 1
48 97 1.25753e-05 1
49 97 1.06285e-05 1
50 97 9.19225e-06 1
51 97 8.00338e-06 1
52 97 7.06085e-06 1
53 97 6.31289e-06 1
54 97 5.76439e-06 1
55 97 5.33978e-06 1
56 97 5.06621e-06 1
57 97 4.9301e-06 1
58 97 5.00139e-06 1
59 97 5.30679e-06 1
60 97 5.97409e-06 1
61 97 7.06391e-06 1
62 97 8.73875e-06 1
63 97 1.10543e-05 1
64 97 1.41817e-05 1
65 97 1.81112e-05 1
66 97 2.29391e-05 1
67 97 2.84679e-05 1
68 97 3.46172e-05 1
69 97 4.09591e-05 1
70 97 4.72669e-05 1
71 97 5.30411e-05 1
72 97 5.81783e-05 1
73 97 6.23998e-05 1
74 97 6.58921e-05 1
75 97 6.86549e-05 1
76 97 7.10595e-05 1
77 97 7.33305e-05 1
78 97 7.61208e-05 1
79 97 7.96993e-05 1
80 97 8.42882e-05 1
81 97 8.92918e-05 1
82 97 9.42432e-05 1
83 97 9.84074e-05 1
84 97 0.000102174 1
85 97 0.000105769 1
86 97 0.000109563 1
87 97 0.000112568 1
88 97 0.000114757 1
89 97 0.000117001 1
90 97 0.000120953 1
91 97 0.00012515 1
92 97 0.000129446 1
93 97 0.000132569 1
94 97 0.000134619 1
95 97 0.000133415 1
96 97 0.000125577 1
97 97 9.46659e-05 1
98 97 6.29762e-05 1
99 97 4.83871e-05 1
100 97 3.71612e-05 1
101 97 2.65497e-05 1
102 97 1.83603e-05 1
103 97 1.24299e-05 1
104 97 8.09218e-06 1
105 97 5.52798e-06 1
106 97 4.42565e-06 1
107 97 3.9316e-06 1
108 97 4.03967e-06 1
109 97 4.58275e-06 1
110 97 5.43949e-06 1
111 97 6.03621e-06 1
112 97 6.34363e-06 1
113 97 7.64841e-06 1
114 97 8.65265e-06 1
115 97 9.36109e-06 1
116 97 9.92977e-06 1
117 97 1.11502e-05 1
118 97 1.36818e-05 1
119 97 1.69376e-05 1
120 97 1.95323e-05 1
121 97 2.03281e-05 1
122 97 2.09792e-05 1
123 97 2.29874e-05 1
124 97 2.63164e-05 1
125 97 3.11757e-05 1
126 97 3.96302e-05 1
127 97 5.14968e-05 1
0 98 8.66147e-05 1
1 98 0.000109398 1
2 98 0.000142137 1
3 98 0.000181268 1
4 98 0.000190241 1
5 98 0.000150658 1
6 98 0.000119058 1
7 98 0.000114528 1
8 98 0.000123181 1
9 98 0.000142425 1
10 98 0.000175034 1
11 98 0.000207003 1
12 98 0.00022137 1
13 98 0.000212453 1
14 98 0.000225179 1
15 98 0.000268686 1
16 98 0.000323432 1
17 98 0.000347065 1
18 98 0.00033373 1
19 98 0.00029385 1
20 98 0.000239793 1
21 98 0.000184355 1
22 98 0.000147986 1
23 98 0.000125024 1
24 98 0.000107524 1
25 98 0.000100583 1
26 98 0.000103652 1
27 98 0.000114181 1
28 98 0.000125989 1
29 98 0.000135858 1
30 98 0.000143219 1
31 98 0.00014659 1
32 98 0.000141249 1
33 98 0.00012719 1
34 98 0.000109007 1
35 98 8.93867e-05 1
36 98 7.05854e-05 1
37 98 5.40264e-05 1
38 98 4.03832e-05 1
39 98 2.95775e-05 1
40 98 2.13537e-05 1
41 98 1.53426e-05 1
42 98 1.12642e-05 1
43 98 8.78997e-06 1
44 98 7.59841e-06 1
45 98 7.37834e-06 1
46 98 7.89888e-06 1
47 98 8.90339e-06 1
48 98 1.01968e-05 1
49 98 1.15961e-05 1
50 98 1.29867e-05 1
51 98 1.42397e-05 1
52 98 1.53016e-05 1
53 98 1.6096e-05 1
54 98 1.6613e-05 1
55 98 1.67921e-05 1
56 98 1.66311e-05 1
57 98 1.61036e-05 1
58 98 1.52362e-05 1
59 98 1.40291e-05 1
60 98 1.25276e-05 1
61 98 1.07638e-05 1
62 98 8.82851e-06 1
63 98 6.81725e-06 1
64 98 4.89667e-06 1
65 98 3.24516e-06 1
66 98 2.11326e-06 1
67 98 1.76317e-06 1
68 98 2.50681e-06 1
69 98 4.61946e-06 1
70 98 8.35172e-06 1
71 98 1.38217e-05 1
72 98 2.09823e-05 1
73 98 2.956e-05 1
74 98 3.90227e-05 1
75 98 4.86718e-05 1
76 98 5.77092e-05 1
77 98 6.54239e-05 1
78 98 7.11208e-05 1
79 98 7.46103e-05 1
80 98 7.6245e-05 1
81 98 7.74855e-05 1
82 98 7.99867e-05 1
83 98 8.51749e-05 1
84 98 9.26949e-05 1
85 98 0.000101155 1
86 98 0.000108463 1
87 98 0.00011305 1
88 98 0.00011483 1
89 98 0.000114628 1
90 98 0.000114832 1
91 98 0.000116618 1
92 98 0.000120964 1
93 98 0.000128309 1
94 98 0.000136559 1
95 98 0.000141747 1
96 98 0.000141027 1
97 98 0.0001216 1
98 98 8.72664e-05 1
99 98 6.86553e-05 1
100 98 5.58926e-05 1
101 98 4.26713e-05 1
102 98 3.13829e-05 1
103 98 2.23768e-05 1
104 98 1.51384e-05 1
105 98 9.90657e-06 1
106 98 6.99126e-06 1
107 98 5.51368e-06 1
108 98 5.09974e-06 1
109 98 5.13871e-06 1
110 98 5.36442e-06 1
111 98 5.69728e-06 1
112 98 6.19279e-06 1
113 98 7.17648e-06 1
114 98 8.19911e-06 1
115 98 9.4087e-06 1
116 98 1.15703e-05 1
117 98 1.43116e-05 1
118 98 1.76546e-05 1
119 98 2.11908e-05 1
120 98 2.33118e-05 1
121 98 2.54468e-05 1
122 98 2.86506e-05 1
123 98 3.24943e-05 1
124 98 3.80473e-05 1
125 98 4.54686e-05 1
126 98 5.5545e-05 1
127 98 6.90429e-05 1
0 99 0.000110625 1
1 99 0.000135897 1
2 99 0.000168648 1
3 99 0.000187921 1
4 99 0.000158775 1
5 99 0.000119135 1
6 99 0.00010538 1
7 99 0.000104916 1
8 99 0.000113389 1
9 99 0.000131469 1
10 99 0.000155768 1
11 99 0.000180598 1
12 99 0.000183959 1
13 99 0.00018233 1
14 99 0.000213592 1
15 99 0.000271577 1
16 99 0.000321717 1
17 99 0.000333531 1
18 99 0.00031226 1
19 99 0.000272453 1
20 99 0.000224989 1
21 99 0.000185272 1
22 99 0.00016379 1
23 99 0.000149462 1
24 99 0.00014329 1
25 99 0.00014472 1
26 99 0.000150039 1
27 99 0.000153078 1
28 99 0.000150767 1
29 99 0.000141147 1
30 99 0.000124332 1
31 99 0.000105169 1
32 99 8.55524e-05 1
33 99 6.49213e-05 1
34 99 4.56801e-05 1
35 99 3.07679e-05 1
36 99 2.04046e-05 1
37 99 1.41518e-05 1
38 99 1.09729e-05 1
39 99 1.00873e-05 1
40 99 1.08675e-05 1
41 99 1.28788e-05 1
42 99 1.57154e-05 1
43 99 1.90012e-05 1
44 99 2.2444e-05 1
45 99 2.58268e-05 1
46 99 2.8991e-05 1
47 99 3.18512e-05 1
48 99 3.44242e-05 1
49 99 3.67215e-05 1
50 99 3.87656e-05 1
51 99 4.05191e-05 1
52 99 4.19805e-05 1
53 99 4.31572e-05 1
54 99 4.41134e-05 1
55 99 4.4853e-05 1
56 99 4.53529e-05 1
57 99 4.55329e-05 1
58 99 4.5347e-05 1
59 99 4.47349e-05 1
60 99 4.36798e-05 1
61 99 4.21381e-05 1
62 99 4.01069e-05 1
63 99 3.75426e-05 1
64 99 3.44581e-05 1
65 99 3.0847e-05 1
66 99 2.67709e-05 1
67 99 2.23041e-05 1
68 99 1.76177e-05 1
69 99 1.29128e-05 1
70 99 8.49573e-06 1
71 99 4.73027e-06 1
72 99 2.09635e-06 1
73 99 1.16003e-06 1
74 99 2.54584e-06 1
75 99 6.93661e-06 1
76 99 1.47122e-05 1
77 99 2.57538e-05 1
78 99 3.89603e-05 1
79 99 5.25959e-05 1
80 99 6.43975e-05 1
81 99 7.27088e-05 1
82 99 7.69263e-05 1
83 99 7.83853e-05 1
84 99 7.97095e-05 1
85 99 8.39507e-05 1
86 99 9.21795e-05 1
87 99 0.000102482 1
88 99 0.000110973 1
89 99 0.000115704 1
90 99 0.000117699 1
91 99 0.000119373 1
92 99 0.000120789 1
93 99 0.00012339 1
94 99 0.000127891 1
95 99 0.000134739 1
96 99 0.000141172 1
97 99 0.000136739 1
98 99 0.000106387 1
99 99 8.44634e-05 1
100 99 7.44588e-05 1
101 99 6.25502e-05 1
102 99 4.964e-05 1
103 99 3.71756e-05 1
104 99 2.64683e-05 1
105 99 1.79948e-05 1
106 99 1.22726e-05 1
107 99 9.11637e-06 1
108 99 7.52339e-06 1
109 99 6.85472e-06 1
110 99 6.16181e-06 1
111 99 6.13732e-06 1
112 99 6.59372e-06 1
113 99 7.1629e-06 1
114 99 8.46449e-06 1
115 99 1.10291e-05 1
116 99 1.49329e-05 1
117 99 1.90604e-05 1
118 99 2.32956e-05 1
119 99 2.644e-05 1
120 99 2.94189e-05 1
121 99 3.37553e-05 1
122 99 3.94953e-05 1
123 99 4.51819e-05 1
124 99 5.31082e-05 1
125 99 6.35599e-05 1
126 99 7.46915e-05 1
127 99 8.96572e-05 1
0 100 0.000134816 1
1 100 0.0001608 1
2 100 0.000180074 1
3 100 0.000162062 1
4 100 0.000117856 1
5 100 9.56118e-05 1
6 100 8.78433e-05 1
7 100 8.75175e-05 1
8 100 9.53682e-05 1
9 100 0.000109491 1
10 100 0.000128253 1
11 100 0.00014584 1
12 100 0.000149262 1
13 100 0.000168509 1
14 100 0.000220448 1
15 100 0.000286804 1
16 100 0.000326999 1
17 100 0.000330454 1
18 100 0.000307921 1
19 100 0.000271873 1
20 100 0.000234749 1
21 100 0.000212862 1
22 100 0.000198345 1
23 100 0.000183534 1
24 100 0.000171824 1
25 100 0.000161538 1
26 100 0.000149819 1
27 100 0.000132124 1
28 100 0.000109123 1
29 100 8.3553e-05 1
30 100 5.88963e-05 1
31 100 3.92253e-05 1
32 100 2.67441e-05 1
33 100 1.96192e-05 1
34 100 1.52202e-05 1
35 100 1.32066e-05 1
36 100 1.36911e-05 1
37 100 1.61121e-05 1
38 100 1.96794e-05 1
39 100 2.38908e-05 1
40 100 2.81954e-05 1
41 100 3.232e-05 1
42 100 3.60632e-05 1
43 100 3.93858e-05 1
44 100 4.22084e-05 1
45 100 4.46375e-05 1
46 100 4.67888e-05 1
47 100 4.88014e-05 1
48 100 5.06654e-05 1
49 100 5.24459e-05 1
50 100 5.41461e-05 1
51 100 5.58156e-05 1
52 100 5.74223e-05 1
53 100 5.89093e-05 1
54 100 6.01872e-05 1
55 100 6.12561e-05 1
56 100 6.21222e-05 1
57 100 6.28044e-05 1
58 100 6.3259e-05 1
59 100 6.34681e-05 1
60 100 6.33744e-05 1
61 100 6.29527e-05 1
62 100 6.21568e-05 1
63 100 6.09719e-05 1
64 100 5.93512e-05 1
65 100 5.72749e-05 1
66 100 5.46891e-05 1
67 100 5.15585e-05 1
68 100 4.78427e-05 1
69 100 4.35274e-05 1
70 100 3.86362e-05 1
71 100 3.32165e-05 1
72 100 2.73781e-05 1
73 100 2.1316e-05 1
74 100 1.54043e-05 1
75 100 1.01436e-05 1
76 100 6.21647e-06 1
77 100 4.42852e-06 1
78 100 5.84461e-06 1
79 100 1.15148e-05 1
80 100 2.19286e-05 1
81 100 3.6321e-05 1
82 100 5.22542e-05 1
83 100 6.6438e-05 1
84 100 7.61294e-05 1
85 100 8.10269e-05 1
86 100 8.33108e-05 1
87 100 8.61566e-05 1
88 100 9.17817e-05 1
89 100 0.00010045 1
90 100 0.00010986 1
91 100 0.000118582 1
92 100 0.000124572 1
93 100 0.000128066 1
94 100 0.00012985 1
95 100 0.000131658 1
96 100 0.000134284 1
97 100 0.000136189 1
98 100 0.000118405 1
99 100 9.60317e-05 1
100 100 8.91498e-05 1
101 100 8.04916e-05 1
102 100 6.81098e-05 1
103 100 5.4948e-05 1
104 100 4.24036e-05 1
105 100 3.0829e-05 1
106 100 2.16349e-05 1
107 100 1.59214e-05 1
108 100 1.28342e-05 1
109 100 1.07711e-05 1
110 100 9.26506e-06 1
111 100 8.46011e-06 1
112 100 8.39504e-06 1
113 100 8.66203e-06 1
114 100 1.0792e-05 1
115 100 1.47091e-05 1
116 100 2.01147e-05 1
117 100 2.59743e-05 1
118 100 3.04485e-05 1
119 100 3.40942e-05 1
120 100 3.89209e-05 1
121 100 4.53672e-05 1
122 100 5.28336e-05 1
123 100 6.07138e-05 1
124 100 7.13797e-05 1
125 100 8.3636e-05 1
126 100 9.62343e-05 1
127 100 0.000112375 1
0 101 0.000156869 1
1 101 0.000173801 1
2 101 0.00016059 1
3 101 0.000116229 1
4 101 8.5731e-05 1
5 101 7.27334e-05 1
6 101 6.52407e-05 1
7 101 6.54578e-05 1
8 101 7.22413e-05 1
9 101 8.33988e-05 1
10 101 0.000100363 1
11 101 0.000114815 1
12 101 0.000133065 1
13 101 0.000180136 1
14 101 0.000249825 1
15 101 0.000310985 1
16 101 0.000341617 1
17 101 0.000339604 1
18 101 0.000321128 1
19 101 0.00029186 1
20 101 0.000260796 1
21 101 0.000236516 1
22 101 0.000206449 1
23 101 0.000176589 1
24 101 0.000148375 1
25 101 0.000120984 1
26 101 9.21704e-05 1
27 101 6.4314e-05 1
28 101 4.19075e-05 1
29 101 2.65122e-05 1
30 101 1.76278e-05 1
31 101 1.38759e-05 1
32 101 1.39451e-05 1
33 101 1.68062e-05 1
34 101 2.08492e-05 1
35 101 2.46823e-05 1
36 101 2.83983e-05 1
37 101 3.21356e-05 1
38 101 3.54869e-05 1
39 101 3.8355e-05 1
40 101 4.08661e-05 1
41 101 4.31137e-05 1
42 101 4.51614e-05 1
43 101 4.7097e-05 1
44 101 4.89609e-05 1
45 101 5.07218e-05 1
46 101 5.23332e-05 1
47 101 5.38229e-05 1
48 101 5.52402e-05 1
49 101 5.65747e-05 1
50 101 5.78161e-05 1
51 101 5.89001e-05 1
52 101 5.98157e-05 1
53 101 6.05743e-05 1
54 101 6.12228e-05 1
55 101 6.17636e-05 1
56 101 6.22288e-05 1
57 101 6.26527e-05 1
58 101 6.30841e-05 1
59 101 6.3539e-05 1
60 101 6.40096e-05 1
61 101 6.44584e-05 1
62 101 6.48376e-05 1
63 101 6.50786e-05 1
64 101 6.51171e-05 1
65 101 6.48799e-05 1
66 101 6.43177e-05 1
67 101 6.33744e-05 1
68 101 6.20274e-05 1
69 101 6.02425e-05 1
70 101 5.80157e-05 1
71 101 5.53009e-05 1
72 101 5.21096e-05 1
73 101 4.84148e-05 1
74 101 4.42466e-05 1
75 101 3.95162e-05 1
76 101 3.4221e-05 1
77 101 2.83464e-05 1
78 101 2.21578e-05 1
79 101 1.60726e-05 1
80 101 1.11402e-05 1
81 101 8.95582e-06 1
82 101 1.17313e-05 1
83 101 2.10739e-05 1
84 101 3.69035e-05 1
85 101 5.60892e-05 1
86 101 7.34812e-05 1
87 101 8.48335e-05 1
88 101 8.90709e-05 1
89 101 8.96704e-05 1
90 101 9.18965e-05 1
91 101 9.98617e-05 1
92 101 0.000111538 1
93 101 0.000122317 1
94 101 0.000130046 1
95 101 0.000135927 1
96 101 0.000139484 1
97 101 0.000140695 1
98 101 0.000128421 1
99 101 0.000102809 1
100 101 9.65957e-05 1
101 101 9.39709e-05 1
102 101 8.38223e-05 1
103 101 7.15017e-05 1
104 101 5.91484e-05 1
105 101 4.72133e-05 1
106 101 3.5938e-05 1
107 101 2.75256e-05 1
108 101 2.25302e-05 1
109 101 1.90204e-05 1
110 101 1.65204e-05 1
111 101 1.42174e-05 1
112 101 1.31075e-05 1
113 101 1.3478e-05 1
114 101 1.59753e-05 1
115 101 2.09716e-05 1
116 101 2.771e-05 1
117 101 3.47308e-05 1
118 101 4.02601e-05 1
119 101 4.52754e-05 1
120 101 5.20128e-05 1
121 101 5.94402e-05 1
122 101 6.78086e-05 1
123 101 7.87599e-05 1
124 101 9.08452e-05 1
125 101 0.000104065 1
126 101 0.00011816 1
127 101 0.000135397 1
0 102 0.000169595 1
1 102 0.00015834 1
2 102 0.000114412 1
3 102 7.65796e-05 1
4 102 5.98573e-05 1
5 102 4.76162e-05 1
6 102 4.17989e-05 1
7 102 4.36383e-05 1
8 102 4.94438e-05 1
9 102 6.15671e-05 1
10 102 8.10946e-05 1
11 102 0.000103864 1
12 102 0.000147775 1
13 102 0.000216886 1
14 102 0.000291056 1
15 102 0.000342554 1
16 102 0.000364062 1
17 102 0.000359906 1
18 102 0.000335419 1
19 102 0.000295379 1
20 102 0.000253283 1
21 102 0.000211147 1
22 102 0.000165781 1
23 102 0.000122109 1
24 102 8.23642e-05 1
25 102 5.17403e-05 1
26 102 3.09611e-05 1
27 102 1.94316e-05 1
28 102 1.49047e-05 1
29 102 1.49887e-05 1
30 102 1.77149e-05 1
31 102 2.14317e-05 1
32 102 2.50432e-05 1
33 102 2.8635e-05 1
34 102 3.2761e-05 1
35 102 3.62185e-05 1
36 102 3.8221e-05 1
37 102 3.95079e-05 1
38 102 4.0686e-05 1
39 102 4.17474e-05 1
40 102 4.26897e-05 1
41 102 4.3606e-05 1
42 102 4.45184e-05 1
43 102 4.54364e-05 1
44 102 4.63464e-05 1
45 102 4.72374e-05 1
46 102 4.80388e-05 1
47 102 4.86808e-05 1
48 102 4.90968e-05 1
49 102 4.92956e-05 1
50 102 4.9306e-05 1
51 102 4.92375e-05 1
52 102 4.91906e-05 1
53 102 4.92494e-05 1
54 102 4.94563e-05 1
55 102 4.98645e-05 1
56 102 5.0469e-05 1
57 102 5.1287e-05 1
58 102 5.22837e-05 1
59 102 5.34661e-05 1
60 102 5.47798e-05 1
61 102 5.62061e-05 1
62 102 5.76797e-05 1
63 102 5.91828e-05 1
64 102 6.06372e-05 1
65 102 6.20296e-05 1
66 102 6.32807e-05 1
67 102 6.43656e-05 1
68 102 6.52e-05 1
69 102 6.57567e-05 1
70 102 6.59838e-05 1
71 102 6.59106e-05 1
72 102 6.55131e-05 1
73 102 6.48474e-05 1
74 102 6.38505e-05 1
75 102 6.25048e-05 1
76 102 6.05878e-05 1
77 102 5.78209e-05 1
78 102 5.36158e-05 1
79 102 4.74868e-05 1
80 102 3.90393e-05 1
81 102 2.87009e-05 1
82 102 1.77182e-05 1
83 102 8.70597e-06 1
84 102 5.00313e-06 1
85 102 9.98761e-06 1
86 102 2.53457e-05 1
87 102 4.8738e-05 1
88 102 7.3165e-05 1
89 102 9.01085e-05 1
90 102 9.60787e-05 1
91 102 9.43627e-05 1
92 102 9.41029e-05 1
93 102 0.000100108 1
94 102 0.000112777 1
95 102 0.000127368 1
96 102 0.000140057 1
97 102 0.000148724 1
98 102 0.000146967 1
99 102 0.000119781 1
100 102 0.000101157 1
101 102 0.000100119 1
102 102 9.50578e-05 1
103 102 8.59761e-05 1
104 102 7.45748e-05 1
105 102 6.29736e-05 1
106 102 5.24529e-05 1
107 102 4.41103e-05 1
108 102 3.82706e-05 1
109 102 3.37684e-05 1
110 102 2.94129e-05 1
111 102 2.57435e-05 1
112 102 2.31001e-05 1
113 102 2.2963e-05 1
114 102 2.50802e-05 1
115 102 3.017e-05 1
116 102 3.76899e-05 1
117 102 4.62234e-05 1
118 102 5.35157e-05 1
119 102 6.06519e-05 1
120 102 6.7411e-05 1
121 102 7.48835e-05 1
122 102 8.41739e-05 1
123 102 9.70839e-05 1
124 102 0.000109438 1
125 102 0.000122636 1
126 102 0.000138484 1
127 102 0.000155789 1
0 103 0.000156766 1
1 103 0.000111533 1
2 103 6.94365e-05 1
3 103 4.93182e-05 1
4 103 3.45622e-05 1
5 103 2.55237e-05 1
6 103 2.3405e-05 1
7 103 2.62146e-05 1
8 103 3.44986e-05 1
9 103 5.37132e-05 1
10 103 8.16738e-05 1
11 103 0.000124339 1
12 103 0.000191843 1
13 103 0.000271596 1
14 103 0.000336436 1
15 103 0.000375319 1
16 103 0.000376797 1
17 103 0.000350084 1
18 103 0.000307347 1
19 103 0.000254414 1
20 103 0.000204188 1
21 103 0.000146182 1
22 103 9.27854e-05 1
23 103 5.26722e-05 1
24 103 2.85845e-05 1
25 103 1.71366e-05 1
26 103 1.38453e-05 1
27 103 1.53783e-05 1
28 103 1.92355e-05 1
29 103 2.34344e-05 1
30 103 2.7367e-05 1
31 103 3.08192e-05 1
32 103 3.356e-05 1
33 103 3.52637e-05 1
34 103 3.64725e-05 1
35 103 3.78547e-05 1
36 103 3.85614e-05 1
37 103 3.82053e-05 1
38 103 3.77215e-05 1
39 103 3.74898e-05 1
40 103 3.75264e-05 1
41 103 3.77186e-05 1
42 103 3.80117e-05 1
43 103 3.8234e-05 1
44 103 3.83157e-05 1
45 103 3.81721e-05 1
46 103 3.78257e-05 1
47 103 3.73155e-05 1
48 103 3.67714e-05 1
49 103 3.63222e-05 1
50 103 3.60986e-05 1
51 103 3.61272e-05 1
52 103 3.64136e-05 1
53 103 3.69441e-05 1
54 103 3.76998e-05 1
55 103 3.86446e-05 1
56 103 3.97224e-05 1
57 103 4.09156e-05 1
58 103 4.21952e-05 1
59 103 4.35758e-05 1
60 103 4.50475e-05 1
61 103 4.66301e-05 1
62 103 4.83149e-05 1
63 103 5.01176e-05 1
64 103 5.20155e-05 1
65 103 5.40185e-05 1
66 103 5.60998e-05 1
67 103 5.82645e-05 1
68 103 6.04697e-05 1
69 103 6.2732e-05 1
70 103 6.50092e-05 1
71 103 6.73181e-05 1
72 103 6.95903e-05 1
73 103 7.18264e-05 1
74 103 7.39453e-05 1
75 103 7.59131e-05 1
76 103 7.74834e-05 1
77 103 7.83997e-05 1
78 103 7.80411e-05 1
79 103 7.58444e-05 1
80 103 7.09357e-05 1
81 103 6.28577e-05 1
82 103 5.13437e-05 1
83 103 3.7248e-05 1
