# R rho
1 0.000138398
1 9.43458e-05
1 5.24422e-05
1 3.50037e-05
1 3.75781e-05
1 5.64117e-05
1 7.99823e-05
1 0.000100144
1 0.000120901
1 0.000141529
1 0.000158994
1 0.000170282
1 0.000170571
1 0.000163813
1 0.000161279
1 0.000168208
1 0.000167646
1 0.000140923
1 9.66157e-05
1 5.46927e-05
1 3.09331e-05
1 1.65557e-05
1 1.91428e-05
1 3.70371e-05
1 6.99013e-05
1 0.000125855
1 0.000206392
1 0.000234865
1 0.000209888
1 0.000206968
1 0.00020674
1 0.000184144
1 0.000146752
1 0.00010643
1 7.12856e-05
1 4.26418e-05
1 2.45556e-05
1 1.42176e-05
1 8.47292e-06
1 5.62185e-06
1 4.39831e-06
1 4.6036e-06
1 5.14276e-06
1 6.21873e-06
1 8.42002e-06
1 1.11822e-05
1 1.34861e-05
1 1.5025e-05
1 1.62363e-05
1 1.7243e-05
1 1.8074e-05
1 1.91169e-05
1 2.0433e-05
1 2.149e-05
1 2.18662e-05
1 2.1765e-05
1 2.13098e-05
1 1.9869e-05
1 1.69575e-05
1 1.30846e-05
1 9.3331e-06
1 6.57899e-06
1 5.07507e-06
1 4.63837e-06
1 4.88953e-06
1 5.4116e-06
1 5.83403e-06
1 6.13019e-06
1 6.28472e-06
1 6.32561e-06
1 6.26192e-06
1 6.20635e-06
1 6.17541e-06
1 6.17311e-06
1 6.14679e-06
1 6.0926e-06
1 6.0135e-06
1 5.94518e-06
1 5.88862e-06
1 5.84837e-06
1 5.80254e-06
1 5.75378e-06
1 5.69856e-06
1 5.66137e-06
1 5.64648e-06
1 5.67668e-06
1 5.74866e-06
1 5.87503e-06
1 6.04105e-06
1 6.25638e-06
1 6.50248e-06
1 6.79022e-06
1 7.1027e-06
1 7.45086e-06
1 7.81245e-06
1 8.20367e-06
1 8.60844e-06
1 9.07266e-06
1 9.63402e-06
1 1.04368e-05
1 1.16282e-05
1 1.35037e-05
1 1.63557e-05
1 2.06053e-05
1 2.64822e-05
1 3.4122e-05
1 4.31269e-05
1 5.29697e-05
1 6.27777e-05
1 7.17834e-05
1 7.8751e-05
1 8.26902e-05
1 8.30285e-05
1 8.05921e-05
1 7.63796e-05
1 7.12888e-05
1 6.59278e-05
1 6.24665e-05
1 6.29447e-05
1 6.87967e-05
1 8.06234e-05
1 9.89393e-05
1 0.000123954
1 0.000146968
1 0.000154078
1 0.000145919
1 0.000136551
1 0.000110535
1 7.62388e-05
1 4.97514e-05
1 4.0957e-05
1 4.69036e-05
1 6.6014e-05
1 9.74423e-05
1 0.000129768
1 0.000157087
1 0.000175227
1 0.000185245
1 0.000183592
1 0.000171234
1 0.000155335
1 0.000141799
1 0.000134203
1 0.000137035
1 0.00014938
1 0.000147388
1 0.000116441
1 7.28416e-05
1 3.49081e-05
1 2.68766e-05
1 1.5978e-05
1 2.36935e-05
1 4.8513e-05
1 9.0908e-05
1 0.000159636
1 0.000227366
1 0.000224585
1 0.00020656
1 0.000210876
1 0.000200469
1 0.000168028
1 0.000125441
1 8.75694e-05
1 5.53147e-05
1 3.30144e-05
1 2.04072e-05
1 1.32782e-05
1 8.9967e-06
1 6.88834e-06
1 5.70805e-06
1 4.97491e-06
1 5.11107e-06
1 5.98149e-06
1 7.38938e-06
1 9.36461e-06
1 1.1722e-05
1 1.41554e-05
1 1.63706e-05
1 1.82308e-05
1 1.95188e-05
1 2.04421e-05
1 2.1378e-05
1 2.2159e-05
1 2.23886e-05
1 2.20586e-05
1 2.16316e-05
1 2.11043e-05
1 1.98899e-05
1 1.75058e-05
1 1.43359e-05
1 1.10984e-05
1 8.50078e-06
1 6.83719e-06
1 6.22282e-06
1 6.42098e-06
1 7.01317e-06
1 7.60776e-06
1 8.04901e-06
1 8.25456e-06
1 8.23623e-06
1 8.03457e-06
1 7.7484e-06
1 7.44783e-06
1 7.19337e-06
1 6.97412e-06
1 6.78248e-06
1 6.5873e-06
1 6.41741e-06
1 6.27941e-06
1 6.19911e-06
1 6.16458e-06
1 6.18219e-06
1 6.23445e-06
1 6.32993e-06
1 6.46145e-06
1 6.6514e-06
1 6.90452e-06
1 7.24731e-06
1 7.6777e-06
1 8.20625e-06
1 8.80785e-06
1 9.47433e-06
1 1.01781e-05
1 1.09034e-05
1 1.16202e-05
1 1.23294e-05
1 1.30698e-05
1 1.39979e-05
1 1.54371e-05
1 1.79302e-05
1 2.21364e-05
1 2.86874e-05
1 3.78937e-05
1 4.94919e-05
1 6.24332e-05
1 7.49258e-05
1 8.47679e-05
1 9.02967e-05
1 9.11687e-05
1 8.83735e-05
1 8.31717e-05
1 7.63439e-05
1 6.86099e-05
1 6.14379e-05
1 5.64338e-05
1 5.43601e-05
1 5.57378e-05
1 6.26228e-05
1 7.58206e-05
1 9.37879e-05
1 0.000109393
1 0.000113446
1 0.000102669
1 9.32616e-05
1 8.64809e-05
1 7.61321e-05
1 6.63978e-05
1 5.79965e-05
1 6.49843e-05
1 8.97985e-05
1 0.000131199
1 0.000175733
1 0.000214749
1 0.000241022
1 0.000252968
1 0.000246348
1 0.000220098
1 0.000183701
1 0.000150915
1 0.000122894
1 0.000105514
1 0.000106059
1 0.000123192
1 0.000144521
1 0.000143178
1 0.000108289
1 6.10536e-05
1 5.72621e-05
1 3.04578e-05
1 2.53138e-05
1 3.84811e-05
1 6.81026e-05
1 0.000117245
1 0.00019351
1 0.000235667
1 0.000213195
1 0.000206297
1 0.000207559
1 0.000184809
1 0.000145651
1 0.000105665
1 7.36628e-05
1 4.73818e-05
1 3.05731e-05
1 2.0016e-05
1 1.38486e-05
1 9.9022e-06
1 6.59179e-06
1 5.14129e-06
1 4.90739e-06
1 5.13917e-06
1 5.67674e-06
1 6.76165e-06
1 8.46581e-06
1 1.07047e-05
1 1.33964e-05
1 1.61759e-05
1 1.87528e-05
1 2.05544e-05
1 2.1304e-05
1 2.13724e-05
1 2.14446e-05
1 2.1623e-05
1 2.17825e-05
1 2.18667e-05
1 2.1989e-05
1 2.18428e-05
1 2.06905e-05
1 1.82801e-05
1 1.50775e-05
1 1.19311e-05
1 9.43642e-06
1 7.85921e-06
1 7.15189e-06
1 7.10885e-06
1 7.38423e-06
1 7.76984e-06
1 8.10956e-06
1 8.38508e-06
1 8.53441e-06
1 8.58591e-06
1 8.49961e-06
1 8.36828e-06
1 8.20968e-06
1 8.11795e-06
1 8.06292e-06
1 8.08866e-06
1 8.13841e-06
1 8.25539e-06
1 8.39016e-06
1 8.59524e-06
1 8.81704e-06
1 9.10276e-06
1 9.39027e-06
1 9.72632e-06
1 1.00545e-05
1 1.04417e-05
1 1.08439e-05
1 1.1345e-05
1 1.18951e-05
1 1.25623e-05
1 1.32992e-05
1 1.42295e-05
1 1.54118e-05
1 1.71629e-05
1 1.97402e-05
1 2.36186e-05
1 2.90654e-05
1 3.64037e-05
1 4.54833e-05
1 5.59605e-05
1 6.68214e-05
1 7.69823e-05
1 8.5016e-05
1 9.00917e-05
1 9.12591e-05
1 8.82612e-05
1 8.11998e-05
1 7.18474e-05
1 6.24513e-05
1 5.50674e-05
1 4.99137e-05
1 4.70024e-05
1 4.615e-05
1 4.85233e-05
1 5.45404e-05
1 6.28249e-05
1 7.02902e-05
1 7.15236e-05
1 6.33499e-05
1 5.77544e-05
1 6.74147e-05
1 7.69447e-05
1 8.21643e-05
1 8.16018e-05
1 8.93444e-05
1 0.000110446
1 0.000153404
1 0.000215378
1 0.000271447
1 0.000312133
1 0.000333951
1 0.000329179
1 0.000300025
1 0.000258036
1 0.000207383
1 0.000151593
1 0.000105196
1 7.79238e-05
1 7.51599e-05
1 9.41928e-05
1 0.000126895
1 0.00015289
1 0.000144959
1 0.000102338
1 0.000100236
1 6.39628e-05
1 4.34444e-05
1 4.17013e-05
1 5.64266e-05
1 9.06687e-05
1 0.000150498
1 0.000223692
1 0.000228809
1 0.000201641
1 0.000202599
1 0.000194668
1 0.000166131
1 0.000128517
1 9.56837e-05
1 6.68441e-05
1 4.38201e-05
1 2.9496e-05
1 1.99918e-05
1 1.28748e-05
1 8.35446e-06
1 6.10339e-06
1 5.28457e-06
1 5.06876e-06
1 5.28303e-06
1 5.73933e-06
1 6.48648e-06
1 7.81762e-06
1 9.85309e-06
1 1.2448e-05
1 1.50758e-05
1 1.7406e-05
1 1.92234e-05
1 2.03922e-05
1 2.09534e-05
1 2.15157e-05
1 2.22563e-05
1 2.28717e-05
1 2.27558e-05
1 2.18771e-05
1 2.07733e-05
1 1.99221e-05
1 1.90602e-05
1 1.77831e-05
1 1.58767e-05
1 1.3631e-05
1 1.13704e-05
1 9.45704e-06
1 8.06811e-06
1 7.27729e-06
1 6.98014e-06
1 7.0195e-06
1 7.24674e-06
1 7.56181e-06
1 7.92044e-06
1 8.27076e-06
1 8.59581e-06
1 8.85435e-06
1 9.07333e-06
1 9.25208e-06
1 9.44228e-06
1 9.63899e-06
1 9.87317e-06
1 1.01279e-05
1 1.04309e-05
1 1.0763e-05
1 1.11569e-05
1 1.15853e-05
1 1.2072e-05
1 1.25784e-05
1 1.31376e-05
1 1.37393e-05
1 1.44838e-05
1 1.54679e-05
1 1.68629e-05
1 1.87998e-05
1 2.14569e-05
1 2.49435e-05
1 2.94005e-05
1 3.48702e-05
1 4.13489e-05
1 4.86398e-05
1 5.64352e-05
1 6.42471e-05
1 7.15489e-05
1 7.76383e-05
1 8.17007e-05
1 8.2725e-05
1 8.01434e-05
1 7.41448e-05
1 6.60361e-05
1 5.73332e-05
1 4.94988e-05
1 4.33185e-05
1 3.9285e-05
1 3.71337e-05
1 3.67694e-05
1 3.84501e-05
1 4.1013e-05
1 4.39069e-05
1 4.60603e-05
1 4.68276e-05
1 4.92435e-05
1 6.01999e-05
1 7.01682e-05
1 7.69508e-05
1 8.80526e-05
1 0.000105632
1 0.000131418
1 0.000164966
1 0.000221976
1 0.000292224
1 0.00035888
1 0.000400273
1 0.00040629
1 0.000382318
1 0.00034143
1 0.000288489
1 0.000222484
1 0.000150199
1 9.28675e-05
1 6.06585e-05
1 5.11996e-05
1 6.54524e-05
1 9.99056e-05
1 0.000140985
1 0.000157924
1 0.000137554
1 0.000130657
1 0.000105608
1 7.88283e-05
1 6.05387e-05
1 5.79055e-05
1 7.59517e-05
1 0.000119268
1 0.000188126
1 0.000235834
1 0.000211472
1 0.000195032
1 0.000197278
1 0.000183701
1 0.000153866
1 0.00012016
1 8.94668e-05
1 6.06819e-05
1 4.07087e-05
1 2.67641e-05
1 1.74334e-05
1 1.20549e-05
1 8.49005e-06
1 6.40037e-06
1 5.69256e-06
1 5.69628e-06
1 5.89653e-06
1 6.22913e-06
1 6.72845e-06
1 7.5733e-06
1 8.82192e-06
1 1.04031e-05
1 1.2162e-05
1 1.39866e-05
1 1.6098e-05
1 1.85083e-05
1 2.05525e-05
1 2.16615e-05
1 2.18953e-05
1 2.16629e-05
1 2.13614e-05
1 2.09919e-05
1 2.05034e-05
1 2.00297e-05
1 1.97809e-05
1 1.96511e-05
1 1.92519e-05
1 1.82675e-05
1 1.66688e-05
1 1.46807e-05
1 1.26e-05
1 1.07336e-05
1 9.24865e-06
1 8.23074e-06
1 7.62081e-06
1 7.35845e-06
1 7.32927e-06
1 7.49421e-06
1 7.77089e-06
1 8.14106e-06
1 8.53056e-06
1 8.94775e-06
1 9.34896e-06
1 9.77237e-06
1 1.01898e-05
1 1.06584e-05
1 1.11551e-05
1 1.17397e-05
1 1.23963e-05
1 1.31985e-05
1 1.41317e-05
1 1.52676e-05
1 1.6579e-05
1 1.81257e-05
1 1.98758e-05
1 2.19426e-05
1 2.43553e-05
1 2.72597e-05
1 3.06599e-05
1 3.46615e-05
1 3.92523e-05
1 4.45728e-05
1 5.05382e-05
1 5.69713e-05
1 6.30712e-05
1 6.78695e-05
1 7.014e-05
1 6.94588e-05
1 6.62524e-05
1 6.1904e-05
1 5.73746e-05
1 5.28795e-05
1 4.77344e-05
1 4.19202e-05
1 3.62944e-05
1 3.25881e-05
1 3.11935e-05
1 3.18528e-05
1 3.40391e-05
1 3.82979e-05
1 4.52788e-05
1 5.32933e-05
1 5.89384e-05
1 6.25568e-05
1 6.55109e-05
1 6.80963e-05
1 8.11209e-05
1 0.00010439
1 0.000139408
1 0.000176682
1 0.000219569
1 0.000279885
1 0.000351256
1 0.000413252
1 0.000444732
1 0.000442847
1 0.000415118
1 0.000362545
1 0.00029224
1 0.000216849
1 0.000147259
1 9.09419e-05
1 5.53677e-05
1 3.98543e-05
1 4.38899e-05
1 6.99319e-05
1 0.000111104
1 0.000146181
1 0.000150433
1 0.000141568
1 0.000127964
1 0.000113957
1 9.18964e-05
1 7.47e-05
1 7.47557e-05
1 0.000100156
1 0.000152648
1 0.00021883
1 0.000230061
1 0.000200513
1 0.000202104
1 0.000199868
1 0.000177899
1 0.000143246
1 0.000111078
1 8.00587e-05
1 5.35169e-05
1 3.62278e-05
1 2.52358e-05
1 1.7753e-05
1 1.22754e-05
1 8.96983e-06
1 7.59825e-06
1 7.11782e-06
1 6.99466e-06
1 7.07981e-06
1 7.20561e-06
1 7.21578e-06
1 7.03822e-06
1 7.04685e-06
1 7.54775e-06
1 8.7855e-06
1 1.04679e-05
1 1.23489e-05
1 1.43277e-05
1 1.64097e-05
1 1.8212e-05
1 1.96336e-05
1 2.05366e-05
1 2.12135e-05
1 2.16846e-05
1 2.20912e-05
1 2.22277e-05
1 2.22217e-05
1 2.21002e-05
1 2.20187e-05
1 2.17425e-05
1 2.11952e-05
1 2.01741e-05
1 1.87835e-05
1 1.70374e-05
1 1.52119e-05
1 1.34373e-05
1 1.19287e-05
1 1.07047e-05
1 9.82506e-06
1 9.21292e-06
1 8.86304e-06
1 8.70824e-06
1 8.74814e-06
1 8.93462e-06
1 9.26657e-06
1 9.70821e-06
1 1.02686e-05
1 1.09276e-05
1 1.17085e-05
1 1.26042e-05
1 1.36425e-05
1 1.48125e-05
1 1.61395e-05
1 1.75987e-05
1 1.91932e-05
1 2.08867e-05
1 2.26795e-05
1 2.46041e-05
1 2.68379e-05
1 2.96177e-05
1 3.31998e-05
1 3.76672e-05
1 4.28751e-05
1 4.83725e-05
1 5.3508e-05
1 5.76202e-05
1 6.02155e-05
1 6.11789e-05
1 6.0507e-05
1 5.82986e-05
1 5.46951e-05
1 5.04719e-05
1 4.68432e-05
1 4.47373e-05
1 4.36748e-05
1 4.23589e-05
1 4.03872e-05
1 3.90864e-05
1 4.09443e-05
1 4.71806e-05
1 5.74853e-05
1 6.74969e-05
1 7.1058e-05
1 6.67007e-05
1 6.36264e-05
1 6.48962e-05
1 7.60354e-05
1 9.9653e-05
1 0.000135699
1 0.000180188
1 0.000220539
1 0.000267744
1 0.000322308
1 0.000375424
1 0.00041773
1 0.000445823
1 0.000446942
1 0.000411756
1 0.000346877
1 0.000270694
1 0.000201657
1 0.000145298
1 9.69254e-05
1 5.80097e-05
1 3.72008e-05
1 3.44359e-05
1 4.8463e-05
1 7.86562e-05
1 0.000115009
1 0.000142488
1 0.000136343
1 0.000132957
1 0.000123667
1 0.000111969
1 9.80663e-05
1 8.92984e-05
1 9.5401e-05
1 0.000130093
1 0.00019257
1 0.000237603
1 0.000221918
1 0.000211266
1 0.000218945
1 0.000202933
1 0.000167385
1 0.000129042
1 9.66612e-05
1 6.77127e-05
1 4.91524e-05
1 3.61374e-05
1 2.57136e-05
1 1.82543e-05
1 1.35383e-05
1 1.10642e-05
1 9.94579e-06
1 9.39707e-06
1 8.93372e-06
1 8.42584e-06
1 7.67119e-06
1 6.93111e-06
1 6.45134e-06
1 6.30511e-06
1 6.36692e-06
1 6.76074e-06
1 7.59639e-06
1 8.91429e-06
1 1.05257e-05
1 1.24527e-05
1 1.4521e-05
1 1.66478e-05
1 1.85629e-05
1 2.0319e-05
1 2.18874e-05
1 2.33608e-05
1 2.45527e-05
1 2.53989e-05
1 2.58132e-05
1 2.60394e-05
1 2.61099e-05
1 2.60846e-05
1 2.57826e-05
1 2.52197e-05
1 2.42758e-05
1 2.30556e-05
1 2.15549e-05
1 1.99886e-05
1 1.84027e-05
1 1.69903e-05
1 1.57475e-05
1 1.4783e-05
1 1.40303e-05
1 1.35488e-05
1 1.32507e-05
1 1.31872e-05
1 1.32703e-05
1 1.35521e-05
1 1.39465e-05
1 1.45117e-05
1 1.51672e-05
1 1.59889e-05
1 1.69188e-05
1 1.80709e-05
1 1.94216e-05
1 2.11306e-05
1 2.32044e-05
1 2.57819e-05
1 2.87804e-05
1 3.2262e-05
1 3.60972e-05
1 4.03738e-05
1 4.49351e-05
1 4.97975e-05
1 5.46466e-05
1 5.92347e-05
1 6.28948e-05
1 6.50573e-05
1 6.51633e-05
1 6.36399e-05
1 6.1314e-05
1 5.94568e-05
1 5.85896e-05
1 5.88581e-05
1 5.93727e-05
1 5.91494e-05
1 5.78629e-05
1 5.76798e-05
1 6.13914e-05
1 6.91542e-05
1 7.61941e-05
1 7.67401e-05
1 6.90165e-05
1 6.23998e-05
1 6.4777e-05
1 7.56853e-05
1 9.91338e-05
1 0.000133221
1 0.000177197
1 0.00021879
1 0.000258539
1 0.000299599
1 0.00033481
1 0.000365193
1 0.000393839
1 0.00041089
1 0.000401912
1 0.000361647
1 0.000303149
1 0.000241469
1 0.000187088
1 0.000143401
1 0.000102478
1 6.6628e-05
1 4.26464e-05
1 3.4742e-05
1 4.08992e-05
1 5.63392e-05
1 8.42376e-05
1 0.000116675
1 0.000116087
1 0.000128648
1 0.000118783
1 0.000107721
1 0.000102591
1 0.000103856
1 0.000107231
1 0.000124964
1 0.000173174
1 0.000234969
1 0.000249727
1 0.00022673
1 0.000232335
1 0.0002299
1 0.000199072
1 0.00015265
1 0.000113209
1 8.32308e-05
1 6.18748e-05
1 4.67634e-05
1 3.4383e-05
1 2.57651e-05
1 2.03149e-05
1 1.69632e-05
1 1.49854e-05
1 1.33708e-05
1 1.18704e-05
1 1.04438e-05
1 9.23161e-06
1 8.48925e-06
1 8.00641e-06
1 7.60549e-06
1 7.12726e-06
1 6.72009e-06
1 6.48691e-06
1 6.62358e-06
1 7.20447e-06
1 8.26262e-06
1 9.67579e-06
1 1.14483e-05
1 1.35441e-05
1 1.59075e-05
1 1.82278e-05
1 2.03286e-05
1 2.21462e-05
1 2.38503e-05
1 2.54457e-05
1 2.68884e-05
1 2.80184e-05
1 2.89016e-05
1 2.95819e-05
1 3.0137e-05
1 3.05205e-05
1 3.07529e-05
1 3.07206e-05
1 3.04134e-05
1 2.97794e-05
1 2.89031e-05
1 2.7826e-05
1 2.66767e-05
1 2.55114e-05
1 2.44507e-05
1 2.35198e-05
1 2.27996e-05
1 2.22781e-05
1 2.19991e-05
1 2.19473e-05
1 2.21569e-05
1 2.26176e-05
1 2.33648e-05
1 2.43854e-05
1 2.56985e-05
1 2.72688e-05
1 2.91075e-05
1 3.11855e-05
1 3.35598e-05
1 3.63429e-05
1 3.97489e-05
1 4.40069e-05
1 4.93284e-05
1 5.57771e-05
1 6.30722e-05
1 7.05183e-05
1 7.70596e-05
1 8.17638e-05
1 8.42484e-05
1 8.47525e-05
1 8.38087e-05
1 8.19206e-05
1 7.93818e-05
1 7.6566e-05
1 7.41494e-05
1 7.27969e-05
1 7.35063e-05
1 7.58349e-05
1 7.84482e-05
1 7.98949e-05
1 7.94389e-05
1 7.54281e-05
1 6.782e-05
1 6.18268e-05
1 6.63066e-05
1 7.9575e-05
1 0.000103259
1 0.000136386
1 0.0001744
1 0.000214937
1 0.000247851
1 0.000276991
1 0.000302076
1 0.000323991
1 0.000340565
1 0.000345185
1 0.000336092
1 0.000316413
1 0.000287936
1 0.00025154
1 0.000211368
1 0.000172444
1 0.000136377
1 0.000107543
1 8.07836e-05
1 5.75678e-05
1 4.45396e-05
1 4.29813e-05
1 4.88269e-05
1 6.36834e-05
1 9.00943e-05
1 9.47381e-05
1 0.000115673
1 0.000114424
1 9.76821e-05
1 8.99033e-05
1 9.59398e-05
1 0.00011226
1 0.00013209
1 0.000167595
1 0.000231137
1 0.000274179
1 0.000255793
1 0.000242119
1 0.000247818
1 0.000229836
1 0.000189309
1 0.000144241
1 0.000107196
1 7.4349e-05
1 5.39913e-05
1 4.11611e-05
1 3.25176e-05
1 2.68562e-05
1 2.35067e-05
1 2.12036e-05
1 1.9307e-05
1 1.7009e-05
1 1.46954e-05
1 1.31675e-05
1 1.22239e-05
1 1.15253e-05
1 1.07229e-05
1 9.86414e-06
1 9.11683e-06
1 8.45269e-06
1 7.8906e-06
1 7.51838e-06
1 7.34115e-06
1 7.54557e-06
1 8.13898e-06
1 9.18515e-06
1 1.05908e-05
1 1.24244e-05
1 1.45756e-05
1 1.69843e-05
1 1.93591e-05
1 2.16089e-05
1 2.36001e-05
1 2.54579e-05
1 2.7103e-05
1 2.86255e-05
1 2.99576e-05
1 3.12093e-05
1 3.22896e-05
1 3.33176e-05
1 3.42156e-05
1 3.50677e-05
1 3.57438e-05
1 3.63046e-05
1 3.66421e-05
1 3.68614e-05
1 3.68882e-05
1 3.68721e-05
1 3.6762e-05
1 3.67163e-05
1 3.66743e-05
1 3.67778e-05
1 3.69425e-05
1 3.72958e-05
1 3.77452e-05
1 3.84309e-05
1 3.92889e-05
1 4.05281e-05
1 4.21756e-05
1 4.45711e-05
1 4.78339e-05
1 5.23281e-05
1 5.8096e-05
1 6.52602e-05
1 7.33489e-05
1 8.18493e-05
1 8.97782e-05
1 9.65335e-05
1 0.000101318
1 0.000103869
1 0.00010376
1 0.000101297
1 9.70068e-05
1 9.22319e-05
1 8.80209e-05
1 8.52354e-05
1 8.36959e-05
1 8.41644e-05
1 8.68142e-05
1 8.97489e-05
1 8.87592e-05
1 8.15211e-05
1 7.13639e-05
1 6.50271e-05
1 6.35889e-05
1 7.01099e-05
1 8.75573e-05
1 0.00011201
1 0.00014432
1 0.000177529
1 0.000211625
1 0.000237252
1 0.000253609
1 0.000270854
1 0.000288434
1 0.00029828
1 0.000290955
1 0.000270113
1 0.000246978
1 0.00022866
1 0.000215337
1 0.000200312
1 0.000178239
1 0.000152237
1 0.00012954
1 0.000112737
1 9.69627e-05
1 7.90792e-05
1 6.41387e-05
1 5.35837e-05
1 5.09821e-05
1 5.61695e-05
1 6.96619e-05
1 7.737e-05
1 0.000101033
1 0.000112341
1 0.000100008
1 8.25086e-05
1 7.79618e-05
1 9.3758e-05
1 0.000123535
1 0.000164143
1 0.000228277
1 0.000293584
1 0.000296669
1 0.000262795
1 0.000259961
1 0.000253876
1 0.000224658
1 0.000183088
1 0.000142763
1 0.000101119
1 6.81331e-05
1 4.78802e-05
1 3.56513e-05
1 2.99865e-05
1 2.71617e-05
1 2.57509e-05
1 2.45244e-05
1 2.29199e-05
1 2.15821e-05
1 2.05319e-05
1 1.93074e-05
1 1.76068e-05
1 1.58635e-05
1 1.44494e-05
1 1.31957e-05
1 1.22159e-05
1 1.14946e-05
1 1.09258e-05
1 1.04547e-05
1 1.00492e-05
1 9.64763e-06
1 9.33523e-06
1 9.23547e-06
1 9.4842e-06
1 1.01395e-05
1 1.12583e-05
1 1.28093e-05
1 1.47152e-05
1 1.68372e-05
1 1.90717e-05
1 2.13231e-05
1 2.35565e-05
1 2.56665e-05
1 2.76358e-05
1 2.94472e-05
1 3.11274e-05
1 3.2659e-05
1 3.4081e-05
1 3.54095e-05
1 3.67071e-05
1 3.79684e-05
1 3.92214e-05
1 4.04384e-05
1 4.16177e-05
1 4.27425e-05
1 4.38136e-05
1 4.48246e-05
1 4.58162e-05
1 4.68184e-05
1 4.79122e-05
1 4.91725e-05
1 5.07121e-05
1 5.26162e-05
1 5.49852e-05
1 5.78932e-05
1 6.13803e-05
1 6.54476e-05
1 7.01245e-05
1 7.53882e-05
1 8.12621e-05
1 8.76637e-05
1 9.44273e-05
1 0.000100985
1 0.000106625
1 0.0001105
1 0.000112108
1 0.000111152
1 0.000107771
1 0.000102432
1 9.64508e-05
1 9.18105e-05
1 9.04495e-05
1 9.17114e-05
1 9.33063e-05
1 9.1258e-05
1 8.38854e-05
1 7.5253e-05
1 7.00718e-05
1 6.88924e-05
1 7.01353e-05
1 7.79466e-05
1 9.94614e-05
1 0.000126168
1 0.000154057
1 0.000183768
1 0.000210636
1 0.000230475
1 0.000236776
1 0.000244074
1 0.000254003
1 0.000255929
1 0.000243369
1 0.00021905
1 0.000191896
1 0.000170711
1 0.000159017
1 0.000154156
1 0.00014991
1 0.000142833
1 0.000133194
1 0.000123663
1 0.000115811
1 0.000109248
1 0.000101248
1 8.80548e-05
1 7.21819e-05
1 6.04433e-05
1 5.69022e-05
1 6.10717e-05
1 7.06271e-05
1 8.91823e-05
1 0.000109527
1 0.000113106
1 9.5181e-05
1 7.42346e-05
1 7.06677e-05
1 9.44284e-05
1 0.000140822
1 0.000210711
1 0.000300154
1 0.000340731
1 0.000303499
1 0.000278907
1 0.000277637
1 0.000258873
1 0.000218676
1 0.000173222
1 0.000133659
1 9.64473e-05
1 6.8498e-05
1 4.72265e-05
1 3.27903e-05
1 2.59167e-05
1 2.44501e-05
1 2.55694e-05
1 2.74665e-05
1 2.85276e-05
1 2.84147e-05
1 2.72293e-05
1 2.54823e-05
1 2.36907e-05
1 2.18012e-05
1 2.0081e-05
1 1.87486e-05
1 1.75944e-05
1 1.67065e-05
1 1.6058e-05
1 1.55074e-05
1 1.49253e-05
1 1.43166e-05
1 1.36975e-05
1 1.31007e-05
1 1.2562e-05
1 1.20691e-05
1 1.17204e-05
1 1.16878e-05
1 1.21193e-05
1 1.30243e-05
1 1.43323e-05
1 1.59093e-05
1 1.76987e-05
1 1.9606e-05
1 2.15753e-05
1 2.353e-05
1 2.54745e-05
1 2.73712e-05
1 2.92324e-05
1 3.10223e-05
1 3.27677e-05
1 3.44475e-05
1 3.60989e-05
1 3.77065e-05
1 3.93182e-05
1 4.09165e-05
1 4.25445e-05
1 4.41715e-05
1 4.5833e-05
1 4.74854e-05
1 4.91709e-05
1 5.08535e-05
1 5.2621e-05
1 5.4499e-05
1 5.6691e-05
1 5.94087e-05
1 6.30387e-05
1 6.78958e-05
1 7.43596e-05
1 8.25134e-05
1 9.21681e-05
1 0.000102515
1 0.000112303
1 0.00011979
1 0.00012333
1 0.000121965
1 0.000116249
1 0.000108278
1 0.000101155
1 9.72607e-05
1 9.64638e-05
1 9.5074e-05
1 8.95446e-05
1 8.04546e-05
1 7.06265e-05
1 6.52594e-05
1 6.65511e-05
1 7.40874e-05
1 8.49709e-05
1 9.64401e-05
1 0.000114124
1 0.000141517
1 0.00016811
1 0.000193067
1 0.000210118
1 0.000221597
1 0.000227937
1 0.000227923
1 0.000225095
1 0.00021546
1 0.000197801
1 0.000173241
1 0.000148236
1 0.000128222
1 0.000114135
1 0.000106232
1 0.00010501
1 0.00010866
1 0.000113652
1 0.000116015
1 0.000116146
1 0.000114323
1 0.00011497
1 0.000116257
1 0.000108579
1 9.33744e-05
1 7.69413e-05
1 6.42364e-05
1 6.20494e-05
1 7.39155e-05
1 8.6918e-05
1 0.000106948
1 0.000124375
1 0.000120761
1 9.45565e-05
1 6.97809e-05
1 6.94062e-05
1 0.000104466
1 0.000173348
1 0.000274746
1 0.000356591
1 0.000353751
1 0.000316155
1 0.000307893
1 0.000294013
1 0.000254802
1 0.000202728
1 0.000159791
1 0.000121045
1 9.13825e-05
1 6.82019e-05
1 4.85581e-05
1 3.46936e-05
1 2.69306e-05
1 2.53008e-05
1 2.72736e-05
1 2.97252e-05
1 3.12133e-05
1 3.16754e-05
1 3.17342e-05
1 3.10607e-05
1 3.01975e-05
1 2.92728e-05
1 2.82054e-05
1 2.71401e-05
1 2.61565e-05
1 2.5043e-05
1 2.38122e-05
1 2.26795e-05
1 2.17191e-05
1 2.09615e-05
1 2.02736e-05
1 1.95382e-05
1 1.88084e-05
1 1.82412e-05
1 1.77474e-05
