# step F_x F_y v_x v_y alignment
18540 0.00265108 0.00803232 0.50499 -0.0203323 0.274965
18550 0.00210161 0.0080664 0.501404 -0.0231171 0.207287
18560 0.00153918 0.00807485 0.504074 -0.0257111 0.136961
18570 0.0454024 0.0107728 0.512085 -0.0234222 0.961421
18580 0.0325906 0.0105253 0.507507 -0.0328445 0.92977
18590 0.0215995 0.0101774 0.509796 -0.0344086 0.873854
18600 0.0125616 0.00975189 0.512543 -0.0372314 0.743403
18610 0.00549701 0.00927784 0.518799 -0.0370789 0.447107
18620 0.000336414 0.00878182 0.520096 -0.0383759 -0.035356
18630 -0.00305445 0.00828426 0.520706 -0.0379181 -0.413171
18640 -0.00484278 0.00780341 0.525284 -0.0349426 -0.582541
18650 -0.00521201 0.00734852 0.532761 -0.0315476 -0.625724
18660 -0.00434097 0.00692689 0.531387 -0.0332642 -0.582927
18670 -0.00239493 0.0065404 0.532913 -0.0295258 -0.395268
18680 0.000480731 0.00619158 0.54184 -0.0287628 0.024451
18690 0.00415837 0.00587708 0.540772 -0.030899 0.530087
18700 0.00853839 0.00559783 0.541382 -0.0311279 0.803443
18710 0.0135368 0.00535069 0.548782 -0.026207 0.911393
18720 0.0190868 0.005135 0.545044 -0.033226 0.948066
18730 0.0251361 0.00494927 0.552216 -0.0259781 0.970999
18740 0.031648 0.00479172 0.555191 -0.0270844 0.980263
18750 0.0385938 0.00465934 0.554199 -0.0265884 0.985907
18760 0.0405119 -0.0147812 0.558624 -0.0291443 0.956006
18770 0.0476134 -0.0157183 0.55687 -0.0325012 0.966245
18780 0.0550875 -0.0166044 0.562058 -0.0336075 0.97297
18790 0.0629238 -0.0174425 0.559311 -0.0419998 0.980959
18800 0.0711148 -0.0182246 0.562897 -0.0456619 0.985597
18810 0.0796488 -0.0189284 0.568543 -0.0484085 0.989012
18820 0.0885053 -0.0195178 0.561523 -0.0520325 0.992241
18830 0.0976485 -0.0199238 0.569382 -0.0511169 0.993764
18840 0.107004 -0.0200421 0.56221 -0.0513077 0.995571
18850 0.116462 -0.0197072 0.571747 -0.0485992 0.996572
18860 0.12582 -0.0186613 0.566864 -0.044632 0.997643
18870 0.13476 -0.0165298 0.567169 -0.0417328 0.998819
18880 0.142775 -0.0128292 0.569153 -0.0368881 0.99969
18890 0.149128 -0.00711624 0.567093 -0.0397491 0.999751
18900 0.152879 0.000673757 0.567703 -0.036583 0.997637
18910 0.153084 0.00982613 0.566635 -0.0302124 0.99312
18920 0.149196 0.018968 0.559921 -0.0299072 0.983876
18930 0.141332 0.0267853 0.564041 -0.0256348 0.973044
18940 -0.137903 0.0253808 0.560608 -0.0180817 -0.988805
18950 -0.123118 0.030937 0.555725 -0.0203323 -0.978112
18960 -0.107236 0.0344761 0.558624 -0.0141907 -0.959475
18970 -0.0910182 0.0361639 0.551682 -0.0188446 -0.941395
18980 -0.0751259 0.0362221 0.546722 -0.0255203 -0.920037
18990 -0.0601142 0.0348779 0.551758 -0.0338364 -0.894054
19000 -0.0464404 0.0323918 0.544128 -0.0437164 -0.863378
19010 -0.0344367 0.0290357 0.549851 -0.0498581 -0.819601
19020 -0.0243066 0.0251111 0.543594 -0.0576782 -0.767434
19030 -0.0161385 0.0208977 0.540695 -0.0566483 -0.69036
19040 -0.00991299 0.0166395 0.544434 -0.0593185 -0.60185
19050 -0.00553542 0.0125325 0.540161 -0.0539017 -0.492864
19060 -0.00285697 0.00870444 0.532913 -0.04982 -0.398936
19070 -0.00170246 0.00522931 0.52887 -0.0455475 -0.390017
19080 -0.00189207 0.00213367 0.527802 -0.03582 -0.712615
19090 -0.00325227 -0.000588444 0.520325 -0.0356293 -0.969561
19100 -0.00562513 -0.0029646 0.517502 -0.0312424 -0.854954
19110 -0.00887286 -0.00503345 0.513077 -0.0337601 -0.835517
19120 -0.00964961 -5.84854e-06 0.509262 -0.0311661 -0.998095
19130 -0.0138967 -3.01162e-05 0.509338 -0.0307846 -0.998045
19140 -0.0187706 -6.14315e-05 0.504303 -0.0315857 -0.997834
19150 -0.0242118 -9.85214e-05 0.494385 -0.0344849 -0.997285
19160 -0.0301719 -0.000139416 0.49881 -0.0297546 -0.99794
19170 -0.0366131 -0.000182428 0.493546 -0.0365067 -0.996896
19180 -0.0435086 -0.000225512 0.494003 -0.0376129 -0.996707
19190 -0.0508398 -0.000266835 0.490875 -0.0432205 -0.995672
19200 -0.0585876 -0.000304546 0.483856 -0.0532913 -0.993407
19210 -0.0667379 -0.000336836 0.481567 -0.0567246 -0.992531
19220 -0.0752829 -0.000362153 0.472794 -0.0642777 -0.990225
19230 -0.0842044 -0.000378839 0.472641 -0.0664139 -0.989635
19240 -0.093482 -0.000385575 0.45311 -0.0681305 -0.988262
19250 -0.103074 -0.000381012 0.458679 -0.0632095 -0.990126
19260 -0.112918 -0.000364103 0.438309 -0.0631714 -0.989308
19270 -0.122907 -0.000333928 0.424805 -0.0603485 -0.989673
19280 -0.132866 -0.000290117 0.41748 -0.0564194 -0.990697
19290 -0.142511 -0.000232626 0.406799 -0.0563049 -0.990332
19300 -0.151395 -0.000162165 0.39505 -0.052681 -0.991083
19310 -0.158853 -8.02755e-05 0.383225 -0.0597382 -0.987989
19320 -0.163979 1.0349e-05 0.376968 -0.0576019 -0.988536
19330 -0.165762 0.000105651 0.366364 -0.0601959 -0.986872
19340 -0.00188278 -2.85003e-05 0.357971 -0.0629425 -0.982157
19350 -0.00170639 -2.58057e-05 0.352325 -0.0626755 -0.981782
19360 -0.001494 -2.23115e-05 0.351486 -0.0617218 -0.982237
19370 -0.00125758 -1.79735e-05 0.34729 -0.063057 -0.981259
19380 -0.00101208 -1.30138e-05 0.343552 -0.0688171 -0.977916
19390 -0.000773777 -7.59505e-06 0.343018 -0.0751877 -0.974661
19400 -0.00055775 -1.95426e-06 0.347824 -0.0814438 -0.97286
19410 -0.000375958 3.49398e-06 0.33989 -0.0951386 -0.96545
19420 -0.000235177 8.58688e-06 0.340652 -0.106583 -0.964637
19430 -0.000136205 1.29543e-05 0.340118 -0.112267 -0.975017
19440 -7.44091e-05 1.64038e-05 0.340042 -0.116501 -0.993612
19450 -4.16904e-05 1.88317e-05 0.332031 -0.119247 -0.996844
19460 -2.80106e-05 2.02085e-05 0.327148 -0.113754 -0.958145
19470 -2.24735e-05 2.5168e-07 0.319672 -0.107117 -0.951683
19480 -2.11854e-05 3.40507e-07 0.315323 -0.101395 -0.956789
19490 -1.59002e-05 1.03632e-07 0.309448 -0.0948715 -0.957967
19500 -6.60284e-06 -2.66482e-07 0.297623 -0.0918961 -0.942816
19510 4.45616e-06 -7.69835e-07 0.296402 -0.0896454 0.99249
19520 1.38274e-05 -1.42123e-06 0.28923 -0.0910568 0.979551
19530 1.73952e-05 -2.13184e-06 0.282517 -0.0992203 0.976805
19540 1.08812e-05 -2.82764e-06 0.277329 -0.100479 0.995645
19550 -9.44517e-06 -3.61226e-06 0.281906 -0.106239 -0.748047
19560 -4.67964e-05 -4.35246e-06 0.275345 -0.111542 -0.888084
19570 -0.000103422 -5.13706e-06 0.279007 -0.112228 -0.908102
19580 -0.000180803 -6.0105e-06 0.272903 -0.117912 -0.904295
19590 -0.00027931 -6.85431e-06 0.276337 -0.126724 -0.898478
19600 -0.000398526 -7.77215e-06 0.272293 -0.128784 -0.895482
19610 -0.000537002 -8.74919e-06 0.281143 -0.139427 -0.888525
19620 -0.000692455 -9.741e-06 0.280304 -0.142746 -0.884633
19630 -0.000861753 -1.08217e-05 0.276337 -0.151329 -0.870993
19640 -0.00104111 -1.18875e-05 0.282898 -0.154762 -0.871766
19650 -0.0012258 -1.30126e-05 0.280991 -0.154839 -0.870657
19660 -0.00141048 -1.4108e-05 0.280762 -0.149193 -0.878329
19670 -0.000112449 -2.17615e-06 0.282288 -0.145111 -0.880359
19680 -0.000123448 -2.20575e-06 0.281906 -0.135841 -0.892967
19690 -0.000135349 -2.32417e-06 0.287628 -0.12661 -0.9082
19700 -0.000148006 -2.39818e-06 0.283356 -0.118217 -0.916541
19710 -0.000161181 -2.5166e-06 0.286102 -0.111923 -0.925475
19720 -0.000174622 -2.63502e-06 0.28656 -0.102348 -0.936554
19730 -0.000187989 -2.70903e-06 0.289993 -0.0978088 -0.942852
19740 -0.00020106 -2.82745e-06 0.29129 -0.0904083 -0.950794
19750 -0.000213183 -2.94587e-06 0.297165 -0.0847244 -0.957797
19760 -0.000224048 -2.99027e-06 0.298233 -0.0775147 -0.9644
19770 -0.000233226 -3.06428e-06 0.299072 -0.0684357 -0.97179
19780 -0.000240123 -3.09387e-06 0.307007 -0.0518036 -0.983835
19790 -0.000244533 -3.16787e-06 0.309525 -0.0466538 -0.986817
19800 -0.000246028 -3.19748e-06 0.314407 -0.0352478 -0.992243
19810 -0.000244354 -3.19746e-06 0.32341 -0.021553 -0.996831
19820 -0.000239661 -3.19745e-06 0.321426 -0.0148773 -0.998225
19830 -0.000231932 -3.16782e-06 0.331802 -0.00476837 -0.999607
19840 -0.000221644 -3.09381e-06 0.324554 -0.00537872 -0.999534
19850 -0.00020912 -3.03459e-06 0.33371 0.0043869 -0.999999
19860 -0.000195086 -2.94576e-06 0.334396 0.0118637 -0.999793
19870 -0.000180135 -2.85694e-06 0.330048 0.0134659 -0.99969
19880 -0.000164769 -2.7089e-06 0.329742 0.0172424 -0.999359
19890 -0.000149714 -2.60527e-06 0.327759 0.0182724 -0.999267
19900 -0.000135311 -2.50165e-06 0.322723 0.0176239 -0.99935
19910 -0.000121899 -2.38322e-06 0.314102 0.0180817 -0.99928
19920 -0.000109805 -2.23518e-06 0.313492 0.0172424 -0.999402
19930 -9.9132e-05 -2.17596e-06 0.308075 0.0115585 -0.999879
19940 -8.99395e-05 -2.02793e-06 0.293655 0.00785828 -0.999991
19950 -8.22419e-05 -1.99832e-06 0.289993 0.0063324 -0.999997
19960 -7.59654e-05 -1.9391e-06 0.282745 0.00759125 -0.999999
19970 -7.10804e-05 -1.85028e-06 0.272903 0.00320435 -0.999898
19980 -6.7587e-05 -1.82067e-06 0.26619 0.00419617 -0.999938
19990 -6.53367e-05 -1.77626e-06 0.260315 0.00904083 -0.999971
20000 -3.78343e-05 -5.03273e-07 0.254898 0.00843048 -0.999805
20010 -3.6872e-05 -4.88469e-07 0.251007 0.00621796 -0.999934
20020 -3.59688e-05 -4.58862e-07 0.247955 0.010643 -0.999546
20030 -3.52139e-05 -4.58861e-07 0.239487 0.00644684 -0.999904
20040 -3.4533e-05 -4.58861e-07 0.23468 3.8147e-05 -0.999914
20050 -3.39408e-05 -4.44057e-07 0.231934 0.000648499 -0.999947
20060 -3.35114e-05 -4.29254e-07 0.220566 -0.00225067 -0.999735
20070 -3.31707e-05 -3.99647e-07 0.220718 -0.00701904 -0.999039
20080 -3.29931e-05 -4.29251e-07 0.205231 -0.00995636 -0.99811
20090 -3.2919e-05 -4.14447e-07 0.200424 -0.0119782 -0.997389
20100 -3.30077e-05 -4.29248e-07 0.197754 -0.016098 -0.995564
20110 -3.31999e-05 -4.44047e-07 0.1931 -0.0185394 -0.994056
20120 -3.35255e-05 -4.44046e-07 0.187607 -0.0257492 -0.988824
20130 -3.39991e-05 -4.29244e-07 0.181351 -0.0300598 -0.984396
20140 -3.46058e-05 -4.44043e-07 0.181503 -0.0324631 -0.982039
20150 -3.53013e-05 -3.99638e-07 0.170059 -0.0368118 -0.974906
20160 -3.61153e-05 -4.73643e-07 0.161896 -0.0361633 -0.973006
20170 -3.70329e-05 -4.44039e-07 0.156631 -0.0361252 -0.971655
20180 -3.798e-05 -4.29236e-07 0.146866 -0.0340271 -0.971582
20190 -3.909e-05 -4.58838e-07 0.134506 -0.0291443 -0.974768
20200 -4.01555e-05 -4.88437e-07 0.124588 -0.0223923 -0.982005
20210 -4.12655e-05 -4.73635e-07 0.11055 -0.0173569 -0.986053
20220 -4.24347e-05 -4.88436e-07 0.0914764 -0.00701904 -0.996123
20230 -4.35298e-05 -5.03234e-07 0.0841522 0.00305176 -0.999695
20240 -4.44916e-05 -4.58829e-07 0.0656128 0.0111771 -0.987478
20250 -4.54094e-05 -5.18034e-07 0.0466919 0.0191879 -0.92922
20260 -4.62085e-05 -5.32834e-07 0.0330353 0.0349808 -0.694938
20270 -4.68595e-05 -5.32831e-07 0.0149536 0.0437927 -0.333883
20280 -4.72885e-05 -5.18028e-07 -0.00213623 0.0517654 0.0302853
20290 -4.75842e-05 -5.18024e-07 -0.0259399 0.0614166 0.379029
20300 -4.76435e-05 -5.32825e-07 -0.0419617 0.0647736 0.534282
20310 -4.74657e-05 -5.18023e-07 -0.0712586 0.0710297 0.700497
20320 -4.71991e-05 -5.47622e-07 -0.0848389 0.0759888 0.7371
20330 -4.66809e-05 -5.18019e-07 -0.108414 0.0746155 0.817413
20340 -4.59999e-05 -5.47618e-07 -0.129623 0.0780487 0.85049
20350 -4.52745e-05 -5.18015e-07 -0.154724 0.0800705 0.882806
20360 -4.43419e-05 -5.32813e-07 -0.183029 0.0868988 0.898136
20370 -4.3365e-05 -5.03211e-07 -0.20607 0.0880814 0.914901
20380 -4.2329e-05 -4.88412e-07 -0.238266 0.091095 0.929878
20390 -4.12631e-05 -5.32809e-07 -0.257568 0.103416 0.923104
20400 -4.01677e-05 -5.03207e-07 -0.288315 0.106964 0.933126
20410 -3.90873e-05 -5.03207e-07 -0.315018 0.110245 0.939539
20420 -3.80806e-05 -4.88403e-07 -0.335541 0.119171 0.937962
20430 -3.71038e-05 -4.58803e-07 -0.368118 0.120544 0.946424
20440 -3.6186e-05 -4.736e-07 -0.385513 0.121384 0.949824
20450 -3.53867e-05 -4.73599e-07 -0.419083 0.122337 0.956099
20460 -3.46909e-05 -4.43996e-07 -0.438995 0.12352 0.959076
20470 -7.55533e-05 -1.99798e-06 -0.468597 0.116615 0.963679
20480 -8.13547e-05 -2.01278e-06 -0.489121 0.113029 0.968456
20490 -8.82954e-05 -2.02757e-06 -0.51239 0.109329 0.972937
20500 -9.64497e-05 -2.02756e-06 -0.52887 0.0972748 0.979483
20510 -0.000105744 -2.07195e-06 -0.545578 0.090332 0.983179
20520 -0.000116133 -2.11635e-06 -0.561218 0.0783539 0.98771
20530 -0.000127528 -2.16074e-06 -0.568695 0.0696945 0.990371
20540 -0.000139767 -2.19033e-06 -0.57785 0.064354 0.991999
20550 -0.000152686 -2.23472e-06 -0.582962 0.055275 0.994047
20560 -0.000166064 -2.24951e-06 -0.595627 0.0530624 0.994762
20570 -0.00017959 -2.2791e-06 -0.595398 0.0534821 0.994774
20580 -0.000192895 -2.3827e-06 -0.610504 0.0505066 0.995501
20590 -0.000205696 -2.38269e-06 -0.611801 0.0589371 0.994214
20600 -0.000217415 -2.44187e-06 -0.618668 0.0636292 0.993541
20610 -0.0002277 -2.42707e-06 -0.638809 0.0662613 0.993507
20620 -0.000236091 -2.47146e-06 -0.645828 0.069046 0.993166
20630 -0.000242039 -2.50104e-06 -0.658493 0.0720215 0.992895
20640 -0.00109784 -1.31416e-05 -0.67749 0.0717926 0.9931
20650 -0.000847126 -1.30971e-05 -0.689087 0.0756455 0.992223
20660 -0.000615295 -1.29935e-05 -0.702896 0.0773239 0.991473
20670 -0.000416486 -1.29047e-05 -0.721512 0.0720596 0.991495
20680 -0.000259853 -1.27714e-05 -0.738678 0.0743866 0.98885
20690 -0.000148077 -1.2579e-05 -0.755463 0.0718308 0.983925
20700 -7.75897e-05 -1.23569e-05 -0.766678 0.0727844 0.96827
20710 -4.02376e-05 -1.21053e-05 -0.774612 0.0705719 0.927515
20720 -2.52465e-05 -1.17353e-05 -0.781403 0.0649262 0.868803
20730 -2.26122e-05 2.76733e-06 -0.7827 0.0664139 0.999311
20740 -2.33521e-05 2.61934e-06 -0.788651 0.0595093 0.999338
20750 -2.25825e-05 2.33816e-06 -0.77446 0.0629807 0.999757
20760 -1.7477e-05 1.84981e-06 -0.77095 0.0556564 0.999443
20770 -8.06513e-06 1.34665e-06 -0.759811 0.0621414 0.996487
20780 -0.00134163 5.50499e-06 -0.750656 0.0595474 0.997184
20790 -0.00354652 3.89196e-06 -0.733261 0.0615311 0.996589
20800 -0.00663835 2.66368e-07 -0.726624 0.0597382 0.996641
20810 -0.0105058 -5.22377e-06 -0.718918 0.0563812 0.9969
20820 -0.0150589 -1.22381e-05 -0.713883 0.0565338 0.996815
20830 -0.0202233 -2.03178e-05 -0.709915 0.0518799 0.997267
20840 -0.0259419 -2.90635e-05 -0.718536 0.047226 0.997773
20850 -0.0321689 -3.79125e-05 -0.715942 0.0479507 0.997685
20860 -0.0388718 -4.65101e-05 -0.728684 0.0400925 0.998423
20870 -0.046026 -5.44859e-05 -0.744324 0.0407028 0.998443
20880 -0.0536136 -6.15146e-05 -0.760117 0.0330734 0.999004
20890 -0.0616186 -6.72709e-05 -0.78476 0.0259018 0.999419
20900 -0.0700309 -7.15618e-05 -0.813294 0.0240707 0.999532
20910 -0.0841966 -0.0028877 -0.849915 0.016098 0.998584
20920 -0.0935044 -0.00291342 -0.897522 0.0069046 0.999246
20930 -0.10314 -0.00292079 -0.93956 0.00598908 0.999399
20940 -0.113045 -0.00290643 -0.99617 0.00286102 0.999592
20950 -0.123117 -0.00285774 -1.06461 0.00461578 0.999621
20960 -0.133185 -0.00276343 -1.13426 0.000839233 0.999769
20970 -0.142966 -0.00260136 -1.21384 0.00999451 0.999651
20980 -0.152011 -0.00233504 -1.28807 0.0198364 0.999527
20990 -0.159635 -0.00192536 -1.37779 0.02491 0.999546
21000 0.152269 -0.000597049 -1.46317 0.0381088 -0.999756
21010 0.15592 0.000171382 -1.53885 0.0478745 -0.999482
21020 0.155803 0.000971854 -1.61964 0.0584793 -0.999104
21030 0.151391 0.00166017 -1.69792 0.0616837 -0.998883
21040 0.142886 0.00214514 -1.75957 0.0690842 -0.998529
21050 0.131072 0.00241619 -1.81992 0.0713348 -0.998341
21060 0.112275 0.000761127 -1.87019 0.0740051 -0.998927
21070 0.0958209 0.000726455 -1.91162 0.0792694 -0.998798
21080 0.0791795 0.000680821 -1.94893 0.0798416 -0.998773
21090 0.0630444 0.00062808 -1.96732 0.0893784 -0.998468
21100 0.0480027 0.000570329 -1.99905 0.0916672 -0.998336
21110 -0.00164342 0.000791908 -2.00668 0.0984192 0.921049
21120 -0.00210366 0.000758937 -2.01798 0.109863 0.957714
21130 -0.00247779 0.000724904 -2.02423 0.115585 0.974216
21140 -0.00276599 0.000689832 -2.02675 0.123329 0.983186
21150 -0.002975 0.000655725 -2.02759 0.132179 0.988494
21160 0.000387076 0.000690004 -2.02904 0.146523 -0.425164
21170 0.0002653 0.000665766 -2.03041 0.149422 -0.301002
21180 0.000142814 0.000643908 -2.02461 0.162964 -0.137505
21190 2.13659e-05 0.000624687 -2.03285 0.166054 0.0472972
21200 -9.73299e-05 0.000606884 -2.03621 0.175667 0.242635
21210 0.000504818 0.000554445 -2.04308 0.178604 -0.606288
21220 0.000437301 0.000548968 -2.0536 0.176773 -0.55369
21230 0.000367801 0.000544777 -2.06093 0.181808 -0.484558
21240 0.00030119 0.000542366 -2.08542 0.173035 -0.411536
21250 0.000237625 0.000542069 -2.09908 0.16758 -0.327325
21260 0.000424469 0.00046899 -2.12029 0.162048 -0.612587
21270 0.000390449 0.000473884 -2.13944 0.157623 -0.577468
21280 0.000360649 0.000479238 -2.16835 0.146141 -0.546211
21290 0.000338086 0.000484476 -2.19803 0.134316 -0.521188
21300 0.000490776 0.000394204 -2.2258 0.131264 -0.741421
21310 0.0005023 0.000397295 -2.25632 0.119362 -0.750452
21320 0.000521831 0.000398005 -2.29294 0.111237 -0.764803
21330 0.000549261 0.000397753 -2.31751 0.103149 -0.783053
21340 0.00058644 0.000395931 -2.35001 0.101776 -0.803806
21350 0.000767669 0.000268717 -2.37541 0.0992203 -0.929235
21360 0.000824068 0.000258952 -2.40028 0.0978088 -0.941011
21370 0.000881721 0.000248653 -2.42165 0.101624 -0.950234
21380 0.000939669 0.000235468 -2.43851 0.108032 -0.9583
21390 0.00101088 9.27079e-05 -2.4588 0.107574 -0.990877
21400 0.00104904 7.95398e-05 -2.47108 0.117302 -0.992431
21410 0.00108059 6.72739e-05 -2.47444 0.123711 -0.99372
21420 0.0011039 5.61628e-05 -2.49023 0.122986 -0.994986
21430 0.000998452 -6.16959e-05 -2.48711 0.126801 -0.999942
21440 0.000992415 -6.52762e-05 -2.49275 0.119782 -0.999844
21450 0.000980884 -6.76875e-05 -2.48558 0.122375 -0.999806
21460 0.000962506 -6.91076e-05 -2.48108 0.113602 -0.999664
21470 0.000754606 -0.000158292 -2.46857 0.105591 -0.986579
21480 0.000728398 -0.000153053 -2.45453 0.103836 -0.986446
21490 0.000699916 -0.000147031 -2.43523 0.0962448 -0.985995
21500 0.000670902 -0.000140566 -2.41524 0.0877762 -0.98555
21510 0.000438385 -0.000234705 -2.39121 0.08564 -0.897929
21520 0.00041304 -0.000225946 -2.36206 0.0800705 -0.893069
21530 0.000387399 -0.000217378 -2.33154 0.079155 -0.88819
21540 0.000365161 -0.000210231 -2.29439 0.0730515 -0.882074
21550 0.000105323 -0.0003472 -2.25815 0.0649643 -0.317686
21560 8.57199e-05 -0.000342155 -2.22046 0.0644684 -0.271068
21570 6.71819e-05 -0.000338765 -2.17285 0.0636673 -0.223172
21580 4.97539e-05 -0.000336205 -2.12814 0.0595856 -0.174021
21590 3.46338e-05 -0.000335922 -2.07932 0.0602722 -0.131335
21600 -0.000301612 -0.000577999 -2.0295 0.0624847 0.435121
21610 -0.000313892 -0.000586034 -1.98555 0.055275 0.447444
21620 -0.000323033 -0.000596462 -1.93542 0.0608063 0.448379
21630 -0.000328284 -0.000608901 -1.89583 0.0604248 0.446283
21640 -0.000329851 -0.00062211 -1.85699 0.0593948 0.439958
21650 -0.000772388 -0.00105907 -1.82785 0.0556183 0.564401
21660 -0.000764483 -0.00108474 -1.79588 0.0591278 0.54886
21670 -0.000751034 -0.00111071 -1.78185 0.0532532 0.535146
21680 -0.0007314 -0.00113565 -1.76643 0.0527573 0.516121
21690 -0.000706913 -0.00116073 -1.75354 0.0514984 0.494855
21700 -0.000678669 -0.00118429 -1.74755 0.0505066 0.471931
21710 -0.00118361 -0.00188065 -1.74095 0.0485611 0.508846
21720 -0.00114115 -0.00189234 -1.72802 0.0502777 0.491281
21730 -0.00109872 -0.0018982 -1.72256 0.0492477 0.476016
21740 -0.00105711 -0.00189666 -1.70212 0.0535202 0.459152
21750 -0.00101882 -0.00188895 -1.67908 0.0598908 0.443036
21760 -0.000982131 -0.00187514 -1.65501 0.0632477 0.429807
21770 -0.00147346 -0.00275687 -1.61804 0.0693894 0.433148
21780 -0.00143984 -0.00271291 -1.58417 0.0757599 0.426072
21790 -0.00141207 -0.00266396 -1.53538 0.0835419 0.419641
21800 -0.00139114 -0.0026136 -1.49563 0.0868607 0.417888
21810 -0.00137585 -0.0025621 -1.44314 0.0938416 0.414938
21820 -0.00136705 -0.00251113 -1.4043 0.0936127 0.418658
21830 -0.00184452 -0.00360855 -1.36143 0.0888825 0.396165
21840 -0.00185927 -0.00354895 -1.31779 0.0873566 0.404457
21850 -0.00188132 -0.00349607 -1.28525 0.0793457 0.418708
21860 -0.00190951 -0.00345119 -1.25324 0.0734711 0.432089
21870 -0.00194448 -0.0034144 -1.2254 0.0631332 0.449504
21880 -0.00198653 -0.00338422 -1.19801 0.0579453 0.463972
21890 -0.00203391 -0.00336207 -1.17031 0.0515747 0.47944
21900 -0.002085 -0.00334938 -1.14826 0.0441361 0.495477
21910 -0.00213909 -0.00334713 -1.11851 0.0393677 0.508532
21920 -0.00232569 -0.00536298 -1.09615 0.0327683 0.370266
21930 -0.00239838 -0.00541789 -1.06075 0.0279999 0.380519
21940 -0.00246807 -0.00548546 -1.02463 0.0220108 0.390631
21950 -0.00253553 -0.00556334 -0.989151 0.0201416 0.396105
21960 -0.00259765 -0.0056525 -0.947952 0.0170898 0.401128
21970 -0.00265346 -0.00574888 -0.911675 0.0115967 0.407493
