# Field snapshot at t = 10 seconds
# Grid: 64 x 64
# Columns: x  y  theta  R  mass  |psi|^2  psi_0_real  psi_0_imag  psi_1_real  psi_1_imag  psi_2_real  psi_2_imag  psi_3_real  psi_3_imag
5  2  0.036001  0.999134  2.497835  0.000218  -0.000347  0.002107  -0.005748  -0.000997  0.003179  0.001354  -0.012935  0.000070
6  2  0.085131  0.998432  2.496081  0.000133  0.006884  0.000207  0.002708  -0.004551  0.003058  -0.000044  0.005372  0.004350
7  2  0.029536  0.998508  2.496271  0.000222  -0.007102  -0.003231  -0.007148  0.003510  -0.004485  0.000466  -0.008757  0.000806
8  2  0.013826  0.998749  2.496874  0.000118  -0.000507  0.003980  0.002740  0.002204  -0.000307  0.004208  -0.003501  -0.007721
9  2  -0.019818  0.999758  2.499394  0.000241  0.004174  0.003285  -0.010067  0.007704  -0.002711  0.002891  -0.005747  0.001952
10  2  0.005859  0.999474  2.498685  0.000203  0.003051  0.010234  0.001169  -0.002514  -0.008047  -0.002207  -0.002856  0.001902
11  2  -0.057047  0.999404  2.498511  0.000185  -0.004202  -0.002227  0.010043  0.003194  -0.000153  -0.002675  0.001453  -0.006470
12  2  -0.024376  0.998725  2.496811  0.000283  0.011299  -0.005193  0.002571  -0.006987  -0.008163  0.001039  -0.001464  -0.001691
13  2  -0.056496  0.998652  2.496631  0.000296  -0.007338  0.001312  0.005945  0.004531  0.008529  -0.010258  0.001960  -0.001709
14  2  -0.058961  0.998877  2.497192  0.000291  0.000348  0.003417  -0.004991  0.008149  0.012381  -0.001188  0.004109  0.004100
15  2  0.031517  0.999477  2.498691  0.000320  0.004425  0.006233  0.002942  -0.006615  -0.002150  0.011364  0.000090  -0.008665
16  2  0.049307  0.999792  2.499481  0.000207  -0.003790  0.010465  -0.003507  0.004609  -0.001893  0.001903  0.005416  0.003592
17  2  0.064455  0.999589  2.498972  0.000191  0.000175  0.003168  0.000604  -0.010393  0.007166  0.002846  0.002485  0.002633
18  2  0.061117  0.999247  2.498117  0.000163  0.006752  -0.002675  -0.007450  0.000509  0.000263  -0.005147  0.004663  0.002390
19  2  0.094931  0.998983  2.497457  0.000257  -0.001045  0.015451  -0.003690  0.001077  0.000366  -0.001216  -0.000016  0.000791
20  2  0.088436  0.998824  2.497060  0.000154  -0.003078  0.002572  -0.006722  -0.001130  -0.006103  0.006082  0.000025  -0.004168
21  2  0.091490  0.998985  2.497462  0.000200  -0.005856  -0.003852  0.001674  -0.002097  -0.005547  0.005957  0.008418  0.002616
22  2  0.070547  0.999122  2.497805  0.000171  -0.007661  -0.001412  -0.001600  0.004024  -0.000016  -0.005214  0.003519  -0.007201
23  2  0.041753  0.999427  2.498567  0.000134  0.003852  -0.001583  -0.000087  -0.004803  -0.002607  -0.002139  0.006017  0.006802
24  2  0.005748  0.999644  2.499111  0.000189  0.004701  0.008650  0.000574  -0.002071  0.005735  -0.005556  0.004853  0.000682
25  2  -0.014341  0.999800  2.499500  0.000068  0.004209  0.004851  0.000179  -0.002969  0.003282  -0.002039  -0.001536  -0.000919
26  2  0.047144  0.999271  2.498177  0.000283  -0.011520  -0.005507  0.006470  -0.000938  0.000259  -0.000590  -0.001057  -0.008683
27  2  0.070480  0.999231  2.498077  0.000417  -0.011991  -0.006379  -0.002100  -0.006269  -0.004416  0.010476  -0.001014  0.007621
28  2  0.039882  0.999198  2.497995  0.000207  -0.004139  -0.002889  0.008983  0.004653  -0.004003  0.004894  -0.004186  0.004641
29  2  0.067250  0.999197  2.497992  0.000352  0.011890  -0.001930  0.003971  -0.008803  0.004474  -0.008814  0.000198  0.003960
30  2  -0.028334  0.999120  2.497800  0.000249  0.003741  0.006594  0.003345  -0.013119  0.001728  0.001054  -0.001840  0.000885
31  2  0.005935  0.999505  2.498762  0.000576  -0.015301  -0.002832  -0.001279  0.009940  0.009584  -0.009020  0.006207  -0.004660
32  2  -0.001938  0.999710  2.499274  0.000155  -0.007928  0.001562  0.005109  -0.004307  -0.004843  0.004509  0.000807  0.001007
33  2  -0.036044  0.999589  2.498972  0.000260  -0.009256  -0.004682  0.003004  -0.002123  0.001411  0.002486  0.010591  -0.004325
34  2  0.002797  0.999541  2.498852  0.000256  0.001805  -0.007759  0.006383  0.008139  -0.006841  -0.005093  -0.002155  0.002848
35  2  -0.017847  0.999001  2.497502  0.000187  -0.004294  -0.004043  -0.002834  -0.006816  0.007956  0.001682  -0.000749  0.005595
36  2  0.091003  0.998966  2.497416  0.000232  0.009562  -0.000635  0.007654  -0.003004  0.000332  -0.004695  0.006382  0.003134
37  2  0.065202  0.999114  2.497784  0.000245  -0.009070  -0.000952  0.001356  0.007589  -0.007090  -0.004668  0.004611  0.002967
38  2  0.014933  0.999485  2.498712  0.000215  -0.007222  -0.008446  0.006218  -0.000183  0.005768  -0.003428  -0.000492  -0.002775
39  2  0.001629  0.999327  2.498317  0.000259  -0.008623  -0.004193  0.004154  0.001268  -0.011095  -0.000934  -0.004462  -0.001976
40  2  0.074058  0.999595  2.498988  0.000049  0.001238  0.003160  0.005139  -0.000262  -0.002093  -0.001839  0.001444  0.000866
41  2  0.001497  0.999607  2.499018  0.000464  0.009590  0.004362  0.009299  0.001658  0.002680  0.000006  -0.015401  -0.004369
42  2  0.044320  0.999804  2.499510  0.000165  -0.003206  -0.007738  0.006150  -0.003691  -0.001087  0.001600  0.003599  -0.005142
43  2  0.023669  0.999604  2.499010  0.000420  0.009089  0.007222  0.005238  0.001656  0.008450  -0.000873  -0.006027  -0.012097
44  2  -0.000711  0.999520  2.498799  0.000167  0.003060  -0.003919  0.003099  -0.005137  0.004150  -0.000117  -0.004553  0.008281
45  2  0.004252  0.999526  2.498814  0.000536  -0.006351  0.015074  0.005744  -0.013136  -0.001694  -0.006078  0.004748  -0.000410
46  2  -0.049405  0.999409  2.498523  0.000119  0.003253  0.000568  0.002056  0.000179  -0.005427  -0.003203  0.007125  -0.003687
47  2  0.012455  0.999213  2.498033  0.000297  -0.002022  -0.009354  0.008435  -0.002086  0.005133  -0.009276  -0.002259  0.003559
48  2  -0.004840  0.999446  2.498614  0.000285  0.007538  -0.000617  0.010664  0.006958  -0.003680  -0.006091  0.003672  0.001064
49  2  0.066827  0.999424  2.498559  0.000114  0.005505  0.000044  -0.003014  -0.006218  -0.002636  0.002901  0.003412  0.002939
50  2  -0.008590  0.999212  2.498030  0.000273  0.008722  0.004742  0.002517  -0.009175  0.003851  0.002570  0.005289  -0.005882
51  2  -0.057094  0.999324  2.498311  0.000439  0.007597  -0.000883  0.002280  -0.012188  0.000263  0.002084  -0.004424  0.014254
52  2  0.013487  0.999379  2.498447  0.000104  -0.006063  0.002677  -0.000254  -0.002292  -0.004458  0.005903  -0.000579  0.000203
53  2  0.002223  0.999612  2.499031  0.000154  0.007121  0.001043  0.004168  -0.004374  -0.003720  -0.004567  -0.005515  0.000418
54  2  -0.025803  0.999601  2.499003  0.000108  -0.000785  -0.007419  -0.004049  -0.001648  -0.002499  0.000662  0.005079  0.000683
55  2  -0.093008  0.999738  2.499344  0.000104  -0.002872  0.003741  0.003467  -0.003183  -0.004690  -0.000891  0.000017  0.006042
56  2  -0.048093  0.998434  2.496085  0.000251  0.008538  -0.002603  -0.002375  -0.001466  0.004030  0.000372  -0.006158  0.010461
57  2  0.039470  0.998994  2.497484  0.000309  -0.001740  -0.004412  0.002912  0.003893  -0.004861  -0.009748  0.000255  -0.011986
58  2  0.009433  0.999306  2.498265  0.000166  0.003548  0.001651  0.005611  0.005433  0.005128  -0.004740  0.003572  0.005270
59  2  -0.035003  0.999838  2.499594  0.000275  0.002056  -0.002922  -0.002245  -0.004464  0.000202  -0.003138  -0.014964  0.001921
60  2  0.015390  0.999805  2.499513  0.000201  0.006222  0.001782  -0.003324  -0.001968  -0.005299  0.007091  -0.003109  0.007484
61  2  0.030994  0.999886  2.499715  0.000492  0.010979  0.006603  -0.000086  -0.000053  -0.010948  -0.006933  0.012570  -0.001366
62  2  0.031129  0.999381  2.498453  0.000206  0.008177  0.004133  0.006086  -0.007717  0.000141  -0.000442  0.004673  0.001978
63  2  -0.013033  0.999451  2.498628  0.000333  0.000182  -0.005991  -0.007210  0.001238  -0.014467  -0.004206  -0.003207  -0.002415
0  3  -0.003638  0.999121  2.497803  0.000110  0.004725  -0.000849  -0.001282  -0.004178  0.001207  -0.002036  -0.004648  0.006401
1  3  -0.018810  0.999295  2.498237  0.000310  -0.003997  -0.004519  -0.005068  -0.008365  0.010800  -0.005942  -0.002593  0.004403
2  3  0.016362  0.999690  2.499225  0.000306  0.009132  -0.005569  -0.002893  0.002735  -0.005645  0.009081  0.000751  -0.007788
3  3  -0.016246  0.999568  2.498921  0.000467  0.000722  -0.012610  0.008148  0.003338  0.001820  -0.010490  0.010759  -0.001085
