# Timeseries for σ = 6.000000e-01
# step  t  R_global  L
745  7.450000  0.866031  11070.508789
746  7.460000  0.865932  11071.158203
747  7.470000  0.865781  11064.487305
748  7.480000  0.866043  11070.611328
749  7.490000  0.866438  11076.077148
750  7.500000  0.866863  11088.709961
751  7.510000  0.866765  11088.464844
752  7.520000  0.866972  11086.352539
753  7.530000  0.866940  11084.806641
754  7.540000  0.866883  11082.360352
755  7.550000  0.866774  11076.292969
756  7.560000  0.866464  11070.545898
757  7.570000  0.866305  11067.007812
758  7.580000  0.866291  11072.513672
759  7.590000  0.866439  11078.906250
760  7.600000  0.866447  11085.138672
761  7.610000  0.866387  11077.687500
762  7.620000  0.866381  11082.964844
763  7.630000  0.866415  11082.690430
764  7.640000  0.866509  11085.296875
765  7.650000  0.866763  11090.526367
766  7.660000  0.866770  11090.736328
