# Dark Energy Evolution Data
# time, w, scale_factor, energy_density, pressure
73.71, 0.994547, 1583.91, 0.00997281, 0.00991843
73.72, 0.994546, 1585.49, 0.0099728, 0.00991841
73.73, 0.994544, 1587.08, 0.0099728, 0.00991839
73.74, 0.994543, 1588.66, 0.00997279, 0.00991836
73.75, 0.994541, 1590.25, 0.00997278, 0.00991834
73.76, 0.99454, 1591.84, 0.00997277, 0.00991832
73.77, 0.994538, 1593.43, 0.00997277, 0.0099183
73.78, 0.994537, 1595.02, 0.00997276, 0.00991828
73.79, 0.994535, 1596.62, 0.00997275, 0.00991825
73.8, 0.994534, 1598.21, 0.00997274, 0.00991823
73.81, 0.994532, 1599.81, 0.00997274, 0.00991821
73.82, 0.994531, 1601.41, 0.00997273, 0.00991819
73.83, 0.994529, 1603.01, 0.00997272, 0.00991816
73.84, 0.994528, 1604.61, 0.00997271, 0.00991814
73.85, 0.994526, 1606.21, 0.00997271, 0.00991812
73.86, 0.994525, 1607.82, 0.0099727, 0.0099181
73.87, 0.994523, 1609.42, 0.00997269, 0.00991808
73.88, 0.994522, 1611.03, 0.00997268, 0.00991805
73.89, 0.99452, 1612.64, 0.00997268, 0.00991803
73.9, 0.994519, 1614.25, 0.00997267, 0.00991801
73.91, 0.994518, 1615.86, 0.00997266, 0.00991799
73.92, 0.994516, 1617.48, 0.00997266, 0.00991797
73.93, 0.994515, 1619.09, 0.00997265, 0.00991794
73.94, 0.994513, 1620.71, 0.00997264, 0.00991792
73.95, 0.994512, 1622.33, 0.00997263, 0.0099179
73.96, 0.99451, 1623.95, 0.00997263, 0.00991788
73.97, 0.994509, 1625.57, 0.00997262, 0.00991786
73.98, 0.994507, 1627.2, 0.00997261, 0.00991783
73.99, 0.994506, 1628.82, 0.0099726, 0.00991781
74, 0.994504, 1630.45, 0.0099726, 0.00991779
74.01, 0.994503, 1632.08, 0.00997259, 0.00991777
74.02, 0.994501, 1633.71, 0.00997258, 0.00991774
74.03, 0.9945, 1635.34, 0.00997257, 0.00991772
74.04, 0.994498, 1636.98, 0.00997257, 0.0099177
74.05, 0.994497, 1638.61, 0.00997256, 0.00991768
74.06, 0.994495, 1640.25, 0.00997255, 0.00991766
74.07, 0.994494, 1641.89, 0.00997254, 0.00991763
74.08, 0.994492, 1643.53, 0.00997254, 0.00991761
74.09, 0.994491, 1645.17, 0.00997253, 0.00991759
74.1, 0.994489, 1646.82, 0.00997252, 0.00991757
74.11, 0.994488, 1648.46, 0.00997251, 0.00991754
74.12, 0.994486, 1650.11, 0.00997251, 0.00991752
74.13, 0.994485, 1651.76, 0.0099725, 0.0099175
74.14, 0.994483, 1653.41, 0.00997249, 0.00991748
74.15, 0.994482, 1655.06, 0.00997249, 0.00991746
74.16, 0.99448, 1656.71, 0.00997248, 0.00991743
74.17, 0.994479, 1658.37, 0.00997247, 0.00991741
74.18, 0.994477, 1660.02, 0.00997246, 0.00991739
74.19, 0.994476, 1661.68, 0.00997246, 0.00991737
74.2, 0.994474, 1663.34, 0.00997245, 0.00991735
74.21, 0.994473, 1665.01, 0.00997244, 0.00991732
74.22, 0.994471, 1666.67, 0.00997243, 0.0099173
74.23, 0.99447, 1668.33, 0.00997243, 0.00991728
74.24, 0.994468, 1670, 0.00997242, 0.00991726
74.25, 0.994467, 1671.67, 0.00997241, 0.00991723
74.26, 0.994466, 1673.34, 0.0099724, 0.00991721
74.27, 0.994464, 1675.01, 0.0099724, 0.00991719
74.28, 0.994463, 1676.69, 0.00997239, 0.00991717
74.29, 0.994461, 1678.36, 0.00997238, 0.00991715
74.3, 0.99446, 1680.04, 0.00997237, 0.00991712
74.31, 0.994458, 1681.72, 0.00997237, 0.0099171
74.32, 0.994457, 1683.4, 0.00997236, 0.00991708
74.33, 0.994455, 1685.08, 0.00997235, 0.00991706
74.34, 0.994454, 1686.76, 0.00997234, 0.00991703
74.35, 0.994452, 1688.45, 0.00997234, 0.00991701
74.36, 0.994451, 1690.13, 0.00997233, 0.00991699
74.37, 0.994449, 1691.82, 0.00997232, 0.00991697
74.38, 0.994448, 1693.51, 0.00997231, 0.00991694
74.39, 0.994446, 1695.2, 0.00997231, 0.00991692
74.4, 0.994445, 1696.9, 0.0099723, 0.0099169
74.41, 0.994443, 1698.59, 0.00997229, 0.00991688
74.42, 0.994442, 1700.29, 0.00997229, 0.00991686
74.43, 0.99444, 1701.99, 0.00997228, 0.00991683
74.44, 0.994439, 1703.69, 0.00997227, 0.00991681
74.45, 0.994437, 1705.39, 0.00997226, 0.00991679
74.46, 0.994436, 1707.1, 0.00997226, 0.00991677
74.47, 0.994434, 1708.8, 0.00997225, 0.00991674
74.48, 0.994433, 1710.51, 0.00997224, 0.00991672
74.49, 0.994431, 1712.22, 0.00997223, 0.0099167
74.5, 0.99443, 1713.93, 0.00997223, 0.00991668
74.51, 0.994428, 1715.64, 0.00997222, 0.00991666
74.52, 0.994427, 1717.36, 0.00997221, 0.00991663
74.53, 0.994425, 1719.07, 0.0099722, 0.00991661
74.54, 0.994424, 1720.79, 0.0099722, 0.00991659
74.55, 0.994422, 1722.51, 0.00997219, 0.00991657
74.56, 0.994421, 1724.23, 0.00997218, 0.00991654
74.57, 0.994419, 1725.95, 0.00997217, 0.00991652
74.58, 0.994418, 1727.68, 0.00997217, 0.0099165
74.59, 0.994416, 1729.4, 0.00997216, 0.00991648
74.6, 0.994415, 1731.13, 0.00997215, 0.00991645
74.61, 0.994413, 1732.86, 0.00997214, 0.00991643
74.62, 0.994412, 1734.59, 0.00997214, 0.00991641
74.63, 0.99441, 1736.32, 0.00997213, 0.00991639
74.64, 0.994409, 1738.06, 0.00997212, 0.00991636
74.65, 0.994407, 1739.8, 0.00997211, 0.00991634
74.66, 0.994406, 1741.53, 0.00997211, 0.00991632
74.67, 0.994404, 1743.27, 0.0099721, 0.0099163
74.68, 0.994403, 1745.01, 0.00997209, 0.00991628
74.69, 0.994401, 1746.76, 0.00997208, 0.00991625
74.7, 0.9944, 1748.5, 0.00997208, 0.00991623
74.71, 0.994398, 1750.25, 0.00997207, 0.00991621
74.72, 0.994397, 1752, 0.00997206, 0.00991619
74.73, 0.994395, 1753.75, 0.00997205, 0.00991616
74.74, 0.994394, 1755.5, 0.00997205, 0.00991614
74.75, 0.994392, 1757.26, 0.00997204, 0.00991612
74.76, 0.994391, 1759.01, 0.00997203, 0.0099161
74.77, 0.994389, 1760.77, 0.00997202, 0.00991607
74.78, 0.994388, 1762.53, 0.00997202, 0.00991605
74.79, 0.994386, 1764.29, 0.00997201, 0.00991603
74.8, 0.994385, 1766.05, 0.009972, 0.00991601
74.81, 0.994383, 1767.82, 0.009972, 0.00991598
74.82, 0.994382, 1769.58, 0.00997199, 0.00991596
74.83, 0.99438, 1771.35, 0.00997198, 0.00991594
74.84, 0.994379, 1773.12, 0.00997197, 0.00991592
74.85, 0.994377, 1774.89, 0.00997197, 0.0099159
74.86, 0.994376, 1776.66, 0.00997196, 0.00991587
74.87, 0.994374, 1778.44, 0.00997195, 0.00991585
74.88, 0.994373, 1780.22, 0.00997194, 0.00991583
74.89, 0.994371, 1782, 0.00997194, 0.00991581
74.9, 0.99437, 1783.78, 0.00997193, 0.00991578
74.91, 0.994368, 1785.56, 0.00997192, 0.00991576
74.92, 0.994367, 1787.34, 0.00997191, 0.00991574
74.93, 0.994365, 1789.13, 0.00997191, 0.00991572
74.94, 0.994364, 1790.92, 0.0099719, 0.00991569
74.95, 0.994362, 1792.7, 0.00997189, 0.00991567
74.96, 0.994361, 1794.5, 0.00997188, 0.00991565
74.97, 0.994359, 1796.29, 0.00997188, 0.00991563
74.98, 0.994358, 1798.08, 0.00997187, 0.0099156
74.99, 0.994356, 1799.88, 0.00997186, 0.00991558
75, 0.994355, 1801.68, 0.00997185, 0.00991556
75.01, 0.994353, 1803.48, 0.00997185, 0.00991554
75.02, 0.994352, 1805.28, 0.00997184, 0.00991551
75.03, 0.99435, 1807.08, 0.00997183, 0.00991549
75.04, 0.994349, 1808.89, 0.00997182, 0.00991547
75.05, 0.994347, 1810.7, 0.00997182, 0.00991545
75.06, 0.994346, 1812.5, 0.00997181, 0.00991542
75.07, 0.994344, 1814.32, 0.0099718, 0.0099154
75.08, 0.994343, 1816.13, 0.00997179, 0.00991538
75.09, 0.994341, 1817.94, 0.00997179, 0.00991536
75.1, 0.99434, 1819.76, 0.00997178, 0.00991533
75.11, 0.994338, 1821.58, 0.00997177, 0.00991531
75.12, 0.994337, 1823.4, 0.00997176, 0.00991529
75.13, 0.994335, 1825.22, 0.00997176, 0.00991527
75.14, 0.994334, 1827.04, 0.00997175, 0.00991524
75.15, 0.994332, 1828.87, 0.00997174, 0.00991522
75.16, 0.994331, 1830.69, 0.00997173, 0.0099152
75.17, 0.994329, 1832.52, 0.00997173, 0.00991518
75.18, 0.994328, 1834.35, 0.00997172, 0.00991515
75.19, 0.994326, 1836.19, 0.00997171, 0.00991513
75.2, 0.994325, 1838.02, 0.0099717, 0.00991511
75.21, 0.994323, 1839.86, 0.0099717, 0.00991509
75.22, 0.994322, 1841.7, 0.00997169, 0.00991506
75.23, 0.99432, 1843.54, 0.00997168, 0.00991504
75.24, 0.994319, 1845.38, 0.00997167, 0.00991502
75.25, 0.994317, 1847.22, 0.00997167, 0.009915
75.26, 0.994316, 1849.07, 0.00997166, 0.00991497
75.27, 0.994314, 1850.91, 0.00997165, 0.00991495
75.28, 0.994312, 1852.76, 0.00997164, 0.00991493
75.29, 0.994311, 1854.62, 0.00997164, 0.00991491
75.3, 0.994309, 1856.47, 0.00997163, 0.00991488
75.31, 0.994308, 1858.32, 0.00997162, 0.00991486
75.32, 0.994306, 1860.18, 0.00997161, 0.00991484
75.33, 0.994305, 1862.04, 0.00997161, 0.00991482
75.34, 0.994303, 1863.9, 0.0099716, 0.00991479
75.35, 0.994302, 1865.76, 0.00997159, 0.00991477
75.36, 0.9943, 1867.62, 0.00997158, 0.00991475
75.37, 0.994299, 1869.49, 0.00997158, 0.00991473
75.38, 0.994297, 1871.36, 0.00997157, 0.0099147
75.39, 0.994296, 1873.23, 0.00997156, 0.00991468
75.4, 0.994294, 1875.1, 0.00997155, 0.00991466
75.41, 0.994293, 1876.97, 0.00997155, 0.00991464
75.42, 0.994291, 1878.85, 0.00997154, 0.00991461
75.43, 0.99429, 1880.73, 0.00997153, 0.00991459
75.44, 0.994288, 1882.6, 0.00997152, 0.00991457
75.45, 0.994287, 1884.48, 0.00997152, 0.00991455
75.46, 0.994285, 1886.37, 0.00997151, 0.00991452
75.47, 0.994284, 1888.25, 0.0099715, 0.0099145
75.48, 0.994282, 1890.14, 0.00997149, 0.00991448
75.49, 0.994281, 1892.03, 0.00997149, 0.00991446
75.5, 0.994279, 1893.92, 0.00997148, 0.00991443
75.51, 0.994278, 1895.81, 0.00997147, 0.00991441
75.52, 0.994276, 1897.7, 0.00997146, 0.00991439
75.53, 0.994275, 1899.6, 0.00997146, 0.00991437
75.54, 0.994273, 1901.5, 0.00997145, 0.00991434
75.55, 0.994272, 1903.4, 0.00997144, 0.00991432
75.56, 0.99427, 1905.3, 0.00997143, 0.0099143
75.57, 0.994269, 1907.2, 0.00997142, 0.00991427
75.58, 0.994267, 1909.11, 0.00997142, 0.00991425
75.59, 0.994266, 1911.01, 0.00997141, 0.00991423
75.6, 0.994264, 1912.92, 0.0099714, 0.00991421
75.61, 0.994263, 1914.84, 0.00997139, 0.00991418
75.62, 0.994261, 1916.75, 0.00997139, 0.00991416
75.63, 0.994259, 1918.66, 0.00997138, 0.00991414
75.64, 0.994258, 1920.58, 0.00997137, 0.00991412
75.65, 0.994256, 1922.5, 0.00997136, 0.00991409
75.66, 0.994255, 1924.42, 0.00997136, 0.00991407
75.67, 0.994253, 1926.34, 0.00997135, 0.00991405
75.68, 0.994252, 1928.27, 0.00997134, 0.00991403
75.69, 0.99425, 1930.19, 0.00997133, 0.009914
75.7, 0.994249, 1932.12, 0.00997133, 0.00991398
75.71, 0.994247, 1934.05, 0.00997132, 0.00991396
75.72, 0.994246, 1935.98, 0.00997131, 0.00991394
75.73, 0.994244, 1937.92, 0.0099713, 0.00991391
75.74, 0.994243, 1939.85, 0.0099713, 0.00991389
75.75, 0.994241, 1941.79, 0.00997129, 0.00991387
75.76, 0.99424, 1943.73, 0.00997128, 0.00991384
75.77, 0.994238, 1945.67, 0.00997127, 0.00991382
75.78, 0.994237, 1947.62, 0.00997127, 0.0099138
75.79, 0.994235, 1949.56, 0.00997126, 0.00991378
75.8, 0.994234, 1951.51, 0.00997125, 0.00991375
75.81, 0.994232, 1953.46, 0.00997124, 0.00991373
75.82, 0.994231, 1955.41, 0.00997124, 0.00991371
75.83, 0.994229, 1957.37, 0.00997123, 0.00991369
75.84, 0.994228, 1959.32, 0.00997122, 0.00991366
75.85, 0.994226, 1961.28, 0.00997121, 0.00991364
75.86, 0.994225, 1963.24, 0.00997121, 0.00991362
75.87, 0.994223, 1965.2, 0.0099712, 0.00991359
75.88, 0.994221, 1967.16, 0.00997119, 0.00991357
75.89, 0.99422, 1969.13, 0.00997118, 0.00991355
75.9, 0.994218, 1971.1, 0.00997118, 0.00991353
75.91, 0.994217, 1973.07, 0.00997117, 0.0099135
75.92, 0.994215, 1975.04, 0.00997116, 0.00991348
75.93, 0.994214, 1977.01, 0.00997115, 0.00991346
75.94, 0.994212, 1978.99, 0.00997115, 0.00991344
75.95, 0.994211, 1980.96, 0.00997114, 0.00991341
75.96, 0.994209, 1982.94, 0.00997113, 0.00991339
75.97, 0.994208, 1984.92, 0.00997112, 0.00991337
75.98, 0.994206, 1986.91, 0.00997112, 0.00991334
75.99, 0.994205, 1988.89, 0.00997111, 0.00991332
76, 0.994203, 1990.88, 0.0099711, 0.0099133
76.01, 0.994202, 1992.87, 0.00997109, 0.00991328
76.02, 0.9942, 1994.86, 0.00997108, 0.00991325
76.03, 0.994199, 1996.85, 0.00997108, 0.00991323
76.04, 0.994197, 1998.85, 0.00997107, 0.00991321
76.05, 0.994196, 2000.84, 0.00997106, 0.00991319
76.06, 0.994194, 2002.84, 0.00997105, 0.00991316
76.07, 0.994193, 2004.84, 0.00997105, 0.00991314
76.08, 0.994191, 2006.85, 0.00997104, 0.00991312
76.09, 0.994189, 2008.85, 0.00997103, 0.00991309
76.1, 0.994188, 2010.86, 0.00997102, 0.00991307
76.11, 0.994186, 2012.87, 0.00997102, 0.00991305
76.12, 0.994185, 2014.88, 0.00997101, 0.00991303
76.13, 0.994183, 2016.89, 0.009971, 0.009913
76.14, 0.994182, 2018.9, 0.00997099, 0.00991298
76.15, 0.99418, 2020.92, 0.00997099, 0.00991296
76.16, 0.994179, 2022.94, 0.00997098, 0.00991294
76.17, 0.994177, 2024.96, 0.00997097, 0.00991291
76.18, 0.994176, 2026.98, 0.00997096, 0.00991289
76.19, 0.994174, 2029.01, 0.00997096, 0.00991287
76.2, 0.994173, 2031.04, 0.00997095, 0.00991284
76.21, 0.994171, 2033.07, 0.00997094, 0.00991282
76.22, 0.99417, 2035.1, 0.00997093, 0.0099128
76.23, 0.994168, 2037.13, 0.00997093, 0.00991278
76.24, 0.994167, 2039.17, 0.00997092, 0.00991275
76.25, 0.994165, 2041.2, 0.00997091, 0.00991273
76.26, 0.994163, 2043.24, 0.0099709, 0.00991271
76.27, 0.994162, 2045.28, 0.00997089, 0.00991268
76.28, 0.99416, 2047.33, 0.00997089, 0.00991266
76.29, 0.994159, 2049.37, 0.00997088, 0.00991264
76.3, 0.994157, 2051.42, 0.00997087, 0.00991262
76.31, 0.994156, 2053.47, 0.00997086, 0.00991259
76.32, 0.994154, 2055.52, 0.00997086, 0.00991257
76.33, 0.994153, 2057.57, 0.00997085, 0.00991255
76.34, 0.994151, 2059.63, 0.00997084, 0.00991252
76.35, 0.99415, 2061.69, 0.00997083, 0.0099125
76.36, 0.994148, 2063.75, 0.00997083, 0.00991248
76.37, 0.994147, 2065.81, 0.00997082, 0.00991246
76.38, 0.994145, 2067.87, 0.00997081, 0.00991243
76.39, 0.994144, 2069.94, 0.0099708, 0.00991241
76.4, 0.994142, 2072.01, 0.0099708, 0.00991239
76.41, 0.994141, 2074.08, 0.00997079, 0.00991236
76.42, 0.994139, 2076.15, 0.00997078, 0.00991234
76.43, 0.994137, 2078.22, 0.00997077, 0.00991232
76.44, 0.994136, 2080.3, 0.00997077, 0.0099123
76.45, 0.994134, 2082.38, 0.00997076, 0.00991227
76.46, 0.994133, 2084.46, 0.00997075, 0.00991225
76.47, 0.994131, 2086.54, 0.00997074, 0.00991223
76.48, 0.99413, 2088.62, 0.00997073, 0.0099122
76.49, 0.994128, 2090.71, 0.00997073, 0.00991218
76.5, 0.994127, 2092.8, 0.00997072, 0.00991216
76.51, 0.994125, 2094.89, 0.00997071, 0.00991214
76.52, 0.994124, 2096.98, 0.0099707, 0.00991211
76.53, 0.994122, 2099.08, 0.0099707, 0.00991209
76.54, 0.994121, 2101.18, 0.00997069, 0.00991207
76.55, 0.994119, 2103.27, 0.00997068, 0.00991204
76.56, 0.994117, 2105.38, 0.00997067, 0.00991202
76.57, 0.994116, 2107.48, 0.00997067, 0.009912
76.58, 0.994114, 2109.58, 0.00997066, 0.00991198
76.59, 0.994113, 2111.69, 0.00997065, 0.00991195
76.6, 0.994111, 2113.8, 0.00997064, 0.00991193
76.61, 0.99411, 2115.91, 0.00997064, 0.00991191
76.62, 0.994108, 2118.03, 0.00997063, 0.00991188
76.63, 0.994107, 2120.14, 0.00997062, 0.00991186
76.64, 0.994105, 2122.26, 0.00997061, 0.00991184
76.65, 0.994104, 2124.38, 0.00997061, 0.00991182
76.66, 0.994102, 2126.5, 0.0099706, 0.00991179
76.67, 0.994101, 2128.63, 0.00997059, 0.00991177
76.68, 0.994099, 2130.75, 0.00997058, 0.00991175
76.69, 0.994098, 2132.88, 0.00997057, 0.00991172
76.7, 0.994096, 2135.01, 0.00997057, 0.0099117
76.71, 0.994094, 2137.15, 0.00997056, 0.00991168
76.72, 0.994093, 2139.28, 0.00997055, 0.00991165
76.73, 0.994091, 2141.42, 0.00997054, 0.00991163
76.74, 0.99409, 2143.56, 0.00997054, 0.00991161
76.75, 0.994088, 2145.7, 0.00997053, 0.00991159
76.76, 0.994087, 2147.84, 0.00997052, 0.00991156
76.77, 0.994085, 2149.99, 0.00997051, 0.00991154
76.78, 0.994084, 2152.14, 0.00997051, 0.00991152
76.79, 0.994082, 2154.29, 0.0099705, 0.00991149
76.8, 0.994081, 2156.44, 0.00997049, 0.00991147
76.81, 0.994079, 2158.59, 0.00997048, 0.00991145
76.82, 0.994077, 2160.75, 0.00997047, 0.00991142
76.83, 0.994076, 2162.91, 0.00997047, 0.0099114
76.84, 0.994074, 2165.07, 0.00997046, 0.00991138
76.85, 0.994073, 2167.23, 0.00997045, 0.00991136
76.86, 0.994071, 2169.4, 0.00997044, 0.00991133
76.87, 0.99407, 2171.57, 0.00997044, 0.00991131
76.88, 0.994068, 2173.73, 0.00997043, 0.00991129
76.89, 0.994067, 2175.91, 0.00997042, 0.00991126
76.9, 0.994065, 2178.08, 0.00997041, 0.00991124
76.91, 0.994064, 2180.26, 0.00997041, 0.00991122
76.92, 0.994062, 2182.43, 0.0099704, 0.00991119
76.93, 0.994061, 2184.61, 0.00997039, 0.00991117
76.94, 0.994059, 2186.8, 0.00997038, 0.00991115
76.95, 0.994057, 2188.98, 0.00997038, 0.00991113
76.96, 0.994056, 2191.17, 0.00997037, 0.0099111
76.97, 0.994054, 2193.36, 0.00997036, 0.00991108
76.98, 0.994053, 2195.55, 0.00997035, 0.00991106
76.99, 0.994051, 2197.74, 0.00997034, 0.00991103
77, 0.99405, 2199.94, 0.00997034, 0.00991101
77.01, 0.994048, 2202.14, 0.00997033, 0.00991099
77.02, 0.994047, 2204.34, 0.00997032, 0.00991096
77.03, 0.994045, 2206.54, 0.00997031, 0.00991094
77.04, 0.994044, 2208.74, 0.00997031, 0.00991092
77.05, 0.994042, 2210.95, 0.0099703, 0.0099109
77.06, 0.99404, 2213.16, 0.00997029, 0.00991087
77.07, 0.994039, 2215.37, 0.00997028, 0.00991085
77.08, 0.994037, 2217.58, 0.00997028, 0.00991083
77.09, 0.994036, 2219.8, 0.00997027, 0.0099108
77.1, 0.994034, 2222.01, 0.00997026, 0.00991078
77.11, 0.994033, 2224.23, 0.00997025, 0.00991076
77.12, 0.994031, 2226.46, 0.00997024, 0.00991073
77.13, 0.99403, 2228.68, 0.00997024, 0.00991071
77.14, 0.994028, 2230.91, 0.00997023, 0.00991069
77.15, 0.994027, 2233.14, 0.00997022, 0.00991066
77.16, 0.994025, 2235.37, 0.00997021, 0.00991064
77.17, 0.994023, 2237.6, 0.00997021, 0.00991062
77.18, 0.994022, 2239.84, 0.0099702, 0.0099106
77.19, 0.99402, 2242.07, 0.00997019, 0.00991057
77.2, 0.994019, 2244.31, 0.00997018, 0.00991055
77.21, 0.994017, 2246.55, 0.00997018, 0.00991053
77.22, 0.994016, 2248.8, 0.00997017, 0.0099105
77.23, 0.994014, 2251.05, 0.00997016, 0.00991048
77.24, 0.994013, 2253.29, 0.00997015, 0.00991046
77.25, 0.994011, 2255.55, 0.00997014, 0.00991043
77.26, 0.994009, 2257.8, 0.00997014, 0.00991041
77.27, 0.994008, 2260.05, 0.00997013, 0.00991039
77.28, 0.994006, 2262.31, 0.00997012, 0.00991036
77.29, 0.994005, 2264.57, 0.00997011, 0.00991034
77.3, 0.994003, 2266.83, 0.00997011, 0.00991032
77.31, 0.994002, 2269.1, 0.0099701, 0.00991029
77.32, 0.994, 2271.37, 0.00997009, 0.00991027
77.33, 0.993999, 2273.64, 0.00997008, 0.00991025
77.34, 0.993997, 2275.91, 0.00997008, 0.00991023
77.35, 0.993996, 2278.18, 0.00997007, 0.0099102
77.36, 0.993994, 2280.46, 0.00997006, 0.00991018
77.37, 0.993992, 2282.73, 0.00997005, 0.00991016
77.38, 0.993991, 2285.01, 0.00997004, 0.00991013
77.39, 0.993989, 2287.3, 0.00997004, 0.00991011
77.4, 0.993988, 2289.58, 0.00997003, 0.00991009
77.41, 0.993986, 2291.87, 0.00997002, 0.00991006
77.42, 0.993985, 2294.16, 0.00997001, 0.00991004
77.43, 0.993983, 2296.45, 0.00997001, 0.00991002
77.44, 0.993982, 2298.75, 0.00997, 0.00990999
77.45, 0.99398, 2301.04, 0.00996999, 0.00990997
77.46, 0.993978, 2303.34, 0.00996998, 0.00990995
77.47, 0.993977, 2305.64, 0.00996997, 0.00990992
77.48, 0.993975, 2307.94, 0.00996997, 0.0099099
77.49, 0.993974, 2310.25, 0.00996996, 0.00990988
77.5, 0.993972, 2312.56, 0.00996995, 0.00990985
77.51, 0.993971, 2314.87, 0.00996994, 0.00990983
77.52, 0.993969, 2317.18, 0.00996994, 0.00990981
77.53, 0.993968, 2319.5, 0.00996993, 0.00990979
77.54, 0.993966, 2321.81, 0.00996992, 0.00990976
77.55, 0.993964, 2324.13, 0.00996991, 0.00990974
77.56, 0.993963, 2326.45, 0.00996991, 0.00990972
77.57, 0.993961, 2328.78, 0.0099699, 0.00990969
77.58, 0.99396, 2331.1, 0.00996989, 0.00990967
77.59, 0.993958, 2333.43, 0.00996988, 0.00990965
77.6, 0.993957, 2335.76, 0.00996987, 0.00990962
77.61, 0.993955, 2338.1, 0.00996987, 0.0099096
77.62, 0.993954, 2340.43, 0.00996986, 0.00990958
77.63, 0.993952, 2342.77, 0.00996985, 0.00990955
77.64, 0.99395, 2345.11, 0.00996984, 0.00990953
77.65, 0.993949, 2347.46, 0.00996984, 0.00990951
77.66, 0.993947, 2349.8, 0.00996983, 0.00990948
77.67, 0.993946, 2352.15, 0.00996982, 0.00990946
77.68, 0.993944, 2354.5, 0.00996981, 0.00990944
77.69, 0.993943, 2356.85, 0.0099698, 0.00990941
77.7, 0.993941, 2359.2, 0.0099698, 0.00990939
77.71, 0.99394, 2361.56, 0.00996979, 0.00990937
77.72, 0.993938, 2363.92, 0.00996978, 0.00990934
77.73, 0.993936, 2366.28, 0.00996977, 0.00990932
77.74, 0.993935, 2368.65, 0.00996977, 0.0099093
77.75, 0.993933, 2371.01, 0.00996976, 0.00990927
77.76, 0.993932, 2373.38, 0.00996975, 0.00990925
77.77, 0.99393, 2375.75, 0.00996974, 0.00990923
77.78, 0.993929, 2378.12, 0.00996973, 0.0099092
77.79, 0.993927, 2380.5, 0.00996973, 0.00990918
77.8, 0.993925, 2382.88, 0.00996972, 0.00990916
77.81, 0.993924, 2385.26, 0.00996971, 0.00990913
77.82, 0.993922, 2387.64, 0.0099697, 0.00990911
77.83, 0.993921, 2390.03, 0.0099697, 0.00990909
77.84, 0.993919, 2392.41, 0.00996969, 0.00990906
77.85, 0.993918, 2394.8, 0.00996968, 0.00990904
77.86, 0.993916, 2397.2, 0.00996967, 0.00990902
77.87, 0.993915, 2399.59, 0.00996967, 0.00990899
77.88, 0.993913, 2401.99, 0.00996966, 0.00990897
77.89, 0.993911, 2404.39, 0.00996965, 0.00990895
77.9, 0.99391, 2406.79, 0.00996964, 0.00990893
77.91, 0.993908, 2409.19, 0.00996963, 0.0099089
77.92, 0.993907, 2411.6, 0.00996963, 0.00990888
77.93, 0.993905, 2414.01, 0.00996962, 0.00990886
77.94, 0.993904, 2416.42, 0.00996961, 0.00990883
77.95, 0.993902, 2418.84, 0.0099696, 0.00990881
77.96, 0.9939, 2421.25, 0.0099696, 0.00990879
77.97, 0.993899, 2423.67, 0.00996959, 0.00990876
77.98, 0.993897, 2426.09, 0.00996958, 0.00990874
77.99, 0.993896, 2428.52, 0.00996957, 0.00990872
78, 0.993894, 2430.94, 0.00996956, 0.00990869
78.01, 0.993893, 2433.37, 0.00996956, 0.00990867
78.02, 0.993891, 2435.8, 0.00996955, 0.00990865
78.03, 0.99389, 2438.23, 0.00996954, 0.00990862
78.04, 0.993888, 2440.67, 0.00996953, 0.0099086
78.05, 0.993886, 2443.11, 0.00996953, 0.00990858
78.06, 0.993885, 2445.55, 0.00996952, 0.00990855
78.07, 0.993883, 2447.99, 0.00996951, 0.00990853
78.08, 0.993882, 2450.44, 0.0099695, 0.00990851
78.09, 0.99388, 2452.89, 0.00996949, 0.00990848
78.1, 0.993879, 2455.34, 0.00996949, 0.00990846
78.11, 0.993877, 2457.79, 0.00996948, 0.00990843
78.12, 0.993875, 2460.24, 0.00996947, 0.00990841
78.13, 0.993874, 2462.7, 0.00996946, 0.00990839
78.14, 0.993872, 2465.16, 0.00996946, 0.00990836
78.15, 0.993871, 2467.62, 0.00996945, 0.00990834
78.16, 0.993869, 2470.09, 0.00996944, 0.00990832
78.17, 0.993868, 2472.56, 0.00996943, 0.00990829
78.18, 0.993866, 2475.03, 0.00996942, 0.00990827
78.19, 0.993864, 2477.5, 0.00996942, 0.00990825
78.2, 0.993863, 2479.97, 0.00996941, 0.00990822
78.21, 0.993861, 2482.45, 0.0099694, 0.0099082
78.22, 0.99386, 2484.93, 0.00996939, 0.00990818
78.23, 0.993858, 2487.41, 0.00996938, 0.00990815
78.24, 0.993857, 2489.9, 0.00996938, 0.00990813
78.25, 0.993855, 2492.39, 0.00996937, 0.00990811
78.26, 0.993853, 2494.88, 0.00996936, 0.00990808
78.27, 0.993852, 2497.37, 0.00996935, 0.00990806
78.28, 0.99385, 2499.86, 0.00996935, 0.00990804
78.29, 0.993849, 2502.36, 0.00996934, 0.00990801
78.3, 0.993847, 2504.86, 0.00996933, 0.00990799
78.31, 0.993846, 2507.36, 0.00996932, 0.00990797
78.32, 0.993844, 2509.87, 0.00996931, 0.00990794
78.33, 0.993842, 2512.37, 0.00996931, 0.00990792
78.34, 0.993841, 2514.88, 0.0099693, 0.0099079
78.35, 0.993839, 2517.4, 0.00996929, 0.00990787
78.36, 0.993838, 2519.91, 0.00996928, 0.00990785
