# Dark Energy Evolution Data
# time, w, scale_factor, energy_density, pressure
72.72, -1, 1.00051, 5.02639e-11, -4.92082e-11
72.73, -1, 1.00051, 5.0264e-11, -4.9208e-11
72.74, -1, 1.00051, 5.02641e-11, -4.92077e-11
72.75, -1, 1.00052, 5.02642e-11, -4.92075e-11
72.76, -1, 1.00052, 5.02642e-11, -4.92073e-11
72.77, -1, 1.00052, 5.02643e-11, -4.92071e-11
72.78, -1, 1.00052, 5.02644e-11, -4.92069e-11
72.79, -1, 1.00052, 5.02645e-11, -4.92066e-11
72.8, -1, 1.00052, 5.02645e-11, -4.92064e-11
72.81, -1, 1.00052, 5.02646e-11, -4.92062e-11
72.82, -1, 1.00052, 5.02647e-11, -4.9206e-11
72.83, -1, 1.00052, 5.02647e-11, -4.92058e-11
72.84, -1, 1.00052, 5.02648e-11, -4.92056e-11
72.85, -1, 1.00052, 5.02649e-11, -4.92053e-11
72.86, -1, 1.00052, 5.0265e-11, -4.92051e-11
72.87, -1, 1.00052, 5.0265e-11, -4.92049e-11
72.88, -1, 1.00052, 5.02651e-11, -4.92047e-11
72.89, -1, 1.00052, 5.02652e-11, -4.92045e-11
72.9, -1, 1.00052, 5.02653e-11, -4.92042e-11
72.91, -1, 1.00052, 5.02653e-11, -4.9204e-11
72.92, -1, 1.00052, 5.02654e-11, -4.92038e-11
72.93, -1, 1.00052, 5.02655e-11, -4.92036e-11
72.94, -1, 1.00052, 5.02655e-11, -4.92034e-11
72.95, -1, 1.00052, 5.02656e-11, -4.92032e-11
72.96, -1, 1.00052, 5.02657e-11, -4.92029e-11
72.97, -1, 1.00052, 5.02658e-11, -4.92027e-11
72.98, -1, 1.00052, 5.02658e-11, -4.92025e-11
72.99, -1, 1.00052, 5.02659e-11, -4.92023e-11
73, -1, 1.00052, 5.0266e-11, -4.92021e-11
73.01, -1, 1.00052, 5.0266e-11, -4.92019e-11
73.02, -1, 1.00052, 5.02661e-11, -4.92016e-11
73.03, -1, 1.00052, 5.02662e-11, -4.92014e-11
73.04, -1, 1.00052, 5.02663e-11, -4.92012e-11
73.05, -1, 1.00052, 5.02663e-11, -4.9201e-11
73.06, -1, 1.00052, 5.02664e-11, -4.92008e-11
73.07, -1, 1.00052, 5.02665e-11, -4.92005e-11
73.08, -1, 1.00052, 5.02666e-11, -4.92003e-11
73.09, -1, 1.00052, 5.02666e-11, -4.92001e-11
73.1, -1, 1.00052, 5.02667e-11, -4.91999e-11
73.11, -1, 1.00052, 5.02668e-11, -4.91997e-11
73.12, -1, 1.00052, 5.02669e-11, -4.91994e-11
73.13, -1, 1.00052, 5.02669e-11, -4.91992e-11
73.14, -1, 1.00052, 5.0267e-11, -4.9199e-11
73.15, -1, 1.00052, 5.02671e-11, -4.91988e-11
73.16, -1, 1.00052, 5.02671e-11, -4.91986e-11
73.17, -1, 1.00052, 5.02672e-11, -4.91984e-11
73.18, -1, 1.00052, 5.02673e-11, -4.91981e-11
73.19, -1, 1.00052, 5.02674e-11, -4.91979e-11
73.2, -1, 1.00052, 5.02674e-11, -4.91977e-11
73.21, -1, 1.00052, 5.02675e-11, -4.91975e-11
73.22, -1, 1.00052, 5.02676e-11, -4.91973e-11
73.23, -1, 1.00052, 5.02677e-11, -4.9197e-11
73.24, -1, 1.00052, 5.02677e-11, -4.91968e-11
73.25, -1, 1.00052, 5.02678e-11, -4.91966e-11
73.26, -1, 1.00052, 5.02679e-11, -4.91964e-11
73.27, -1, 1.00052, 5.02679e-11, -4.91962e-11
73.28, -1, 1.00052, 5.0268e-11, -4.91959e-11
73.29, -1, 1.00052, 5.02681e-11, -4.91957e-11
73.3, -1, 1.00052, 5.02682e-11, -4.91955e-11
73.31, -1, 1.00052, 5.02682e-11, -4.91953e-11
73.32, -1, 1.00052, 5.02683e-11, -4.91951e-11
73.33, -1, 1.00052, 5.02684e-11, -4.91949e-11
73.34, -1, 1.00052, 5.02685e-11, -4.91946e-11
73.35, -1, 1.00052, 5.02685e-11, -4.91944e-11
73.36, -1, 1.00052, 5.02686e-11, -4.91942e-11
73.37, -1, 1.00052, 5.02687e-11, -4.9194e-11
73.38, -1, 1.00052, 5.02687e-11, -4.91938e-11
73.39, -1, 1.00052, 5.02688e-11, -4.91935e-11
73.4, -1, 1.00052, 5.02689e-11, -4.91933e-11
73.41, -1, 1.00052, 5.0269e-11, -4.91931e-11
73.42, -1, 1.00052, 5.0269e-11, -4.91929e-11
73.43, -1, 1.00052, 5.02691e-11, -4.91927e-11
73.44, -1, 1.00052, 5.02692e-11, -4.91924e-11
73.45, -1, 1.00052, 5.02693e-11, -4.91922e-11
73.46, -1, 1.00052, 5.02693e-11, -4.9192e-11
73.47, -1, 1.00052, 5.02694e-11, -4.91918e-11
73.48, -1, 1.00052, 5.02695e-11, -4.91916e-11
73.49, -1, 1.00052, 5.02696e-11, -4.91913e-11
73.5, -1, 1.00052, 5.02696e-11, -4.91911e-11
73.51, -1, 1.00052, 5.02697e-11, -4.91909e-11
73.52, -1, 1.00052, 5.02698e-11, -4.91907e-11
73.53, -1, 1.00052, 5.02698e-11, -4.91905e-11
73.54, -1, 1.00052, 5.02699e-11, -4.91902e-11
73.55, -1, 1.00052, 5.027e-11, -4.919e-11
73.56, -1, 1.00052, 5.02701e-11, -4.91898e-11
73.57, -1, 1.00052, 5.02701e-11, -4.91896e-11
73.58, -1, 1.00052, 5.02702e-11, -4.91894e-11
73.59, -1, 1.00052, 5.02703e-11, -4.91891e-11
73.6, -1, 1.00052, 5.02704e-11, -4.91889e-11
73.61, -1, 1.00052, 5.02704e-11, -4.91887e-11
73.62, -1, 1.00052, 5.02705e-11, -4.91885e-11
73.63, -1, 1.00052, 5.02706e-11, -4.91883e-11
73.64, -1, 1.00052, 5.02707e-11, -4.9188e-11
73.65, -1, 1.00052, 5.02707e-11, -4.91878e-11
73.66, -1, 1.00052, 5.02708e-11, -4.91876e-11
73.67, -1, 1.00052, 5.02709e-11, -4.91874e-11
73.68, -1, 1.00052, 5.02709e-11, -4.91872e-11
73.69, -1, 1.00052, 5.0271e-11, -4.91869e-11
73.7, -1, 1.00052, 5.02711e-11, -4.91867e-11
73.71, -1, 1.00052, 5.02712e-11, -4.91865e-11
73.72, -1, 1.00052, 5.02712e-11, -4.91863e-11
73.73, -1, 1.00052, 5.02713e-11, -4.91861e-11
73.74, -1, 1.00052, 5.02714e-11, -4.91858e-11
73.75, -1, 1.00052, 5.02715e-11, -4.91856e-11
73.76, -1, 1.00052, 5.02715e-11, -4.91854e-11
73.77, -1, 1.00052, 5.02716e-11, -4.91852e-11
73.78, -1, 1.00052, 5.02717e-11, -4.9185e-11
73.79, -1, 1.00052, 5.02718e-11, -4.91847e-11
73.8, -1, 1.00052, 5.02718e-11, -4.91845e-11
73.81, -1, 1.00052, 5.02719e-11, -4.91843e-11
73.82, -1, 1.00052, 5.0272e-11, -4.91841e-11
73.83, -1, 1.00052, 5.0272e-11, -4.91839e-11
73.84, -1, 1.00052, 5.02721e-11, -4.91836e-11
73.85, -1, 1.00052, 5.02722e-11, -4.91834e-11
73.86, -1, 1.00052, 5.02723e-11, -4.91832e-11
73.87, -1, 1.00052, 5.02723e-11, -4.9183e-11
73.88, -1, 1.00052, 5.02724e-11, -4.91828e-11
73.89, -1, 1.00052, 5.02725e-11, -4.91825e-11
73.9, -1, 1.00052, 5.02726e-11, -4.91823e-11
73.91, -1, 1.00052, 5.02726e-11, -4.91821e-11
73.92, -1, 1.00052, 5.02727e-11, -4.91819e-11
73.93, -1, 1.00052, 5.02728e-11, -4.91816e-11
73.94, -1, 1.00052, 5.02729e-11, -4.91814e-11
73.95, -1, 1.00052, 5.02729e-11, -4.91812e-11
73.96, -1, 1.00052, 5.0273e-11, -4.9181e-11
73.97, -1, 1.00052, 5.02731e-11, -4.91808e-11
73.98, -1, 1.00052, 5.02732e-11, -4.91805e-11
73.99, -1, 1.00052, 5.02732e-11, -4.91803e-11
74, -1, 1.00052, 5.02733e-11, -4.91801e-11
74.01, -1, 1.00052, 5.02734e-11, -4.91799e-11
74.02, -1, 1.00052, 5.02734e-11, -4.91797e-11
74.03, -1, 1.00052, 5.02735e-11, -4.91794e-11
74.04, -1, 1.00052, 5.02736e-11, -4.91792e-11
74.05, -1, 1.00052, 5.02737e-11, -4.9179e-11
74.06, -1, 1.00052, 5.02737e-11, -4.91788e-11
74.07, -1, 1.00052, 5.02738e-11, -4.91785e-11
74.08, -1, 1.00052, 5.02739e-11, -4.91783e-11
74.09, -1, 1.00052, 5.0274e-11, -4.91781e-11
74.1, -1, 1.00052, 5.0274e-11, -4.91779e-11
74.11, -1, 1.00052, 5.02741e-11, -4.91777e-11
74.12, -1, 1.00052, 5.02742e-11, -4.91774e-11
74.13, -1, 1.00052, 5.02743e-11, -4.91772e-11
74.14, -1, 1.00052, 5.02743e-11, -4.9177e-11
74.15, -1, 1.00052, 5.02744e-11, -4.91768e-11
74.16, -1, 1.00053, 5.02745e-11, -4.91766e-11
74.17, -1, 1.00053, 5.02746e-11, -4.91763e-11
74.18, -1, 1.00053, 5.02746e-11, -4.91761e-11
74.19, -1, 1.00053, 5.02747e-11, -4.91759e-11
74.2, -1, 1.00053, 5.02748e-11, -4.91757e-11
74.21, -1, 1.00053, 5.02749e-11, -4.91754e-11
74.22, -1, 1.00053, 5.02749e-11, -4.91752e-11
74.23, -1, 1.00053, 5.0275e-11, -4.9175e-11
74.24, -1, 1.00053, 5.02751e-11, -4.91748e-11
74.25, -1, 1.00053, 5.02751e-11, -4.91746e-11
74.26, -1, 1.00053, 5.02752e-11, -4.91743e-11
74.27, -1, 1.00053, 5.02753e-11, -4.91741e-11
74.28, -1, 1.00053, 5.02754e-11, -4.91739e-11
74.29, -1, 1.00053, 5.02754e-11, -4.91737e-11
74.3, -1, 1.00053, 5.02755e-11, -4.91734e-11
74.31, -1, 1.00053, 5.02756e-11, -4.91732e-11
74.32, -1, 1.00053, 5.02757e-11, -4.9173e-11
74.33, -1, 1.00053, 5.02757e-11, -4.91728e-11
74.34, -1, 1.00053, 5.02758e-11, -4.91726e-11
74.35, -1, 1.00053, 5.02759e-11, -4.91723e-11
74.36, -1, 1.00053, 5.0276e-11, -4.91721e-11
74.37, -1, 1.00053, 5.0276e-11, -4.91719e-11
74.38, -1, 1.00053, 5.02761e-11, -4.91717e-11
74.39, -1, 1.00053, 5.02762e-11, -4.91714e-11
74.4, -1, 1.00053, 5.02763e-11, -4.91712e-11
74.41, -1, 1.00053, 5.02763e-11, -4.9171e-11
74.42, -1, 1.00053, 5.02764e-11, -4.91708e-11
74.43, -1, 1.00053, 5.02765e-11, -4.91706e-11
74.44, -1, 1.00053, 5.02766e-11, -4.91703e-11
74.45, -1, 1.00053, 5.02766e-11, -4.91701e-11
74.46, -1, 1.00053, 5.02767e-11, -4.91699e-11
74.47, -1, 1.00053, 5.02768e-11, -4.91697e-11
74.48, -1, 1.00053, 5.02769e-11, -4.91694e-11
74.49, -1, 1.00053, 5.02769e-11, -4.91692e-11
74.5, -1, 1.00053, 5.0277e-11, -4.9169e-11
74.51, -1, 1.00053, 5.02771e-11, -4.91688e-11
74.52, -1, 1.00053, 5.02771e-11, -4.91686e-11
74.53, -1, 1.00053, 5.02772e-11, -4.91683e-11
74.54, -1, 1.00053, 5.02773e-11, -4.91681e-11
74.55, -1, 1.00053, 5.02774e-11, -4.91679e-11
74.56, -1, 1.00053, 5.02774e-11, -4.91677e-11
74.57, -1, 1.00053, 5.02775e-11, -4.91674e-11
74.58, -1, 1.00053, 5.02776e-11, -4.91672e-11
74.59, -1, 1.00053, 5.02777e-11, -4.9167e-11
74.6, -1, 1.00053, 5.02777e-11, -4.91668e-11
74.61, -1, 1.00053, 5.02778e-11, -4.91666e-11
74.62, -1, 1.00053, 5.02779e-11, -4.91663e-11
74.63, -1, 1.00053, 5.0278e-11, -4.91661e-11
74.64, -1, 1.00053, 5.0278e-11, -4.91659e-11
74.65, -1, 1.00053, 5.02781e-11, -4.91657e-11
74.66, -1, 1.00053, 5.02782e-11, -4.91654e-11
74.67, -1, 1.00053, 5.02783e-11, -4.91652e-11
74.68, -1, 1.00053, 5.02783e-11, -4.9165e-11
74.69, -1, 1.00053, 5.02784e-11, -4.91648e-11
74.7, -1, 1.00053, 5.02785e-11, -4.91645e-11
74.71, -1, 1.00053, 5.02786e-11, -4.91643e-11
74.72, -1, 1.00053, 5.02786e-11, -4.91641e-11
74.73, -1, 1.00053, 5.02787e-11, -4.91639e-11
74.74, -1, 1.00053, 5.02788e-11, -4.91636e-11
74.75, -1, 1.00053, 5.02789e-11, -4.91634e-11
74.76, -1, 1.00053, 5.02789e-11, -4.91632e-11
74.77, -1, 1.00053, 5.0279e-11, -4.9163e-11
74.78, -1, 1.00053, 5.02791e-11, -4.91628e-11
74.79, -1, 1.00053, 5.02792e-11, -4.91625e-11
74.8, -1, 1.00053, 5.02792e-11, -4.91623e-11
74.81, -1, 1.00053, 5.02793e-11, -4.91621e-11
74.82, -1, 1.00053, 5.02794e-11, -4.91619e-11
74.83, -1, 1.00053, 5.02795e-11, -4.91616e-11
74.84, -1, 1.00053, 5.02795e-11, -4.91614e-11
74.85, -1, 1.00053, 5.02796e-11, -4.91612e-11
74.86, -1, 1.00053, 5.02797e-11, -4.9161e-11
74.87, -1, 1.00053, 5.02798e-11, -4.91607e-11
74.88, -1, 1.00053, 5.02798e-11, -4.91605e-11
74.89, -1, 1.00053, 5.02799e-11, -4.91603e-11
74.9, -1, 1.00053, 5.028e-11, -4.91601e-11
74.91, -1, 1.00053, 5.02801e-11, -4.91598e-11
74.92, -1, 1.00053, 5.02801e-11, -4.91596e-11
74.93, -1, 1.00053, 5.02802e-11, -4.91594e-11
74.94, -1, 1.00053, 5.02803e-11, -4.91592e-11
74.95, -1, 1.00053, 5.02803e-11, -4.9159e-11
74.96, -1, 1.00053, 5.02804e-11, -4.91587e-11
74.97, -1, 1.00053, 5.02805e-11, -4.91585e-11
74.98, -1, 1.00053, 5.02806e-11, -4.91583e-11
74.99, -1, 1.00053, 5.02806e-11, -4.91581e-11
75, -1, 1.00053, 5.02807e-11, -4.91578e-11
75.01, -1, 1.00053, 5.02808e-11, -4.91576e-11
75.02, -1, 1.00053, 5.02809e-11, -4.91574e-11
75.03, -1, 1.00053, 5.02809e-11, -4.91572e-11
75.04, -1, 1.00053, 5.0281e-11, -4.91569e-11
75.05, -1, 1.00053, 5.02811e-11, -4.91567e-11
75.06, -1, 1.00053, 5.02812e-11, -4.91565e-11
75.07, -1, 1.00053, 5.02812e-11, -4.91563e-11
75.08, -1, 1.00053, 5.02813e-11, -4.9156e-11
75.09, -1, 1.00053, 5.02814e-11, -4.91558e-11
75.1, -1, 1.00053, 5.02815e-11, -4.91556e-11
75.11, -1, 1.00053, 5.02815e-11, -4.91554e-11
75.12, -1, 1.00053, 5.02816e-11, -4.91551e-11
75.13, -1, 1.00053, 5.02817e-11, -4.91549e-11
75.14, -1, 1.00053, 5.02818e-11, -4.91547e-11
75.15, -1, 1.00053, 5.02818e-11, -4.91545e-11
75.16, -1, 1.00053, 5.02819e-11, -4.91542e-11
75.17, -1, 1.00053, 5.0282e-11, -4.9154e-11
75.18, -1, 1.00053, 5.02821e-11, -4.91538e-11
75.19, -1, 1.00053, 5.02821e-11, -4.91536e-11
75.2, -1, 1.00053, 5.02822e-11, -4.91533e-11
75.21, -1, 1.00053, 5.02823e-11, -4.91531e-11
75.22, -1, 1.00053, 5.02824e-11, -4.91529e-11
75.23, -1, 1.00053, 5.02824e-11, -4.91527e-11
75.24, -1, 1.00053, 5.02825e-11, -4.91524e-11
75.25, -1, 1.00053, 5.02826e-11, -4.91522e-11
75.26, -1, 1.00053, 5.02827e-11, -4.9152e-11
75.27, -1, 1.00053, 5.02827e-11, -4.91518e-11
75.28, -1, 1.00053, 5.02828e-11, -4.91515e-11
75.29, -1, 1.00053, 5.02829e-11, -4.91513e-11
75.3, -1, 1.00053, 5.0283e-11, -4.91511e-11
75.31, -1, 1.00053, 5.0283e-11, -4.91509e-11
75.32, -1, 1.00053, 5.02831e-11, -4.91506e-11
75.33, -1, 1.00053, 5.02832e-11, -4.91504e-11
75.34, -1, 1.00053, 5.02833e-11, -4.91502e-11
75.35, -1, 1.00053, 5.02833e-11, -4.915e-11
75.36, -1, 1.00053, 5.02834e-11, -4.91497e-11
75.37, -1, 1.00053, 5.02835e-11, -4.91495e-11
75.38, -1, 1.00053, 5.02836e-11, -4.91493e-11
75.39, -1, 1.00053, 5.02836e-11, -4.91491e-11
75.4, -1, 1.00053, 5.02837e-11, -4.91488e-11
75.41, -1, 1.00053, 5.02838e-11, -4.91486e-11
75.42, -1, 1.00053, 5.02839e-11, -4.91484e-11
75.43, -1, 1.00053, 5.02839e-11, -4.91482e-11
75.44, -1, 1.00053, 5.0284e-11, -4.91479e-11
75.45, -1, 1.00053, 5.02841e-11, -4.91477e-11
75.46, -1, 1.00053, 5.02842e-11, -4.91475e-11
75.47, -1, 1.00053, 5.02842e-11, -4.91473e-11
75.48, -1, 1.00053, 5.02843e-11, -4.9147e-11
75.49, -1, 1.00053, 5.02844e-11, -4.91468e-11
75.5, -1, 1.00053, 5.02845e-11, -4.91466e-11
75.51, -1, 1.00053, 5.02845e-11, -4.91464e-11
75.52, -1, 1.00053, 5.02846e-11, -4.91461e-11
75.53, -1, 1.00053, 5.02847e-11, -4.91459e-11
75.54, -1, 1.00053, 5.02848e-11, -4.91457e-11
75.55, -1, 1.00053, 5.02848e-11, -4.91455e-11
75.56, -1, 1.00053, 5.02849e-11, -4.91452e-11
75.57, -1, 1.00054, 5.0285e-11, -4.9145e-11
75.58, -1, 1.00054, 5.02851e-11, -4.91448e-11
75.59, -1, 1.00054, 5.02851e-11, -4.91446e-11
75.6, -1, 1.00054, 5.02852e-11, -4.91443e-11
75.61, -1, 1.00054, 5.02853e-11, -4.91441e-11
75.62, -1, 1.00054, 5.02854e-11, -4.91439e-11
75.63, -1, 1.00054, 5.02854e-11, -4.91437e-11
75.64, -1, 1.00054, 5.02855e-11, -4.91434e-11
75.65, -1, 1.00054, 5.02856e-11, -4.91432e-11
75.66, -1, 1.00054, 5.02857e-11, -4.9143e-11
75.67, -1, 1.00054, 5.02858e-11, -4.91427e-11
75.68, -1, 1.00054, 5.02858e-11, -4.91425e-11
75.69, -1, 1.00054, 5.02859e-11, -4.91423e-11
75.7, -1, 1.00054, 5.0286e-11, -4.91421e-11
75.71, -1, 1.00054, 5.02861e-11, -4.91418e-11
75.72, -1, 1.00054, 5.02861e-11, -4.91416e-11
75.73, -1, 1.00054, 5.02862e-11, -4.91414e-11
75.74, -1, 1.00054, 5.02863e-11, -4.91412e-11
75.75, -1, 1.00054, 5.02864e-11, -4.91409e-11
75.76, -1, 1.00054, 5.02864e-11, -4.91407e-11
75.77, -1, 1.00054, 5.02865e-11, -4.91405e-11
75.78, -1, 1.00054, 5.02866e-11, -4.91403e-11
75.79, -1, 1.00054, 5.02867e-11, -4.914e-11
75.8, -1, 1.00054, 5.02867e-11, -4.91398e-11
75.81, -1, 1.00054, 5.02868e-11, -4.91396e-11
75.82, -1, 1.00054, 5.02869e-11, -4.91394e-11
75.83, -1, 1.00054, 5.0287e-11, -4.91391e-11
75.84, -1, 1.00054, 5.0287e-11, -4.91389e-11
75.85, -1, 1.00054, 5.02871e-11, -4.91387e-11
75.86, -1, 1.00054, 5.02872e-11, -4.91384e-11
75.87, -1, 1.00054, 5.02873e-11, -4.91382e-11
75.88, -1, 1.00054, 5.02873e-11, -4.9138e-11
75.89, -1, 1.00054, 5.02874e-11, -4.91378e-11
75.9, -1, 1.00054, 5.02875e-11, -4.91375e-11
75.91, -1, 1.00054, 5.02876e-11, -4.91373e-11
75.92, -1, 1.00054, 5.02876e-11, -4.91371e-11
75.93, -1, 1.00054, 5.02877e-11, -4.91369e-11
75.94, -1, 1.00054, 5.02878e-11, -4.91366e-11
75.95, -1, 1.00054, 5.02879e-11, -4.91364e-11
75.96, -1, 1.00054, 5.02879e-11, -4.91362e-11
75.97, -1, 1.00054, 5.0288e-11, -4.91359e-11
75.98, -1, 1.00054, 5.02881e-11, -4.91357e-11
75.99, -1, 1.00054, 5.02882e-11, -4.91355e-11
76, -1, 1.00054, 5.02882e-11, -4.91353e-11
76.01, -1, 1.00054, 5.02883e-11, -4.9135e-11
76.02, -1, 1.00054, 5.02884e-11, -4.91348e-11
76.03, -1, 1.00054, 5.02885e-11, -4.91346e-11
76.04, -1, 1.00054, 5.02885e-11, -4.91344e-11
76.05, -1, 1.00054, 5.02886e-11, -4.91341e-11
76.06, -1, 1.00054, 5.02887e-11, -4.91339e-11
76.07, -1, 1.00054, 5.02888e-11, -4.91337e-11
76.08, -1, 1.00054, 5.02889e-11, -4.91334e-11
76.09, -1, 1.00054, 5.02889e-11, -4.91332e-11
76.1, -1, 1.00054, 5.0289e-11, -4.9133e-11
76.11, -1, 1.00054, 5.02891e-11, -4.91328e-11
76.12, -1, 1.00054, 5.02892e-11, -4.91325e-11
76.13, -1, 1.00054, 5.02892e-11, -4.91323e-11
76.14, -1, 1.00054, 5.02893e-11, -4.91321e-11
76.15, -1, 1.00054, 5.02894e-11, -4.91319e-11
76.16, -1, 1.00054, 5.02895e-11, -4.91316e-11
76.17, -1, 1.00054, 5.02895e-11, -4.91314e-11
76.18, -1, 1.00054, 5.02896e-11, -4.91312e-11
76.19, -1, 1.00054, 5.02897e-11, -4.91309e-11
76.2, -1, 1.00054, 5.02898e-11, -4.91307e-11
76.21, -1, 1.00054, 5.02898e-11, -4.91305e-11
76.22, -1, 1.00054, 5.02899e-11, -4.91303e-11
76.23, -1, 1.00054, 5.029e-11, -4.913e-11
76.24, -1, 1.00054, 5.02901e-11, -4.91298e-11
76.25, -1, 1.00054, 5.02901e-11, -4.91296e-11
76.26, -1, 1.00054, 5.02902e-11, -4.91294e-11
76.27, -1, 1.00054, 5.02903e-11, -4.91291e-11
76.28, -1, 1.00054, 5.02904e-11, -4.91289e-11
76.29, -1, 1.00054, 5.02904e-11, -4.91287e-11
76.3, -1, 1.00054, 5.02905e-11, -4.91284e-11
76.31, -1, 1.00054, 5.02906e-11, -4.91282e-11
76.32, -1, 1.00054, 5.02907e-11, -4.9128e-11
76.33, -1, 1.00054, 5.02907e-11, -4.91278e-11
76.34, -1, 1.00054, 5.02908e-11, -4.91275e-11
76.35, -1, 1.00054, 5.02909e-11, -4.91273e-11
76.36, -1, 1.00054, 5.0291e-11, -4.91271e-11
76.37, -1, 1.00054, 5.02911e-11, -4.91268e-11
76.38, -1, 1.00054, 5.02911e-11, -4.91266e-11
76.39, -1, 1.00054, 5.02912e-11, -4.91264e-11
76.4, -1, 1.00054, 5.02913e-11, -4.91262e-11
76.41, -1, 1.00054, 5.02914e-11, -4.91259e-11
76.42, -1, 1.00054, 5.02914e-11, -4.91257e-11
76.43, -1, 1.00054, 5.02915e-11, -4.91255e-11
76.44, -1, 1.00054, 5.02916e-11, -4.91252e-11
76.45, -1, 1.00054, 5.02917e-11, -4.9125e-11
76.46, -1, 1.00054, 5.02917e-11, -4.91248e-11
76.47, -1, 1.00054, 5.02918e-11, -4.91246e-11
76.48, -1, 1.00054, 5.02919e-11, -4.91243e-11
76.49, -1, 1.00054, 5.0292e-11, -4.91241e-11
76.5, -1, 1.00054, 5.0292e-11, -4.91239e-11
76.51, -1, 1.00054, 5.02921e-11, -4.91236e-11
76.52, -1, 1.00054, 5.02922e-11, -4.91234e-11
76.53, -1, 1.00054, 5.02923e-11, -4.91232e-11
76.54, -1, 1.00054, 5.02923e-11, -4.9123e-11
76.55, -1, 1.00054, 5.02924e-11, -4.91227e-11
76.56, -1, 1.00054, 5.02925e-11, -4.91225e-11
76.57, -1, 1.00054, 5.02926e-11, -4.91223e-11
76.58, -1, 1.00054, 5.02927e-11, -4.9122e-11
76.59, -1, 1.00054, 5.02927e-11, -4.91218e-11
76.6, -1, 1.00054, 5.02928e-11, -4.91216e-11
76.61, -1, 1.00054, 5.02929e-11, -4.91214e-11
76.62, -1, 1.00054, 5.0293e-11, -4.91211e-11
76.63, -1, 1.00054, 5.0293e-11, -4.91209e-11
76.64, -1, 1.00054, 5.02931e-11, -4.91207e-11
76.65, -1, 1.00054, 5.02932e-11, -4.91204e-11
76.66, -1, 1.00054, 5.02933e-11, -4.91202e-11
76.67, -1, 1.00054, 5.02933e-11, -4.912e-11
76.68, -1, 1.00054, 5.02934e-11, -4.91198e-11
76.69, -1, 1.00054, 5.02935e-11, -4.91195e-11
76.7, -1, 1.00054, 5.02936e-11, -4.91193e-11
76.71, -1, 1.00054, 5.02936e-11, -4.91191e-11
76.72, -1, 1.00054, 5.02937e-11, -4.91188e-11
76.73, -1, 1.00054, 5.02938e-11, -4.91186e-11
76.74, -1, 1.00054, 5.02939e-11, -4.91184e-11
76.75, -1, 1.00054, 5.0294e-11, -4.91181e-11
76.76, -1, 1.00054, 5.0294e-11, -4.91179e-11
76.77, -1, 1.00054, 5.02941e-11, -4.91177e-11
76.78, -1, 1.00054, 5.02942e-11, -4.91175e-11
76.79, -1, 1.00054, 5.02943e-11, -4.91172e-11
76.8, -1, 1.00054, 5.02943e-11, -4.9117e-11
76.81, -1, 1.00054, 5.02944e-11, -4.91168e-11
76.82, -1, 1.00054, 5.02945e-11, -4.91165e-11
76.83, -1, 1.00054, 5.02946e-11, -4.91163e-11
76.84, -1, 1.00054, 5.02946e-11, -4.91161e-11
76.85, -1, 1.00054, 5.02947e-11, -4.91159e-11
76.86, -1, 1.00054, 5.02948e-11, -4.91156e-11
76.87, -1, 1.00054, 5.02949e-11, -4.91154e-11
76.88, -1, 1.00054, 5.02949e-11, -4.91152e-11
76.89, -1, 1.00054, 5.0295e-11, -4.91149e-11
76.9, -1, 1.00054, 5.02951e-11, -4.91147e-11
76.91, -1, 1.00054, 5.02952e-11, -4.91145e-11
76.92, -1, 1.00054, 5.02953e-11, -4.91142e-11
76.93, -1, 1.00054, 5.02953e-11, -4.9114e-11
76.94, -1, 1.00054, 5.02954e-11, -4.91138e-11
76.95, -1, 1.00054, 5.02955e-11, -4.91136e-11
76.96, -1, 1.00054, 5.02956e-11, -4.91133e-11
76.97, -1, 1.00054, 5.02956e-11, -4.91131e-11
76.98, -1, 1.00055, 5.02957e-11, -4.91129e-11
76.99, -1, 1.00055, 5.02958e-11, -4.91126e-11
77, -1, 1.00055, 5.02959e-11, -4.91124e-11
77.01, -1, 1.00055, 5.02959e-11, -4.91122e-11
77.02, -1, 1.00055, 5.0296e-11, -4.91119e-11
77.03, -1, 1.00055, 5.02961e-11, -4.91117e-11
77.04, -1, 1.00055, 5.02962e-11, -4.91115e-11
77.05, -1, 1.00055, 5.02962e-11, -4.91113e-11
77.06, -1, 1.00055, 5.02963e-11, -4.9111e-11
77.07, -1, 1.00055, 5.02964e-11, -4.91108e-11
77.08, -1, 1.00055, 5.02965e-11, -4.91106e-11
77.09, -1, 1.00055, 5.02966e-11, -4.91103e-11
77.1, -1, 1.00055, 5.02966e-11, -4.91101e-11
77.11, -1, 1.00055, 5.02967e-11, -4.91099e-11
77.12, -1, 1.00055, 5.02968e-11, -4.91096e-11
77.13, -1, 1.00055, 5.02969e-11, -4.91094e-11
77.14, -1, 1.00055, 5.02969e-11, -4.91092e-11
77.15, -1, 1.00055, 5.0297e-11, -4.9109e-11
77.16, -1, 1.00055, 5.02971e-11, -4.91087e-11
77.17, -1, 1.00055, 5.02972e-11, -4.91085e-11
77.18, -1, 1.00055, 5.02972e-11, -4.91083e-11
77.19, -1, 1.00055, 5.02973e-11, -4.9108e-11
77.2, -1, 1.00055, 5.02974e-11, -4.91078e-11
77.21, -1, 1.00055, 5.02975e-11, -4.91076e-11
77.22, -1, 1.00055, 5.02976e-11, -4.91073e-11
