# x y B_z phi A'_x A'_y
2 44 0 2.29195 -0.216997 0.0210364
3 44 0 2.08945 -0.189438 0.0375873
4 44 0 1.91308 -0.16221 0.0478088
5 44 0 1.76503 -0.135968 0.0530201
6 44 0 1.64114 -0.11314 0.0553177
7 44 0 1.53875 -0.0879057 0.0562733
8 44 0 1.46533 -0.0584787 0.0565778
9 44 0 1.4218 -0.0336277 0.0564808
10 44 0 1.39807 -0.0193495 0.0561587
11 44 0 1.3831 -0.0137652 0.0557383
12 44 0 1.37054 -0.0125701 0.0552825
13 44 0 1.35796 -0.0129776 0.0548257
14 44 0 1.34459 -0.0138867 0.0543811
15 44 0 1.33018 -0.0149853 0.0539551
16 44 0 1.31462 -0.0162129 0.0535621
17 44 0 1.29776 -0.0175658 0.0532185
18 44 0 1.27949 -0.0190451 0.0529392
19 44 0 1.25967 -0.0206699 0.0527516
20 44 0 1.23815 -0.0224398 0.0526764
21 44 0 1.21479 -0.0243522 0.0527518
22 44 0 1.18944 -0.0264111 0.053012
23 44 0 1.16197 -0.0286073 0.0535072
24 44 0 1.13223 -0.0309426 0.0543112
25 44 0 1.10008 -0.0334194 0.0555632
26 44 0 1.06539 -0.0360191 0.0574688
27 44 0 1.02804 -0.0385648 0.0600705
28 44 0 0.988259 -0.0405228 0.0625944
29 44 0 0.946998 -0.0412504 0.0631149
30 44 0 0.905759 -0.0407194 0.0599102
31 44 0 0.865559 -0.039649 0.0530233
32 44 0 0.826461 -0.0388339 0.0437334
33 44 0 0.787891 -0.0386535 0.0340606
34 44 0 0.749154 -0.0389327 0.025923
35 44 0 0.710026 -0.0390881 0.02065
36 44 0 0.670977 -0.0385976 0.0182993
37 44 0 0.63283 -0.0373203 0.0180292
38 44 0 0.596337 -0.0354306 0.0188207
39 44 0 0.561969 -0.0332086 0.0199092
40 44 0 0.529919 -0.0308853 0.0208892
41 44 0 0.500199 -0.0285971 0.0216247
42 44 0 0.472725 -0.0264091 0.0221054
43 44 0 0.447381 -0.0243516 0.0223638
44 44 0 0.424022 -0.0224378 0.0224373
45 44 0 0.402505 -0.0206701 0.0223638
46 44 0 0.382682 -0.0190472 0.022174
47 44 0 0.36441 -0.0175641 0.021896
48 44 0 0.347554 -0.0162121 0.0215511
49 44 0 0.331986 -0.0149805 0.0211593
50 44 0 0.317593 -0.0138505 0.020734
51 44 0 0.304285 -0.0127694 0.0202892
52 44 0 0.292054 -0.011581 0.0198407
53 44 0 0.281123 -0.00990805 0.0194194
54 44 0 0.272238 -0.00717473 0.0190931
55 44 0 0.266774 -0.0031295 0.0189768
56 44 0 0.265979 0.00143577 0.0191735
57 44 0 0.269645 0.00536381 0.0196738
58 44 0 0.276706 0.00887835 0.020403
59 44 0 0.287402 0.0127162 0.0213818
60 44 0 0.302139 0.0165497 0.0226441
61 44 0 0.320501 0.0203734 0.0241606
62 44 -0.0140251 0.342886 0.0244161 0.0259614
63 44 0 0.369334 0 0

0 45 0 2.75571 0 0
1 45 -0.0134099 2.50788 -0.234805 -0.0191224
2 45 0 2.2861 -0.20865 -0.0126393
3 45 0 2.09058 -0.183815 -0.00792933
4 45 0 1.91847 -0.158933 -0.00492889
5 45 0 1.77271 -0.13424 -0.00320148
6 45 0 1.64999 -0.11224 -0.00221318
7 45 0 1.54823 -0.087473 -0.00162506
8 45 0 1.47504 -0.0584034 -0.00138366
9 45 0 1.43142 -0.0338186 -0.00144684
10 45 0 1.40741 -0.0196902 -0.00171071
11 45 0 1.39204 -0.0141662 -0.00206476
12 45 0 1.37907 -0.0129818 -0.00244248
13 45 0 1.36608 -0.0133822 -0.00281316
14 45 0 1.35231 -0.0142717 -0.00316751
15 45 0 1.33754 -0.0153384 -0.00349069
16 45 0 1.32163 -0.01652 -0.00377417
17 45 0 1.3045 -0.0178097 -0.00399756
18 45 0 1.28601 -0.0192112 -0.00415081
19 45 0 1.26607 -0.0207295 -0.0042128
20 45 0 1.24456 -0.0223627 -0.00415075
21 45 0 1.22135 -0.0241119 -0.00394708
22 45 0 1.19633 -0.0259706 -0.00356585
23 45 0 1.16941 -0.0279232 -0.00297326
24 45 0 1.14048 -0.0299497 -0.00212699
25 45 0 1.10951 -0.032024 -0.000970781
26 45 0 1.07644 -0.0341166 0.000569344
27 45 0 1.04127 -0.0361608 0.00257242
28 45 0 1.00412 -0.038015 0.00498438
29 45 0 0.965244 -0.0394576 0.00741741
30 45 0 0.9252 -0.0403253 0.00927046
31 45 0 0.884594 -0.04066 0.0102248
32 45 0 0.84388 -0.0406269 0.0104553
33 45 0 0.80334 -0.0403408 0.0104412
34 45 0 0.763198 -0.0397898 0.0107194
35 45 0 0.72376 -0.0388854 0.0115817
36 45 0 0.685428 -0.0375787 0.0129583
37 45 0 0.648603 -0.0359179 0.0145784
38 45 0 0.613592 -0.0340154 0.0161669
39 45 0 0.580572 -0.0319924 0.017547
40 45 0 0.549607 -0.0299409 0.0186562
41 45 0 0.52069 -0.0279208 0.0194921
42 45 0 0.493765 -0.0259705 0.0200849
43 45 0 0.468749 -0.0241135 0.020465
44 45 0 0.445538 -0.0223634 0.0206696
45 45 0 0.424022 -0.0207285 0.0207289
46 45 0 0.404081 -0.0192112 0.0206702
47 45 0 0.3856 -0.0178095 0.020517
48 45 0 0.368462 -0.0165191 0.0202915
49 45 0 0.352561 -0.0153332 0.0200098
50 45 0 0.337796 -0.0142343 0.0196857
51 45 0 0.324093 -0.0131695 0.0193345
52 45 0 0.311457 -0.011974 0.0189705
53 45 0 0.300145 -0.0102447 0.018625
54 45 0 0.290968 -0.00736433 0.0183657
55 45 0 0.285416 -0.00306381 0.0183053
56 45 0 0.28484 0.00180343 0.0185445
57 45 0 0.289023 0.00599188 0.0190765
58 45 0 0.296824 0.00974074 0.0198257
59 45 0 0.308504 0.0138405 0.0208161
60 45 0 0.324505 0.017938 0.0220796
61 45 0 0.34438 0.0220258 0.023588
62 45 -0.0137152 0.368556 0.0263495 0.0253704
63 45 0 0.397079 0 0

0 46 0 2.72918 0 0
1 46 -0.0131134 2.4852 -0.231254 -0.0231646
2 46 0 2.26667 -0.205804 -0.0205694
3 46 0 2.0736 -0.181728 -0.0185428
4 46 0 1.90322 -0.157482 -0.0170271
5 46 0 1.75863 -0.133252 -0.0159386
6 46 0 1.63672 -0.111564 -0.0151557
7 46 0 1.5355 -0.0870762 -0.0146044
8 46 0 1.46256 -0.0583004 -0.014338
9 46 0 1.4189 -0.0339547 -0.0143591
10 46 0 1.39465 -0.0199674 -0.0145647
11 46 0 1.37897 -0.014497 -0.0148556
12 46 0 1.36566 -0.0133185 -0.0151607
13 46 0 1.35233 -0.0137026 -0.0154569
14 46 0 1.33825 -0.0145643 -0.0157261
15 46 0 1.3232 -0.0155919 -0.0159597
16 46 0 1.30707 -0.0167198 -0.0161455
17 46 0 1.28976 -0.0179425 -0.0162704
18 46 0 1.27119 -0.0192603 -0.0163174
19 46 0 1.25124 -0.0206699 -0.0162703
20 46 0 1.22985 -0.0221741 -0.016105
21 46 0 1.20689 -0.0237673 -0.0158032
22 46 0 1.18231 -0.0254373 -0.0153332
23 46 0 1.15602 -0.0271685 -0.0146722
24 46 0 1.12797 -0.0289401 -0.0137858
25 46 0 1.09814 -0.0307231 -0.0126495
26 46 0 1.06653 -0.0324759 -0.0112293
27 46 0 1.03319 -0.0341498 -0.00949115
28 46 0 0.998228 -0.0356778 -0.00742561
29 46 0 0.961832 -0.0369644 -0.00509274
30 46 0 0.924299 -0.037912 -0.00264761
31 46 0 0.886008 -0.0384641 -0.00024879
32 46 0 0.847371 -0.0386175 0.00203517
33 46 0 0.808773 -0.0383895 0.0042381
34 46 0 0.770592 -0.0377922 0.00641361
35 46 0 0.733189 -0.0368491 0.00856727
36 46 0 0.696894 -0.0356009 0.0106387
37 46 0 0.661987 -0.0341118 0.0125394
38 46 0 0.62867 -0.0324619 0.0142024
39 46 0 0.597063 -0.0307193 0.0155985
40 46 0 0.567232 -0.0289403 0.0167291
41 46 0 0.539183 -0.0271684 0.0176115
42 46 0 0.512895 -0.0254362 0.0182744
43 46 0 0.48831 -0.0237668 0.0187436
44 46 0 0.465361 -0.0221739 0.0190475
45 46 0 0.443963 -0.0206695 0.0192113
46 46 0 0.424022 -0.0192592 0.0192588
47 46 0 0.405444 -0.0179428 0.0192111
48 46 0 0.388137 -0.0167193 0.0190866
49 46 0 0.372006 -0.0155862 0.0189007
50 46 0 0.356964 -0.0145257 0.0186682
51 46 0 0.342954 -0.0134847 0.0184004
52 46 0 0.329995 -0.0122905 0.0181133
53 46 0 0.318373 -0.0105128 0.0178383
54 46 0 0.308969 -0.00749438 0.0176407
55 46 0 0.303384 -0.00295074 0.0176314
56 46 0 0.303068 0.00220688 0.0179101
57 46 0 0.307798 0.00664507 0.0184706
58 46 0 0.316358 0.010618 0.0192391
59 46 0 0.329034 0.0149701 0.0202385
60 46 0 0.346298 0.0193216 0.0215015
61 46 0 0.367677 0.0236643 0.0229993
62 46 -0.0133955 0.393626 0.0282585 0.0247617
63 46 0 0.424194 0 0

0 47 0 2.70326 0 0
1 47 -0.0128093 2.46155 -0.229148 -0.0234917
2 47 0 2.24496 -0.204028 -0.0216579
3 47 0 2.05349 -0.180272 -0.0201216
4 47 0 1.88442 -0.156329 -0.0188515
5 47 0 1.74083 -0.132368 -0.0178574
6 47 0 1.61968 -0.110906 -0.0170906
7 47 0 1.51902 -0.0866553 -0.016523
8 47 0 1.44637 -0.0581581 -0.0162253
9 47 0 1.40271 -0.0340453 -0.0162031
10 47 0 1.37828 -0.0201867 -0.0163592
11 47 0 1.36233 -0.0147622 -0.0165885
12 47 0 1.34875 -0.0135831 -0.0168301
13 47 0 1.33517 -0.0139476 -0.0170561
14 47 0 1.32086 -0.0147746 -0.0172508
15 47 0 1.30562 -0.0157578 -0.0174044
16 47 0 1.28934 -0.0168307 -0.0175076
17 47 0 1.27196 -0.0179816 -0.017548
18 47 0 1.25338 -0.0192112 -0.0175079
19 47 0 1.23353 -0.0205171 -0.0173743
20 47 0 1.21235 -0.0218955 -0.0171301
21 47 0 1.18974 -0.0233402 -0.0167519
22 47 0 1.16566 -0.0248396 -0.0162215
23 47 0 1.14006 -0.0263758 -0.0155159
24 47 0 1.11291 -0.0279269 -0.0146171
25 47 0 1.08421 -0.0294675 -0.0135023
26 47 0 1.05398 -0.0309583 -0.0121562
27 47 0 1.02229 -0.0323572 -0.0105643
28 47 0 0.989264 -0.0336166 -0.00872689
29 47 0 0.955059 -0.0346796 -0.0066601
30 47 0 0.919905 -0.0354814 -0.00441223
31 47 0 0.884096 -0.0359772 -0.00205737
32 47 0 0.84795 -0.03614 0.000330955
33 47 0 0.811816 -0.0359624 0.00270009
34 47 0 0.776026 -0.0354607 0.00500175
35 47 0 0.740895 -0.0346603 0.00718629
36 47 0 0.706705 -0.0336065 0.00920397
37 47 0 0.673682 -0.0323542 0.011015
38 47 0 0.641997 -0.0309564 0.0125945
39 47 0 0.611769 -0.0294657 0.013939
40 47 0 0.583065 -0.0279278 0.0150537
41 47 0 0.555913 -0.0263755 0.015953
42 47 0 0.530314 -0.0248384 0.0166565
43 47 0 0.506236 -0.0233404 0.0171872
44 47 0 0.483633 -0.0218958 0.0175641
45 47 0 0.462445 -0.0205173 0.0178092
46 47 0 0.442599 -0.0192114 0.0179426
47 47 0 0.424022 -0.0179816 0.0179824
48 47 0 0.406636 -0.0168295 0.0179428
49 47 0 0.390363 -0.0157516 0.0178395
50 47 0 0.375132 -0.0147347 0.0176865
51 47 0 0.360893 -0.0137244 0.0174927
52 47 0 0.347684 -0.0125361 0.0172757
53 47 0 0.335821 -0.0107173 0.0170643
54 47 0 0.326249 -0.00757125 0.0169234
55 47 0 0.320679 -0.00279437 0.0169614
56 47 0 0.32066 0.00264265 0.0172763
57 47 0 0.325964 0.00732087 0.0178613
58 47 0 0.335302 0.0115087 0.0186466
59 47 0 0.348981 0.0161029 0.0196531
60 47 0 0.367508 0.0206989 0.0209132
61 47 0 0.390379 0.025286 0.0223989
62 47 -0.0130683 0.41808 0.0301411 0.0241392
63 47 0 0.450661 0 0

0 48 0 2.67795 0 0
1 48 -0.0124993 2.43822 -0.227293 -0.0230504
2 48 0 2.22336 -0.202434 -0.0213466
3 48 0 2.03335 -0.178921 -0.0198976
4 48 0 1.86552 -0.155218 -0.018666
5 48 0 1.72292 -0.131491 -0.0176795
6 48 0 1.60253 -0.110229 -0.016903
7 48 0 1.50246 -0.0862108 -0.016317
8 48 0 1.43011 -0.0579805 -0.0159907
9 48 0 1.3865 -0.0340886 -0.0159256
10 48 0 1.36193 -0.0203528 -0.0160381
11 48 0 1.34579 -0.014968 -0.0162106
12 48 0 1.332 -0.0137861 -0.0163963
13 48 0 1.31822 -0.0141233 -0.0165576
14 48 0 1.30375 -0.0149126 -0.0166882
15 48 0 1.28839 -0.0158487 -0.0167735
16 48 0 1.27205 -0.0168633 -0.0168056
17 48 0 1.25467 -0.0179428 -0.0167723
18 48 0 1.23617 -0.0190867 -0.0166653
19 48 0 1.21649 -0.0202921 -0.0164626
20 48 0 1.19559 -0.0215517 -0.0161564
21 48 0 1.17339 -0.0228587 -0.0157261
22 48 0 1.14987 -0.0242013 -0.0151574
23 48 0 1.12499 -0.0255641 -0.014432
24 48 0 1.09874 -0.0269265 -0.0135371
25 48 0 1.07114 -0.0282621 -0.0124558
26 48 0 1.04222 -0.0295379 -0.0111807
27 48 0 1.01206 -0.0307205 -0.00970978
28 48 0 0.980774 -0.0317736 -0.00804484
29 48 0 0.948512 -0.0326497 -0.00619981
30 48 0 0.915475 -0.0333093 -0.00420332
31 48 0 0.881894 -0.0337209 -0.00210446
32 48 0 0.848033 -0.0338601 4.80711e-05
33 48 0 0.814174 -0.0337187 0.00219443
34 48 0 0.780596 -0.033306 0.00428429
35 48 0 0.747562 -0.0326469 0.00626859
36 48 0 0.715302 -0.0317722 0.00810638
37 48 0 0.684017 -0.0307213 0.00976962
38 48 0 0.653859 -0.0295379 0.0112408
39 48 0 0.624941 -0.0282601 0.0125144
40 48 0 0.597339 -0.0269263 0.0135944
41 48 0 0.571089 -0.0255656 0.0144905
42 48 0 0.546208 -0.024202 0.0152152
43 48 0 0.522685 -0.0228592 0.0157843
44 48 0 0.50049 -0.0215519 0.0162133
45 48 0 0.479581 -0.020291 0.0165204
46 48 0 0.459908 -0.019086 0.0167214
47 48 0 0.441409 -0.0179427 0.0168307
48 48 0 0.424022 -0.0168622 0.0168634
49 48 0 0.407685 -0.0158425 0.0168313
50 48 0 0.392337 -0.0148725 0.0167457
51 48 0 0.37794 -0.0138955 0.0166179
52 48 0 0.364546 -0.012719 0.0164625
53 48 0 0.352502 -0.0108651 0.0163088
54 48 0 0.342816 -0.00759727 0.0162196
55 48 0 0.337307 -0.00259791 0.016301
56 48 0 0.33762 0.00310677 0.0166485
57 48 0 0.343521 0.00801544 0.0172549
58 48 0 0.353651 0.0124098 0.0180532
59 48 0 0.36834 0.0172366 0.0190644
60 48 0 0.388124 0.0220674 0.0203194
61 48 0 0.412475 0.0268902 0.0217915
62 48 -0.0127357 0.441905 0.0319961 0.0235075
63 48 0 0.476467 0 0

0 49 0 2.65326 0 0
1 49 -0.0121855 2.41545 -0.225496 -0.022469
2 49 0 2.20227 -0.200875 -0.0208014
3 49 0 2.0137 -0.177592 -0.0193726
4 49 0 1.84708 -0.15411 -0.018151
5 49 0 1.70547 -0.130605 -0.0171614
6 49 0 1.58587 -0.109544 -0.0163742
7 49 0 1.48639 -0.0857429 -0.0157736
8 49 0 1.41439 -0.0577667 -0.0154185
9 49 0 1.37085 -0.0340928 -0.0153204
10 49 0 1.3462 -0.0204718 -0.0153854
11 49 0 1.32991 -0.0151204 -0.0155146
12 49 0 1.31596 -0.01393 -0.0156451
13 49 0 1.30205 -0.0142395 -0.0157527
14 49 0 1.28748 -0.0149906 -0.015825
15 49 0 1.27207 -0.0158752 -0.0158516
16 49 0 1.25573 -0.0168294 -0.0158259
17 49 0 1.23841 -0.0178414 -0.0157334
18 49 0 1.22005 -0.0189015 -0.0155685
19 49 0 1.20061 -0.0200081 -0.0153159
20 49 0 1.18003 -0.0211591 -0.0149627
21 49 0 1.15829 -0.0223412 -0.0144978
22 49 0 1.13535 -0.0235455 -0.0139076
23 49 0 1.1112 -0.0247555 -0.0131785
24 49 0 1.08584 -0.0259507 -0.0122995
25 49 0 1.0593 -0.0271111 -0.0112623
26 49 0 1.03162 -0.0282122 -0.0100631
27 49 0 1.00287 -0.0292213 -0.00870109
28 49 0 0.973174 -0.0301067 -0.00718433
29 49 0 0.942659 -0.0308381 -0.00552386
30 49 0 0.911498 -0.031386 -0.00374678
31 49 0 0.879887 -0.0317258 -0.00188681
32 49 0 0.848047 -0.0318411 1.77324e-05
33 49 0 0.816205 -0.0317262 0.00192022
34 49 0 0.784594 -0.0313865 0.0037787
35 49 0 0.753432 -0.0308382 0.0055528
36 49 0 0.722918 -0.0301055 0.00721273
37 49 0 0.693221 -0.0292199 0.00872946
38 49 0 0.664478 -0.0282116 0.010092
39 49 0 0.636798 -0.027112 0.011292
40 49 0 0.610254 -0.0259517 0.0123275
41 49 0 0.584894 -0.0247547 0.0132067
42 49 0 0.560745 -0.0235447 0.0139364
43 49 0 0.537805 -0.0223423 0.0145271
44 49 0 0.51606 -0.0211596 0.0149923
45 49 0 0.495485 -0.0200092 0.0153451
46 49 0 0.476042 -0.0189011 0.0155974
47 49 0 0.457683 -0.0178396 0.0157629
48 49 0 0.440362 -0.016829 0.0158539
49 49 0 0.424025 -0.0158694 0.0158813
50 49 0 0.408624 -0.014948 0.0158541
51 49 0 0.394129 -0.0140076 0.0157834
52 49 0 0.380609 -0.0128452 0.0156829
53 49 0 0.368439 -0.0109602 0.0155808
54 49 0 0.358688 -0.00757907 0.0155382
55 49 0 0.353281 -0.00236544 0.0156574
56 49 0 0.353957 0.00359654 0.0160333
57 49 0 0.360474 0.00872548 0.0166584
58 49 0 0.371408 0.0133181 0.0174671
59 49 0 0.38711 0.0183692 0.0184802
60 49 0 0.408147 0.023426 0.0197279
61 49 0 0.433962 0.0284741 0.0211829
62 49 -0.0123997 0.465095 0.033821 0.0228728
63 49 0 0.501604 0 0

0 50 0 2.6292 0 0
1 50 -0.0118694 2.39328 -0.223724 -0.0218394
2 50 0 2.18176 -0.199337 -0.0201761
3 50 0 1.99461 -0.176271 -0.0187478
4 50 0 1.82921 -0.153006 -0.0175261
5 50 0 1.68859 -0.129714 -0.0165334
6 50 0 1.56979 -0.108842 -0.0157402
7 50 0 1.47091 -0.0852551 -0.0151245
8 50 0 1.39928 -0.0575273 -0.0147487
9 50 0 1.35586 -0.0340555 -0.0146176
10 50 0 1.33116 -0.020547 -0.0146432
11 50 0 1.31476 -0.0152277 -0.0147305
12 50 0 1.30071 -0.0140242 -0.014815
13 50 0 1.28671 -0.0143032 -0.014877
14 50 0 1.2721 -0.0150115 -0.0148988
15 50 0 1.25669 -0.0158496 -0.0148767
16 50 0 1.2404 -0.0167452 -0.0148024
17 50 0 1.2232 -0.0176854 -0.014665
18 50 0 1.20503 -0.0186691 -0.0144544
19 50 0 1.18586 -0.0196863 -0.0141649
20 50 0 1.16566 -0.0207336 -0.0137798
21 50 0 1.1444 -0.0218036 -0.013294
22 50 0 1.12205 -0.022882 -0.0126953
23 50 0 1.09863 -0.0239559 -0.0119721
24 50 0 1.07414 -0.0250103 -0.0111209
25 50 0 1.04861 -0.0260258 -0.0101345
26 50 0 1.02209 -0.0269767 -0.00901067
27 50 0 0.994657 -0.0278417 -0.00775146
28 50 0 0.966406 -0.0285963 -0.00636548
29 50 0 0.937464 -0.0292121 -0.00486696
30 50 0 0.907981 -0.0296722 -0.00327685
31 50 0 0.87812 -0.0299564 -0.00161964
32 50 0 0.848069 -0.030053 7.03335e-05
33 50 0 0.818014 -0.0299577 0.00176093
34 50 0 0.788153 -0.0296734 0.00341731
35 50 0 0.758667 -0.0292129 0.00500864
36 50 0 0.729727 -0.0285955 0.00650698
37 50 0 0.701476 -0.027842 0.00789165
38 50 0 0.674043 -0.0269754 0.00915062
39 50 0 0.647525 -0.0260245 0.0102744
40 50 0 0.621994 -0.0250116 0.0112614
41 50 0 0.597502 -0.0239567 0.0121134
42 50 0 0.574081 -0.0228816 0.0128346
43 50 0 0.551739 -0.0218033 0.0134337
44 50 0 0.530474 -0.0207339 0.0139212
45 50 0 0.510271 -0.0196859 0.0143046
46 50 0 0.491102 -0.0186682 0.0145954
47 50 0 0.472935 -0.0176862 0.0148052
48 50 0 0.45573 -0.0167437 0.0149428
49 50 0 0.439447 -0.0158423 0.015018
50 50 0 0.424046 -0.0149704 0.01504
51 50 0 0.409507 -0.0140667 0.0150179
52 50 0 0.395912 -0.0129216 0.0149653
53 50 0 0.383663 -0.0110099 0.0149071
54 50 0 0.373892 -0.00752066 0.0149048
55 50 0 0.368622 -0.00210278 0.0150578
56 50 0 0.369687 0.00410779 0.0154572
57 50 0 0.376838 0.0094492 0.0160972
58 50 0 0.388585 0.0142315 0.0169128
59 50 0 0.405301 0.0194975 0.017924
60 50 0 0.42758 0.0247702 0.0191585
61 50 0 0.454841 0.0300351 0.02059
62 50 -0.0120623 0.48765 0.0356127 0.0222449
63 50 0 0.526066 0 0

0 51 0 2.60578 0 0
1 51 -0.0115525 2.37177 -0.221933 -0.0211018
2 51 0 2.16192 -0.197783 -0.0193455
3 51 0 1.9762 -0.174942 -0.0178481
4 51 0 1.81203 -0.151896 -0.0165914
5 51 0 1.67241 -0.128819 -0.0155827
6 51 0 1.55439 -0.108135 -0.0147806
7 51 0 1.45614 -0.0847514 -0.0141551
8 51 0 1.38489 -0.0572598 -0.0137624
9 51 0 1.34162 -0.0339873 -0.0136049
10 51 0 1.31692 -0.0205846 -0.0136004
11 51 0 1.30045 -0.0152923 -0.0136498
12 51 0 1.28633 -0.0140765 -0.0136995
13 51 0 1.2723 -0.0143232 -0.0137221
14 51 0 1.25768 -0.0149903 -0.0137081
15 51 0 1.24232 -0.0157788 -0.0136502
16 51 0 1.22613 -0.0166178 -0.0135366
17 51 0 1.20908 -0.0174934 -0.013366
18 51 0 1.19114 -0.0184014 -0.0131259
19 51 0 1.17228 -0.0193335 -0.0128099
20 51 0 1.15247 -0.0202882 -0.0124121
21 51 0 1.1317 -0.0212566 -0.0119174
22 51 0 1.10996 -0.0222236 -0.0113231
23 51 0 1.08725 -0.0231811 -0.0106212
24 51 0 1.0636 -0.0241131 -0.00980759
25 51 0 1.03903 -0.0250009 -0.0088774
26 51 0 1.0136 -0.0258293 -0.00782889
27 51 0 0.98737 -0.0265761 -0.00667176
28 51 0 0.960443 -0.0272222 -0.00540781
29 51 0 0.932925 -0.0277494 -0.00405562
30 51 0 0.904944 -0.0281387 -0.002628
31 51 0 0.876648 -0.0283786 -0.00114828
32 51 0 0.848187 -0.0284605 0.000357717
33 51 0 0.819727 -0.0283792 0.00186607
34 51 0 0.791429 -0.0281388 0.00334466
35 51 0 0.763449 -0.0277485 0.0047729
36 51 0 0.735932 -0.0272225 0.00612608
37 51 0 0.709004 -0.0265762 0.00738916
38 51 0 0.682779 -0.0258289 0.00854754
39 51 0 0.657346 -0.0250013 0.00959304
40 51 0 0.632777 -0.0241127 0.0105239
41 51 0 0.609121 -0.0231814 0.0113387
42 51 0 0.586414 -0.0222244 0.0120404
43 51 0 0.564672 -0.0212557 0.0126344
44 51 0 0.543902 -0.0202887 0.0131278
45 51 0 0.524095 -0.0193349 0.0135283
46 51 0 0.505233 -0.0184004 0.0138434
47 51 0 0.487294 -0.0174923 0.0140825
48 51 0 0.470248 -0.0166162 0.0142542
49 51 0 0.454061 -0.0157721 0.0143653
50 51 0 0.438704 -0.0149481 0.0144251
51 51 0 0.424165 -0.0140823 0.0144409
52 51 0 0.410539 -0.012956 0.0144248
53 51 0 0.398253 -0.0110206 0.014403
54 51 0 0.388498 -0.00742838 0.0144331
55 51 0 0.383396 -0.00181308 0.0146126
56 51 0 0.384872 0.00463597 0.0150293
57 51 0 0.392668 0.0101811 0.0156766
58 51 0 0.405234 0.0151449 0.0164915
59 51 0 0.422958 0.0206148 0.0174893
60 51 0 0.446464 0.026092 0.0186929
61 51 0 0.475142 0.0315605 0.0200738
62 51 -0.0117249 0.509584 0.0373556 0.0216573
63 51 0 0.549853 0 0

0 52 0 2.58299 0 0
1 52 -0.0112363 2.35108 -0.219964 -0.0199908
2 52 0 2.14306 -0.196083 -0.0178124
3 52 0 1.95891 -0.173517 -0.0159979
4 52 0 1.79603 -0.150741 -0.0145444
5 52 0 1.65743 -0.127904 -0.0134434
6 52 0 1.54022 -0.107414 -0.0126071
7 52 0 1.4426 -0.0842369 -0.0119721
8 52 0 1.37175 -0.056977 -0.011573
9 52 0 1.32865 -0.0338935 -0.0114058
10 52 0 1.30396 -0.0205919 -0.0113839
11 52 0 1.28746 -0.0153268 -0.0114147
12 52 0 1.27331 -0.0140966 -0.0114453
13 52 0 1.25927 -0.0143118 -0.011448
14 52 0 1.24469 -0.0149395 -0.0114155
15 52 0 1.22939 -0.0156781 -0.0113405
16 52 0 1.21333 -0.016461 -0.0112137
17 52 0 1.19647 -0.0172747 -0.0110316
18 52 0 1.17878 -0.018113 -0.0107845
19 52 0 1.16024 -0.0189725 -0.0104683
20 52 0 1.14084 -0.0198411 -0.0100759
21 52 0 1.12056 -0.0207146 -0.00959814
22 52 0 1.09941 -0.0215859 -0.00903082
23 52 0 1.07739 -0.0224404 -0.00837201
24 52 0 1.05453 -0.0232664 -0.00761247
25 52 0 1.03086 -0.0240471 -0.00675499
26 52 0 1.00643 -0.0247711 -0.00580037
27 52 0 0.981314 -0.0254206 -0.00475106
28 52 0 0.95559 -0.0259802 -0.00361711
29 52 0 0.929353 -0.0264323 -0.00240755
30 52 0 0.902725 -0.0267649 -0.00113803
31 52 0 0.875823 -0.0269707 0.000172257
32 52 0 0.848784 -0.0270387 0.00150478
33 52 0 0.821746 -0.0269708 0.0028376
34 52 0 0.794842 -0.0267666 0.00414926
35 52 0 0.768213 -0.0264315 0.00541735
36 52 0 0.74198 -0.0259793 0.00662652
37 52 0 0.716254 -0.0254206 0.00776151
38 52 0 0.691138 -0.0247715 0.00881022
39 52 0 0.666711 -0.0240482 0.00976604
40 52 0 0.643042 -0.0232659 0.010623
41 52 0 0.62018 -0.0224402 0.0113825
42 52 0 0.598162 -0.0215859 0.0120428
43 52 0 0.577008 -0.0207159 0.01261
44 52 0 0.55673 -0.01984 0.0130862
45 52 0 0.537328 -0.0189703 0.0134794
46 52 0 0.518789 -0.018114 0.0137961
47 52 0 0.5011 -0.0172754 0.0140414
48 52 0 0.484239 -0.0164609 0.0142243
49 52 0 0.468178 -0.0156714 0.0143503
50 52 0 0.452896 -0.0148948 0.0144269
51 52 0 0.438388 -0.014067 0.0144613
52 52 0 0.424762 -0.0129595 0.0144645
53 52 0 0.412469 -0.0110016 0.0144613
54 52 0 0.402759 -0.007311 0.0145075
55 52 0 0.397847 -0.00150652 0.0146972
56 52 0 0.399745 0.00517176 0.0151147
57 52 0 0.408191 0.0109113 0.0157523
58 52 0 0.421568 0.0160442 0.0165415
59 52 0 0.440279 0.021699 0.0174841
60 52 0 0.464966 0.0273546 0.0185896
61 52 0 0.494989 0.0329995 0.0198213
62 52 -0.0113892 0.530965 0.0389888 0.02121
63 52 0 0.572966 0 0

0 53 0 2.56084 0 0
1 53 -0.010922 2.33179 -0.217273 -0.0179508
2 53 0 2.12629 -0.19379 -0.0144883
3 53 0 1.9442 -0.171674 -0.0116447
4 53 0 1.78294 -0.149342 -0.00948596
5 53 0 1.64552 -0.126882 -0.00799751
6 53 0 1.52918 -0.106664 -0.00700963
7 53 0 1.43219 -0.0837172 -0.00634289
8 53 0 1.36174 -0.0566934 -0.00595361
