# Field snapshot at t = 3
# Grid: 64 x 64
# Columns: x  y  theta  R  mass  |psi|^2  psi_0_real  psi_0_imag  psi_1_real  psi_1_imag  psi_2_real  psi_2_imag  psi_3_real  psi_3_imag
5  2  0.066611  0.999048  2.497621  0.000207  0.004591  -0.001303  -0.003373  0.004377  0.001857  -0.007120  -0.008059  0.005858
6  2  0.056977  0.999608  2.499019  0.000216  -0.010588  0.004745  -0.008160  0.002481  0.001648  0.001943  -0.000809  0.001307
7  2  0.003212  0.999556  2.498890  0.000203  0.004830  0.007712  0.003499  -0.002568  -0.003895  0.001120  0.003639  -0.008482
8  2  0.010680  0.999725  2.499313  0.000135  0.000530  -0.003350  -0.001223  0.004367  0.002281  -0.002929  -0.009437  -0.000197
9  2  -0.036715  0.999737  2.499341  0.000222  0.003303  -0.006372  0.005695  -0.000502  -0.002218  -0.003337  -0.005644  0.009495
10  2  -0.015983  0.999662  2.499154  0.000386  0.004856  -0.004236  -0.016382  -0.005969  0.005984  -0.000141  0.001735  0.001153
11  2  0.013388  0.999689  2.499223  0.000061  -0.003189  -0.002012  0.002744  0.003418  0.001172  0.001793  -0.001153  -0.004682
12  2  -0.044169  0.999608  2.499021  0.000197  -0.002265  0.005377  0.003780  -0.002888  0.008837  0.004364  0.006358  0.001615
13  2  0.011064  0.999598  2.498996  0.000249  0.009883  -0.011070  0.000394  0.000533  -0.004216  -0.001238  -0.003010  -0.000587
14  2  -0.054518  0.999575  2.498937  0.000183  -0.003417  -0.004175  0.002814  0.003603  0.003340  -0.001806  -0.001940  0.010711
15  2  -0.034819  0.999638  2.499096  0.000263  -0.002506  -0.001597  0.002582  -0.010956  0.009893  -0.002987  0.004478  -0.001009
16  2  -0.003818  0.999564  2.498909  0.000170  0.006262  0.000377  -0.000691  -0.004510  0.006797  0.003154  0.005738  -0.004566
17  2  -0.071160  0.999542  2.498855  0.000153  0.000833  0.002294  -0.002282  0.005804  0.001189  0.003804  0.008287  0.004844
18  2  -0.027675  0.999616  2.499040  0.000078  -0.004846  -0.003479  0.001832  -0.005786  0.000691  0.001140  0.001650  -0.000823
19  2  -0.032889  0.999679  2.499197  0.000360  0.014002  -0.006220  0.008345  -0.002248  -0.001066  -0.003769  -0.003953  -0.004428
20  2  -0.000819  0.999530  2.498826  0.000335  -0.005814  0.004614  -0.004735  -0.000483  -0.004002  0.014645  -0.002180  0.004664
21  2  0.046148  0.999668  2.499171  0.000264  0.007126  0.000767  -0.008481  -0.006660  0.000287  -0.000072  -0.009194  0.003390
22  2  -0.001847  0.999787  2.499468  0.000059  -0.002317  0.003245  -0.003391  0.005250  0.000184  0.001804  -0.001032  0.000185
23  2  0.033516  0.999840  2.499601  0.000167  0.000127  -0.009100  0.004025  -0.005331  0.001047  0.000938  -0.003270  0.005136
24  2  0.005148  0.999758  2.499394  0.000174  0.000966  -0.003571  0.005152  -0.003125  0.007977  0.005436  -0.001357  -0.005408
25  2  -0.016703  0.999733  2.499332  0.000261  0.011134  0.004771  -0.010364  -0.000837  -0.000068  -0.000595  -0.002482  0.000335
26  2  -0.054141  0.999692  2.499230  0.000106  -0.007980  -0.001654  0.003484  -0.000221  -0.001427  0.002471  -0.004212  -0.001318
27  2  -0.002334  0.999411  2.498527  0.000133  0.001112  0.002183  -0.009834  0.003568  0.001111  0.001688  -0.002029  -0.003067
28  2  0.043659  0.999358  2.498394  0.000191  -0.002126  0.000918  -0.010761  0.002663  -0.005731  0.002338  -0.003445  0.003532
29  2  0.049651  0.999288  2.498219  0.000187  -0.000254  0.000577  0.000067  0.001045  0.006715  0.001710  -0.001644  0.011630
30  2  0.059130  0.999581  2.498951  0.000245  -0.003817  -0.000493  -0.004806  0.006008  0.009250  -0.009061  0.001815  0.000633
31  2  0.003037  0.999536  2.498841  0.000307  -0.009359  -0.004170  0.000196  0.005051  -0.001196  -0.003815  -0.000405  -0.012657
32  2  -0.002995  0.999690  2.499226  0.000123  -0.001995  0.001006  -0.009145  0.002238  0.004318  -0.002330  0.001925  -0.001082
33  2  0.001968  0.999485  2.498713  0.000115  0.003817  -0.001574  0.005049  0.002983  0.000163  0.001886  -0.005823  -0.005112
34  2  -0.036110  0.999649  2.499124  0.000316  -0.003050  0.004326  0.008973  -0.000819  0.004737  0.003999  -0.008684  -0.009650
35  2  -0.014248  0.999644  2.499111  0.000204  -0.000863  0.008530  0.004855  0.005098  0.004872  0.007155  0.002425  -0.000348
36  2  -0.034394  0.999700  2.499251  0.000308  0.009097  -0.006662  -0.005727  0.002482  0.001680  -0.005399  0.009954  0.003283
37  2  0.010098  0.999774  2.499435  0.000043  -0.004289  -0.001914  -0.000664  0.001000  0.000840  0.003808  -0.001818  0.000910
38  2  0.016993  0.999683  2.499208  0.000211  -0.006504  0.004548  -0.006350  0.005004  -0.006302  -0.006576  0.000057  -0.000361
39  2  -0.018417  0.999495  2.498737  0.000200  0.000436  0.003291  0.002749  0.007772  -0.009565  0.004220  0.000660  -0.003343
40  2  0.054425  0.999255  2.498138  0.000118  -0.005650  0.001840  0.001246  0.007956  -0.000350  0.001996  0.000757  0.003668
41  2  -0.056977  0.999432  2.498579  0.000229  0.001683  0.003686  -0.009535  -0.004117  0.000576  0.000264  0.010199  0.000562
42  2  -0.019483  0.999736  2.499340  0.000149  -0.004333  -0.005171  -0.007611  0.005986  0.001081  0.002512  0.000827  -0.001301
43  2  -0.061473  0.999751  2.499378  0.000263  0.003746  0.006302  0.003372  -0.009804  0.002135  0.002975  -0.003680  0.008622
44  2  -0.010559  0.999385  2.498463  0.000188  0.000737  0.005823  -0.002393  0.004636  -0.001405  0.004346  -0.005364  0.008776
45  2  -0.016306  0.999345  2.498363  0.000392  -0.002152  0.002017  -0.001096  -0.017321  -0.001481  -0.002125  -0.004159  0.007639
46  2  -0.008049  0.999280  2.498201  0.000152  -0.001657  -0.002024  0.006893  -0.002367  0.000075  0.001290  0.005137  0.008028
47  2  -0.027785  0.999438  2.498594  0.000263  0.002384  0.000406  -0.009201  0.008755  -0.005925  -0.007161  -0.000902  -0.002912
48  2  -0.006909  0.999566  2.498915  0.000159  0.002353  -0.002160  0.001354  -0.001430  0.003495  0.005202  -0.007175  -0.007346
49  2  0.052144  0.999710  2.499276  0.000125  0.001728  -0.000361  0.000390  0.000697  0.000921  -0.009740  0.002776  -0.004235
