# Field snapshot at t = 5
# Grid: 64 x 64
# Columns: x  y  theta  R  mass  |psi|^2  psi_0_real  psi_0_imag  psi_1_real  psi_1_imag  psi_2_real  psi_2_imag  psi_3_real  psi_3_imag
31  2  -0.095502  0.998597  2.496492  0.000426  0.012093  0.000035  -0.006599  0.002814  0.009709  -0.000672  -0.008117  -0.008226
32  2  0.012615  0.998844  2.497111  0.000123  0.000031  -0.002728  -0.004737  -0.002207  -0.004903  -0.006364  -0.002719  0.004017
33  2  0.028781  0.999531  2.498827  0.000274  -0.002294  -0.000111  -0.009625  -0.006053  0.003838  0.000340  -0.009509  0.005847
34  2  -0.000488  0.999557  2.498892  0.000201  0.008787  0.002558  0.000121  0.006041  -0.007459  0.000585  -0.004483  0.002072
35  2  0.021843  0.999594  2.498985  0.000259  -0.000869  0.004449  -0.008093  0.003230  -0.001006  -0.001414  -0.004545  -0.011782
36  2  -0.016270  0.999533  2.498833  0.000218  0.010093  -0.002838  -0.005934  -0.007466  -0.002411  -0.002747  0.001757  -0.000595
37  2  0.000737  0.999520  2.498799  0.000343  0.000677  -0.010708  -0.003768  0.007243  0.004318  -0.010595  -0.004443  0.003247
38  2  0.030552  0.999609  2.499023  0.000484  -0.007474  -0.016568  -0.004594  -0.006077  0.000260  0.004643  -0.008521  -0.001231
39  2  -0.023750  0.999635  2.499086  0.000103  0.002516  -0.008342  0.001031  -0.003596  -0.000647  -0.000048  0.001609  -0.003102
40  2  0.058642  0.999692  2.499230  0.000405  0.006951  -0.010651  0.001094  0.004352  0.002067  -0.002054  0.011104  -0.009555
41  2  0.039505  0.999855  2.499637  0.000346  0.004707  0.002572  0.007859  -0.004589  -0.001983  0.003989  0.000904  -0.014618
42  2  0.044763  0.999834  2.499584  0.000181  0.007200  -0.006354  0.003340  -0.002682  -0.006618  -0.003252  0.003079  -0.002575
43  2  0.018698  0.999584  2.498960  0.000268  -0.008265  0.000947  0.002342  -0.004334  0.006550  -0.007441  0.007804  0.003876
44  2  -0.002625  0.999836  2.499590  0.000504  0.006131  0.000252  -0.010478  0.009671  0.007632  -0.001060  0.009349  0.010774
45  2  0.009337  0.999840  2.499600  0.000204  -0.002363  -0.005411  0.004826  -0.001486  -0.009193  -0.004084  0.006304  -0.001693
46  2  0.001486  0.999822  2.499556  0.000161  0.000817  0.001535  0.003272  0.002969  0.005396  0.001509  0.009290  0.004590
47  2  0.039527  0.999741  2.499352  0.000163  0.004397  0.001756  -0.007221  -0.001035  -0.002692  0.002973  0.007308  0.004199
48  2  -0.002408  0.999669  2.499173  0.000311  -0.007346  -0.005733  0.009917  -0.004485  0.008599  -0.003120  -0.003672  -0.002924
49  2  0.079903  0.999468  2.498669  0.000306  -0.011277  -0.001439  -0.006309  0.008172  0.000883  -0.007790  -0.002595  -0.001344
50  2  0.000903  0.999392  2.498481  0.000272  -0.004351  0.005075  -0.008668  -0.005910  -0.005268  -0.004295  -0.002632  -0.008022
51  2  0.002578  0.999594  2.498986  0.000217  -0.005669  0.006488  -0.008741  -0.003631  0.003175  -0.005588  -0.001575  -0.002981
52  2  -0.006264  0.999736  2.499339  0.000115  -0.003391  0.002842  0.001370  0.005462  -0.002151  -0.001275  0.003884  -0.006534
53  2  0.004482  0.999705  2.499262  0.000146  0.000069  -0.005308  0.003978  0.006921  -0.003287  -0.003518  0.005509  -0.000464
54  2  -0.016244  0.999669  2.499172  0.000172  -0.007477  0.007066  0.006099  -0.001225  -0.004467  -0.000742  0.002423  -0.000981
55  2  -0.033099  0.999386  2.498466  0.000458  0.000390  -0.000623  -0.005534  -0.003143  0.004420  -0.018799  0.001770  -0.006362
56  2  -0.080712  0.999200  2.498001  0.000403  0.009862  0.000666  -0.003760  -0.010388  0.010123  0.006388  -0.006283  0.000336
57  2  -0.065615  0.999171  2.497928  0.000086  0.000177  0.005569  0.000539  -0.001234  -0.005456  -0.001152  -0.001957  0.004267
58  2  -0.037259  0.999250  2.498126  0.000506  -0.011385  0.002283  0.000005  0.002895  -0.013841  -0.009545  0.006501  0.006116
59  2  -0.062804  0.999556  2.498890  0.000345  0.007902  -0.005629  -0.006661  -0.007456  0.008715  0.000135  0.004755  0.007237
60  2  0.002504  0.999680  2.499200  0.000162  0.000610  -0.006123  0.007750  0.001520  0.004662  -0.003584  -0.005074  -0.001301
61  2  -0.008257  0.999715  2.499288  0.000098  -0.000573  0.007053  0.002253  0.002371  0.002377  0.001916  0.001290  0.005086
62  2  0.040302  0.999621  2.499053  0.000356  0.004542  0.001750  -0.000309  -0.007759  0.012545  -0.000557  0.009074  -0.005662
63  2  0.054758  0.999548  2.498870  0.000063  -0.003517  -0.000325  -0.002666  0.001413  -0.000213  0.004319  -0.003848  -0.002776
0  3  -0.042338  0.999490  2.498726  0.000236  -0.001670  -0.002444  -0.008369  -0.005705  0.001810  -0.006136  0.001245  -0.009051
1  3  -0.027879  0.999505  2.498763  0.000167  -0.002483  -0.003978  0.000026  0.007988  -0.002156  0.001199  -0.008054  -0.003140
