# Timeseries for σ = 2.000000e+00
# step  t  R_global  L
690  6.900000  0.025708  532.153870
691  6.910000  0.025955  524.552124
692  6.920000  0.029001  520.635742
693  6.930000  0.029102  527.227295
694  6.940000  0.029115  528.189819
695  6.950000  0.030578  528.147339
696  6.960000  0.031084  533.645874
697  6.970000  0.031496  532.458862
698  6.980000  0.030696  530.437317
699  6.990000  0.031809  521.717102
700  7.000000  0.032862  523.846008
701  7.010000  0.034300  523.646912
702  7.020000  0.034951  526.627625
703  7.030000  0.034192  532.839600
704  7.040000  0.035454  527.485168
705  7.050000  0.034830  527.623169
706  7.060000  0.033995  522.080811
707  7.070000  0.035232  514.611084
708  7.080000  0.035786  515.203674
709  7.090000  0.033793  505.389038
710  7.100000  0.034029  505.893768
711  7.110000  0.034069  508.242065
712  7.120000  0.034335  506.706238
713  7.130000  0.036287  508.248260
714  7.140000  0.037240  504.745392
715  7.150000  0.037834  503.537476
716  7.160000  0.035171  504.886871
717  7.170000  0.034241  504.770844
718  7.180000  0.035315  508.457397
719  7.190000  0.033570  512.848022
720  7.200000  0.033145  515.277588
721  7.210000  0.033884  521.943726
722  7.220000  0.033652  527.324524
723  7.230000  0.034360  521.908447
724  7.240000  0.033742  522.124573
725  7.250000  0.033439  517.624084
726  7.260000  0.033056  517.883362
727  7.270000  0.034699  522.697083
728  7.280000  0.036341  525.143982
729  7.290000  0.036470  517.229614
730  7.300000  0.035920  514.835938
731  7.310000  0.034504  517.767090
732  7.320000  0.033253  523.638489
733  7.330000  0.033309  520.237793
734  7.340000  0.033088  517.693237
735  7.350000  0.032067  518.486145
736  7.360000  0.032230  521.146057
737  7.370000  0.034346  527.957947
738  7.380000  0.033296  523.085022
739  7.390000  0.034634  520.344421
740  7.400000  0.035298  520.428345
741  7.410000  0.034194  522.656555
742  7.420000  0.033391  526.007629
743  7.430000  0.033015  521.894348
744  7.440000  0.031256  519.518921
745  7.450000  0.030474  522.065308
746  7.460000  0.030229  521.043884
747  7.470000  0.029036  517.980957
748  7.480000  0.029873  519.693420
749  7.490000  0.028176  513.767639
750  7.500000  0.028813  505.869080
